"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.538336121E1,-3.167297542E-1,4.502083361E-2,2.179796100E-1
2.539339921E1,-4.989458919E-1,4.778812081E-2,1.891000271E-1
2.540343721E1,1.435221583E-1,8.491829783E-2,2.687585950E-1
2.541347521E1,5.597198606E-1,1.096518785E-1,1.937099248E-1
2.542351321E1,3.854769766E-1,4.716478288E-2,2.220909894E-1
2.543355121E1,-2.949286997E-1,-3.632984310E-2,2.656400502E-1
2.544358821E1,-5.938767791E-1,2.993093338E-3,2.528877258E-1
2.545362621E1,-4.795726761E-2,-1.523432285E-1,3.002259433E-1
2.546366421E1,6.940490603E-1,-3.217888996E-2,1.925959736E-1
2.547370221E1,4.813799560E-1,9.305253625E-2,2.847584188E-1
2.548374021E1,3.541050851E-1,1.271657646E-1,3.783575594E-1
2.549377821E1,-3.306439519E-1,7.933885604E-2,2.256308794E-1
2.550381621E1,-6.130862832E-1,-1.654389501E-1,2.648261189E-1
2.551385421E1,-2.776827216E-1,-2.314445972E-1,2.288159132E-1
2.552389200E1,3.681222498E-1,1.399377733E-2,1.935389936E-1
2.553393000E1,4.446980059E-1,1.282308698E-1,2.951300740E-1
2.554396700E1,1.276192069E-1,6.778208166E-2,2.458366305E-1
2.555400500E1,-3.487518430E-1,-7.015661150E-2,1.907369047E-1
2.556404300E1,-5.629352331E-1,-1.205753163E-1,2.182898372E-1
2.557408100E1,-1.186060011E-1,-3.551128507E-2,2.135499418E-1
2.558411900E1,4.792706072E-1,2.927313186E-2,2.266077250E-1
2.559415700E1,3.840615451E-1,1.505265832E-1,2.268982828E-1
2.560419500E1,-2.395351790E-2,1.989232749E-1,2.455030531E-1
2.561423300E1,-3.284108937E-1,5.867296457E-2,1.985903978E-1
2.562427100E1,-3.644407988E-1,-8.368498087E-2,1.015681177E-1
2.563430900E1,-3.380934522E-2,-1.745395213E-1,1.135771126E-1
2.564434700E1,3.038930595E-1,6.421741843E-2,1.618426144E-1
2.565438400E1,2.863769233E-1,2.471992224E-1,1.647851318E-1
2.566442200E1,2.714761347E-2,1.124226227E-1,1.120595634E-1
2.567446000E1,-2.722588181E-1,-9.517771006E-2,2.501094714E-2
2.568449800E1,-2.358920127E-1,-1.819408238E-1,-8.907228708E-3
2.569453600E1,2.833423615E-1,-1.899212040E-2,3.206252586E-4
2.570457400E1,4.973567724E-1,1.366266459E-1,7.718535140E-3
2.571461200E1,1.833977997E-1,1.304933876E-1,-6.301143207E-3
2.572465000E1,-1.712431014E-1,8.238923550E-2,-4.574628547E-2
2.573468800E1,-1.485471129E-1,-4.532744735E-2,-9.471622854E-2
2.574472500E1,1.321499348E-1,2.880409360E-3,-1.236596107E-1
2.575476300E1,2.078082114E-1,8.281492442E-2,-9.261834621E-2
2.576480100E1,2.816975117E-3,2.407571301E-2,-8.254268020E-2
2.577483900E1,-7.373798639E-2,-2.510358579E-3,-1.354367882E-1
2.578487700E1,6.652270257E-2,1.070641540E-2,-1.171123385E-1
2.579491500E1,1.224102005E-1,6.934314035E-3,-1.044287682E-1
2.580495300E1,-5.360114947E-2,3.231750429E-2,-1.098476797E-1
2.581499100E1,-1.536454558E-1,-5.931881256E-3,-7.424893975E-2
2.582502900E1,-1.744780689E-2,-3.753840923E-2,-5.678133294E-2
2.583506700E1,1.823321581E-1,5.011448171E-3,-3.476657718E-2
2.584510400E1,6.759825349E-2,-5.091320723E-2,-3.488567472E-2
2.585514200E1,-1.450010985E-1,-7.214792073E-2,-7.629223168E-2
2.586518000E1,-3.582014143E-1,-3.108661063E-2,-8.533963934E-3
2.587521800E1,-1.205355823E-1,3.080392256E-2,2.686930075E-2
2.588525600E1,3.556661010E-1,-3.414551169E-2,-2.536968328E-2
2.589529400E1,3.871025741E-1,-1.017170995E-1,-3.238524869E-2
2.590533200E1,6.170505658E-2,-6.193825230E-2,4.673155025E-3
2.591537000E1,-1.588574052E-1,-4.507511482E-2,2.640028857E-2
2.592540800E1,-1.017264724E-1,-8.514132351E-2,4.545086529E-3
2.593544600E1,8.989302069E-2,-1.388605125E-2,3.353066370E-2
2.594548400E1,8.436790109E-2,-8.787838742E-3,1.097971648E-1
2.595552100E1,-7.033086568E-2,-9.117858857E-2,1.309232116E-1
2.596555900E1,2.051273733E-2,-1.273727715E-1,1.321631074E-1
2.597559700E1,2.668268979E-1,-1.021686196E-1,1.668979079E-1
2.598563500E1,2.543243170E-1,-4.581788927E-2,2.241319120E-1
2.599567300E1,-2.769539319E-2,-5.385184661E-2,2.349097282E-1
2.600571100E1,-1.840248108E-1,-1.046955958E-1,2.796473801E-1
2.601574900E1,-7.593828440E-2,-1.980383247E-1,3.535538316E-1
2.602578700E1,1.070987731E-1,-1.461137384E-1,3.764021099E-1
2.603582500E1,1.640403569E-1,-1.440255642E-1,4.446045756E-1
2.604586200E1,4.997132719E-2,-9.477256238E-2,5.199463964E-1
2.605590000E1,-7.019290328E-2,-1.471332312E-1,5.356609225E-1
2.606593800E1,-8.499290049E-2,-1.531969458E-1,5.347343087E-1
2.607597600E1,-1.439143531E-2,-2.422349453E-1,6.050904989E-1
2.608601400E1,6.486930698E-2,-1.757067889E-1,5.991730094E-1
2.609605200E1,1.098964363E-1,-5.485681072E-2,6.214871407E-1
2.610609000E1,2.755440585E-2,-7.963535190E-2,6.708099246E-1
2.611612800E1,-1.540721059E-1,-2.708671093E-1,6.715598702E-1
2.612616600E1,-2.337925285E-1,-2.501500845E-1,6.714738607E-1
2.613620400E1,-1.838007271E-1,-1.294593513E-1,7.165598273E-1
2.614624200E1,-4.161308054E-3,3.339571878E-2,8.003460765E-1
2.615627900E1,2.314434946E-2,-3.871283308E-2,8.132333755E-1
2.616631700E1,-1.135260090E-1,-1.985183656E-1,7.719716430E-1
2.617635500E1,-1.611893922E-1,-2.779276967E-1,7.924612164E-1
2.618639300E1,-1.144844815E-1,-1.608937234E-1,8.384745121E-1
2.619643100E1,1.792654954E-2,5.588757619E-2,9.051904082E-1
2.620646900E1,8.978397399E-2,8.874323964E-2,9.607607722E-1
2.621650700E1,-1.961548813E-2,-6.830549985E-2,9.002926350E-1
2.622654500E1,-1.706657410E-1,-1.674829125E-1,8.717465401E-1
2.623658300E1,-8.830321580E-2,-2.428954653E-2,9.148364663E-1
2.624662100E1,1.538017206E-2,2.124870662E-3,9.334648848E-1
2.625665800E1,1.868408918E-2,8.221378550E-3,8.894526958E-1
2.626669600E1,-2.708431892E-2,-4.630993679E-2,8.818798661E-1
2.627673400E1,-6.972711533E-2,-1.127728447E-1,8.539387584E-1
2.628677200E1,-5.492807552E-2,-6.073558703E-2,8.276184797E-1
2.629681000E1,6.619864143E-5,-7.215122879E-2,8.560072184E-1
2.630684800E1,5.497512966E-2,-8.644403517E-2,8.413619995E-1
2.631688600E1,2.172266245E-1,-6.682585925E-2,8.069395423E-1
2.632692400E1,1.161753610E-1,2.874517441E-2,8.376305699E-1
2.633696200E1,-1.476491094E-1,4.292437434E-2,8.418585658E-1
2.634700000E1,-1.719492376E-1,-5.187897757E-2,8.188793063E-1
2.635703700E1,3.184490278E-2,-1.169860810E-1,7.299001813E-1
2.636707500E1,9.654733539E-2,-1.045817323E-2,7.249884605E-1
2.637711300E1,1.503109001E-3,5.648091435E-3,7.636713982E-1
2.638715100E1,-1.876363158E-1,2.952212468E-2,7.099592686E-1
2.639718900E1,-2.040624321E-1,-1.250797063E-1,6.765757203E-1
2.640722700E1,1.278199488E-3,-8.149039000E-2,6.733725667E-1
2.641726500E1,8.976199478E-2,5.549675599E-2,6.688936353E-1
2.642730300E1,2.559726313E-2,1.367709488E-1,6.912784576E-1
2.643734100E1,-4.238525033E-2,-4.244860262E-2,6.387491822E-1
2.644737900E1,-7.461895049E-2,-1.524860263E-1,5.815017819E-1
2.645741700E1,1.540528610E-3,-8.097375929E-2,6.066763997E-1
2.646745400E1,1.016792431E-1,6.019842625E-2,6.116068959E-1
2.647749200E1,3.518330678E-2,1.803032607E-1,6.180338860E-1
2.648753000E1,2.205539122E-2,5.832128599E-2,5.941059589E-1
2.649756800E1,9.225232154E-2,-1.820651256E-2,5.132896900E-1
2.650760600E1,1.244262382E-1,-6.044026464E-2,5.083546638E-1
2.651764400E1,1.000202298E-1,3.702609986E-2,4.894744456E-1
2.652768163E1,2.666545287E-2,4.209398106E-2,4.524365366E-1
2.653771963E1,-8.310445398E-2,4.791725054E-2,4.287437201E-1
2.654775762E1,5.668061599E-2,6.016121246E-3,3.778262436E-1
2.655779562E1,1.690670848E-1,-8.369938284E-2,3.459564745E-1
2.656783262E1,2.213985920E-1,-1.890131384E-1,2.681097984E-1
2.657787063E1,-1.059827283E-1,-2.410225570E-1,2.266486436E-1
2.658790863E1,-3.863352835E-1,1.642045826E-1,3.169741035E-1
2.659794663E1,-1.281532943E-1,3.331717849E-1,3.928933740E-1
2.660798462E1,5.845081061E-2,-6.423658133E-1,2.724136114E-1
2.661802262E1,-1.039716527E-1,-7.471756339E-1,-6.058695540E-2
2.662806063E1,-1.174368635E-1,-2.667831481E-1,1.716443896E-1
2.663809863E1,3.549109697E-1,5.373820066E-1,3.427833915E-1
2.664813663E1,4.273560345E-1,7.346808314E-1,3.293499649E-1
2.665817462E1,2.970931306E-2,6.882932037E-2,2.821241319E-1
2.666821162E1,-3.610472679E-1,-3.858236372E-1,7.198552042E-2
2.667824962E1,-3.119050264E-1,-5.510211587E-1,9.802084416E-2
2.668828763E1,2.997851372E-1,-2.298299372E-1,2.169914991E-1
2.669832563E1,5.532286167E-1,2.671936750E-1,2.691817284E-1
2.670836363E1,1.625808142E-2,2.110686451E-1,4.007002115E-1
2.671840162E1,-5.080531240E-1,-1.896681190E-1,2.944621742E-1
2.672843962E1,-2.723691761E-1,-4.561229944E-1,2.359197140E-1
2.673847763E1,3.133073449E-1,-2.090330571E-1,3.433367014E-1
2.674851563E1,4.071857631E-1,1.297704279E-1,4.541531801E-1
2.675855363E1,-3.327950090E-2,8.550469577E-2,5.363484621E-1
2.676859063E1,-4.109760821E-1,-1.614266485E-1,4.251589477E-1
2.677862863E1,-1.406953186E-1,-4.224017859E-1,4.295606315E-1
2.678866662E1,3.874930143E-1,-2.628040314E-1,4.737596214E-1
2.679870463E1,3.068623543E-1,2.438794225E-1,6.231195331E-1
2.680874263E1,-7.412947714E-2,-8.583818562E-4,7.373596430E-1
2.681878063E1,-2.092452198E-1,-3.060068488E-1,5.961111784E-1
2.682881863E1,1.983522624E-1,-4.252396524E-1,6.568211913E-1
2.683885662E1,3.679301143E-1,-1.366803050E-1,8.075379729E-1
2.684889462E1,5.748008564E-2,2.006266564E-1,9.066780806E-1
2.685893263E1,-1.373815536E-1,6.085410714E-2,9.902778864E-1
2.686897063E1,-1.298540831E-2,-3.442123532E-1,9.413712025E-1
2.687900763E1,3.326031566E-1,-4.905828834E-1,9.236734509E-1
2.688904563E1,1.959807128E-1,-2.583715618E-1,1.031847954E0
2.689908362E1,-2.797046006E-1,6.674740463E-2,1.221795321E0
2.690912162E1,-1.500241011E-1,-8.065404743E-2,1.222293735E0
2.691915963E1,3.190027773E-1,-4.764964581E-1,1.175865769E0
2.692919763E1,3.451764584E-1,-5.166360140E-1,1.222805381E0
2.693923563E1,-1.083774418E-1,-1.708493233E-1,1.325317144E0
2.694927362E1,-3.308105171E-1,3.757552430E-2,1.510583758E0
2.695931162E1,1.976294443E-2,-1.726701260E-1,1.458774328E0
2.696934963E1,3.682536781E-1,-4.520779252E-1,1.387277365E0
2.697938663E1,2.278342545E-1,-4.126908481E-1,1.484234571E0
2.698942463E1,-1.006480381E-1,-1.302633733E-1,1.528283715E0
2.699946263E1,-2.535142899E-1,-1.194072887E-2,1.619904399E0
2.700950062E1,1.456120759E-1,-2.833410800E-1,1.561002493E0
2.701953862E1,3.211535215E-1,-3.541167378E-1,1.460512161E0
2.702957663E1,7.293760777E-2,-1.652557403E-1,1.611241341E0
2.703961463E1,-4.541193694E-2,4.362769797E-2,1.599658728E0
2.704965263E1,3.047323972E-2,4.735532776E-2,1.575662374E0
2.705969062E1,2.754233479E-1,-3.760949969E-1,1.560879946E0
2.706972862E1,1.568283886E-1,-2.870092392E-1,1.442881942E0
2.707976663E1,8.276212029E-3,-1.360016316E-1,1.530912399E0
2.708980363E1,1.593991220E-1,-1.071643457E-1,1.534230590E0
2.709984163E1,3.308465183E-1,-8.785216510E-2,1.423166394E0
2.710987963E1,2.551956773E-1,-6.728908420E-2,1.446014404E0
2.711991763E1,1.121985912E-1,-5.157670006E-2,1.384635806E0
2.712995562E1,2.931317687E-2,-1.283651143E-1,1.322519779E0
2.713999362E1,2.030663341E-1,-1.792706400E-1,1.311820269E0
2.715003163E1,3.529032171E-1,-9.061639756E-2,1.283956170E0
2.716006963E1,2.838591635E-1,-2.777484618E-2,1.278891563E0
2.717010763E1,1.722246557E-1,-1.202625781E-1,1.207973242E0
2.718014562E1,1.927003711E-1,-1.016108617E-1,1.151706219E0
2.719018362E1,3.026819825E-1,-9.905765951E-2,1.174171925E0
2.720022062E1,3.621689975E-1,9.883203544E-3,1.126442790E0
2.721025863E1,3.166844845E-1,1.571137756E-1,1.139413595E0
2.722029663E1,2.835393250E-1,1.640166342E-2,1.150582075E0
2.723033463E1,3.916483521E-1,-1.782339662E-1,1.027215242E0
2.724037262E1,2.772693038E-1,-1.326092184E-1,1.015626192E0
2.725041062E1,2.703208625E-1,-6.685873121E-2,1.067230463E0
2.726044863E1,1.903679669E-1,1.108305678E-1,1.044685245E0
2.727048663E1,3.168042004E-1,1.113269776E-1,1.070544839E0
2.728052463E1,3.768981695E-1,-6.052147597E-2,9.876182675E-1
2.729056262E1,2.490748167E-1,-1.429879814E-1,9.384495616E-1
2.730060062E1,2.825118601E-1,-6.910837255E-3,1.029319048E0
2.731063762E1,5.140552521E-1,8.619766682E-2,1.045368314E0
2.732067563E1,5.049946308E-1,-2.287458163E-3,1.027559042E0
2.733071363E1,1.854006350E-1,5.764458328E-2,1.059102416E0
2.734075163E1,4.418759048E-2,6.249302067E-3,1.127687931E0
2.735078962E1,3.729048669E-1,-1.095365584E-1,1.117968440E0
2.736082762E1,5.495930910E-1,-1.413389593E-1,1.135629177E0
2.737086563E1,4.009948671E-1,-1.861038618E-2,1.241315365E0
2.738090363E1,3.168514967E-1,5.809530988E-2,1.261755109E0
2.739094163E1,3.413546979E-1,6.112278625E-2,1.273321271E0
2.740097963E1,4.016449451E-1,-1.062730048E-2,1.277029991E0
2.741101762E1,3.804084659E-1,6.980828196E-2,1.292609096E0
2.742105462E1,3.503682911E-1,-6.761855632E-2,1.333114982E0
2.743109263E1,2.607812881E-1,-1.182480156E-1,1.286705852E0
2.744113063E1,2.171789408E-1,-4.863538221E-2,1.322191477E0
2.745116863E1,2.576816082E-1,5.368272215E-2,1.374681473E0
2.746120663E1,5.289520025E-1,-5.173983797E-2,1.319881320E0
2.747124462E1,4.500936568E-1,-2.707950026E-2,1.297521114E0
2.748128262E1,2.565279305E-1,3.906383365E-2,1.334479690E0
2.749132063E1,3.503327370E-1,4.321889952E-2,1.330223918E0
2.750135863E1,5.187190771E-1,-1.976778917E-2,1.267590404E0
2.751139663E1,4.809502661E-1,3.445295990E-2,1.226930618E0
2.752143363E1,4.590931535E-1,1.403133422E-1,1.209397435E0
2.753147183E1,6.085039973E-1,1.451523453E-1,1.186237335E0
2.754150983E1,5.581497550E-1,1.409743875E-1,1.080268025E0
2.755154783E1,4.060465991E-1,9.459155798E-2,1.082499385E0
2.756158583E1,5.533159375E-1,-1.549899299E-2,1.144629359E0
2.757162383E1,5.725595951E-1,-7.448603213E-2,1.032646418E0
2.758166183E1,5.571665168E-1,1.080923006E-1,1.100378036E0
2.759169983E1,4.805395901E-1,3.332306445E-1,1.166335344E0
2.760173783E1,6.193920374E-1,2.740235031E-1,1.144596696E0
2.761177583E1,5.488268137E-1,3.097127974E-1,1.066990614E0
2.762181383E1,2.435683310E-1,2.683280706E-1,1.164198875E0
2.763185083E1,1.399126500E-1,1.707302481E-1,1.216575384E0
2.764188883E1,2.094227523E-1,-5.532391742E-2,1.141470551E0
2.765192683E1,3.754270375E-1,-9.617029130E-2,1.200460672E0
2.766196483E1,4.092316031E-1,2.228953093E-1,1.212641954E0
2.767200283E1,3.859048486E-1,3.328097165E-1,1.348917127E0
2.768204083E1,3.920431733E-1,2.509548068E-1,1.279183030E0
2.769207883E1,4.301849604E-1,1.003099009E-1,1.157797098E0
2.770211683E1,3.443329036E-1,3.037688881E-2,1.232558250E0
2.771215483E1,3.242147267E-1,2.390785515E-1,1.195713043E0
2.772219283E1,4.860201180E-1,2.607324123E-1,1.230803132E0
2.773223083E1,5.477511883E-1,1.502064317E-1,1.240309715E0
2.774226783E1,4.429927766E-1,2.778198197E-2,1.175404787E0
2.775230583E1,3.837419748E-1,2.475454658E-2,1.194527745E0
2.776234383E1,4.865375757E-1,3.175113201E-1,1.158503771E0
2.777238183E1,5.289385319E-1,5.396479368E-1,1.184325814E0
2.778241983E1,3.905780315E-1,3.508090377E-1,1.115202069E0
2.779245783E1,2.887573838E-1,-4.005348682E-2,9.601212740E-1
2.780249583E1,4.066281021E-1,-1.679635197E-1,8.922990561E-1
2.781253383E1,4.554609954E-1,1.661778390E-1,9.033946991E-1
2.782257183E1,4.841578901E-1,5.246643424E-1,1.019838095E0
2.783260983E1,4.929162860E-1,5.138792992E-1,9.524696469E-1
2.784264783E1,4.641509354E-1,2.314225882E-1,7.885728478E-1
2.785268583E1,4.218460917E-1,6.419866346E-3,7.508316040E-1
2.786272283E1,4.493879676E-1,2.010444850E-1,6.747781038E-1
2.787276083E1,4.518762827E-1,4.662054181E-1,7.073009610E-1
2.788279883E1,5.271857381E-1,4.018373489E-1,6.907430291E-1
2.789283683E1,5.340695381E-1,2.183294594E-1,5.283064246E-1
2.790287483E1,4.412456155E-1,1.168683469E-1,4.739302695E-1
2.791291283E1,2.989260256E-1,2.758572102E-1,4.817642272E-1
2.792295083E1,3.480211198E-1,4.589141011E-1,5.309586525E-1
2.793298883E1,4.100864828E-1,4.715509117E-1,5.048294067E-1
2.794302683E1,3.482857049E-1,2.401677817E-1,4.113561809E-1
2.795306483E1,9.062592685E-2,8.712284267E-2,3.645762801E-1
2.796310283E1,-5.140897259E-2,2.942885458E-1,4.335281849E-1
2.797313983E1,2.262439020E-2,6.281126738E-1,5.345148444E-1
2.798317783E1,1.038638577E-1,7.679094672E-1,6.154978275E-1
2.799321583E1,2.824061513E-1,3.364241421E-1,6.309807301E-1
2.800325383E1,4.478292167E-1,-1.217247844E-1,5.037165284E-1
2.801329183E1,4.230065346E-1,-2.493526489E-1,5.417708755E-1
2.802332983E1,3.026804700E-2,3.654537797E-1,6.109366417E-1
2.803336783E1,-5.946969241E-2,9.009354711E-1,8.136585355E-1
2.804340583E1,5.185592771E-1,5.795081854E-1,8.924785256E-1
2.805344383E1,7.669655681E-1,-9.262908250E-2,5.205963850E-1
2.806348183E1,2.645471096E-1,-3.096290529E-1,4.359816313E-1
2.807351983E1,-3.119498789E-1,1.394452751E-1,6.257374287E-1
2.808355683E1,-2.008947283E-1,6.497615576E-1,7.007221580E-1
2.809359483E1,4.120156765E-1,4.932519495E-1,7.337620258E-1
2.810363283E1,5.647929907E-1,2.436490729E-2,6.199494600E-1
2.811367083E1,1.274912804E-1,-2.258388400E-1,5.766748786E-1
2.812370883E1,-2.601096928E-1,4.346347600E-2,7.366682291E-1
2.813374683E1,-6.469774991E-2,4.167557359E-1,9.107380509E-1
2.814378483E1,4.389970899E-1,4.542831481E-1,9.358721375E-1
2.815382283E1,5.429168344E-1,2.369920909E-1,8.680580854E-1
2.816386083E1,2.982156910E-2,4.945974424E-2,8.604758382E-1
2.817389883E1,-3.139276505E-1,-2.263058536E-2,8.936676383E-1
2.818393683E1,-1.171197966E-1,2.252615094E-1,9.251344800E-1
2.819397483E1,3.628505468E-1,3.847153485E-1,1.030551195E0
2.820401183E1,4.819159508E-1,3.982279599E-1,1.026071906E0
2.821404983E1,1.191019341E-1,1.878079921E-1,1.002960682E0
2.822408783E1,-1.303931177E-1,1.061643474E-2,1.008905888E0
2.823412583E1,6.949959695E-2,1.860547513E-1,1.019529581E0
2.824416383E1,2.999266982E-1,3.361505270E-1,1.093209147E0
2.825420183E1,3.381823301E-1,3.254556358E-1,1.082451820E0
2.826423983E1,1.941732317E-1,5.136948451E-2,1.013041615E0
2.827427783E1,1.089117229E-1,-8.145360276E-3,1.003018856E0
2.828431583E1,2.157950252E-1,2.167420834E-1,1.036742449E0
2.829435383E1,2.701799572E-1,4.225682020E-1,1.107647896E0
2.830439183E1,2.106692493E-1,3.687931001E-1,1.086415648E0
2.831442883E1,3.140514195E-1,1.494851559E-1,1.039271951E0
2.832446683E1,4.849549830E-1,-4.959572479E-2,9.746322632E-1
2.833450483E1,4.254888594E-1,1.351540089E-1,9.330853820E-1
2.834454283E1,3.012707829E-1,3.235193789E-1,9.982018471E-1
2.835458083E1,4.666810930E-1,4.185886085E-1,9.752258658E-1
2.836461883E1,6.938969493E-1,3.662500381E-1,8.411021233E-1
2.837465683E1,5.792168379E-1,3.147989511E-1,7.295422554E-1
2.838469483E1,4.157099128E-1,2.665254474E-1,5.822383165E-1
2.839473283E1,6.063987017E-1,1.075125113E-1,3.509308100E-1
2.840477083E1,9.105476737E-1,-2.993269823E-2,9.683489054E-2
2.841480883E1,4.038980901E-1,5.759140849E-1,-1.189497709E-1
2.842484683E1,-3.928597867E-1,7.378380299E-1,1.186577231E-1
2.843488383E1,-6.809275150E-1,2.378140837E-1,-5.014823750E-2
2.844492183E1,7.104902714E-2,-2.760960758E-1,-5.178448558E-1
2.845495983E1,9.394748211E-1,-3.602420092E-1,-3.172494769E-1
2.846499783E1,9.570626020E-1,2.495196015E-1,-3.471951187E-1
2.847503583E1,1.484119892E-1,9.522142410E-1,-1.092140824E-1
2.848507383E1,-3.081848323E-1,8.253058195E-1,1.960097402E-1
2.849511183E1,8.579377085E-2,3.641702235E-1,-1.888180673E-1
2.850514983E1,7.349073291E-1,4.300926998E-2,-2.948483527E-1
2.851518783E1,8.127956986E-1,1.973794103E-1,-1.436458230E-1
2.852522650E1,1.530223340E-1,4.834953249E-1,-2.180955559E-1
2.853526450E1,-5.560464263E-1,4.118485451E-1,-7.564358413E-2
2.854530150E1,-2.214636505E-1,-6.103681866E-3,-7.495221496E-2
2.855533950E1,7.225801945E-1,-2.844555378E-1,-3.028518856E-1
2.856537750E1,7.718271017E-1,-7.625360042E-2,-1.183694080E-1
2.857541550E1,-4.284238070E-2,2.586953640E-1,1.600341946E-1
2.858545350E1,-4.381692111E-1,2.515264153E-1,2.654258609E-1
2.859549150E1,2.012862861E-1,-8.838018030E-2,3.146180511E-1
2.860552950E1,8.356137276E-1,-2.826647162E-1,3.437650204E-1
2.861556750E1,4.273196757E-1,-2.344403975E-2,5.349551439E-1
2.862560550E1,-3.434529305E-1,3.235647976E-1,8.216868043E-1
2.863564350E1,-3.840292692E-1,2.773036659E-1,9.050927758E-1
2.864568150E1,2.482690960E-1,-7.876654714E-2,8.918185234E-1
2.865571950E1,5.870700479E-1,-2.434391230E-1,8.481987715E-1
2.866575650E1,2.250694931E-1,-1.357155889E-1,8.813847303E-1
2.867579450E1,-3.137716055E-1,-9.343230724E-2,9.985457063E-1
2.868583250E1,-2.714656889E-1,-1.270174384E-1,1.013932347E0
2.869587050E1,1.023502350E-1,-2.818333805E-1,1.018680930E0
2.870590850E1,2.244130224E-1,-2.864467800E-1,1.073156476E0
2.871594650E1,1.208472252E-1,-1.846024394E-1,1.180582166E0
2.872598450E1,2.062939457E-4,-8.745258674E-5,1.250331402E0
2.873602250E1,-1.801150143E-1,1.633382142E-1,1.283257127E0
2.874606050E1,-1.183725521E-1,1.446006447E-2,1.378590584E0
2.875609850E1,2.025114745E-1,-2.525815070E-1,1.294325113E0
2.876613650E1,1.706707180E-1,-2.099166214E-1,1.214349270E0
2.877617450E1,-7.233209908E-2,-5.617840588E-2,1.344431639E0
2.878621150E1,-3.022884764E-2,1.469411552E-1,1.311843395E0
2.879624950E1,8.135800064E-2,3.081521019E-2,1.246911287E0
2.880628750E1,2.026349008E-1,-1.440812349E-1,1.237878084E0
2.881632550E1,2.388959676E-1,-2.531493902E-1,1.154986382E0
2.882636350E1,2.378988862E-1,8.130393177E-2,1.147318602E0
2.883640150E1,2.090037167E-1,2.372302711E-1,1.178588271E0
2.884643950E1,2.011029124E-1,2.470940948E-1,1.184957147E0
2.885647750E1,2.687182128E-1,-1.451288816E-3,1.068274140E0
2.886651550E1,3.285967112E-1,-1.221619919E-1,9.732686281E-1
2.887655350E1,2.835063040E-1,9.105699509E-2,1.018669605E0
2.888659150E1,2.164740115E-1,4.003440142E-1,9.906027913E-1
2.889662850E1,1.988741159E-1,2.971881628E-1,9.384978414E-1
2.890666650E1,3.165434897E-1,-3.954458237E-2,8.067986369E-1
2.891670450E1,4.097165763E-1,2.278233180E-3,7.264381051E-1
2.892674250E1,3.399731815E-1,2.336669713E-1,7.820558548E-1
2.893678050E1,2.961858809E-1,4.065917730E-1,7.868621349E-1
2.894681850E1,4.306712449E-1,1.766882390E-1,7.778058052E-1
2.895685650E1,3.913570046E-1,1.009164155E-1,6.553794742E-1
2.896689450E1,1.920116693E-1,1.521175504E-1,7.238852978E-1
2.897693250E1,2.433314621E-1,2.973225415E-1,8.213195801E-1
2.898697050E1,4.491884708E-1,3.966632485E-1,7.296285033E-1
2.899700850E1,4.266870320E-1,2.612053752E-1,7.851723433E-1
2.900704650E1,2.103206664E-1,1.316481829E-1,7.377134562E-1
2.901708350E1,1.877564788E-1,8.532360196E-2,6.887904406E-1
2.902712150E1,4.223380983E-1,1.610183716E-1,7.684429288E-1
2.903715950E1,5.348985791E-1,3.509442210E-1,7.823960185E-1
2.904719750E1,3.651199341E-1,3.022840023E-1,7.988045812E-1
2.905723550E1,1.127007306E-1,1.550919116E-1,7.174191475E-1
2.906727350E1,-9.054198861E-3,7.355072349E-2,6.583917737E-1
2.907731150E1,2.569267452E-1,2.544572353E-1,6.932990551E-1
2.908734950E1,5.676995516E-1,4.147664607E-1,6.740209460E-1
2.909738750E1,4.090177715E-1,2.952059805E-1,6.557265520E-1
2.910742550E1,-6.252019852E-2,2.540806532E-1,5.702145696E-1
2.911746350E1,-2.061618306E-2,2.238676697E-1,5.425021648E-1
2.912750150E1,3.520929515E-1,2.136600316E-1,5.864826441E-1
2.913753850E1,4.676937163E-1,4.270347357E-1,4.993982315E-1
2.914757650E1,1.594336331E-1,4.152803421E-1,5.575414300E-1
2.915761450E1,-4.324143287E-3,1.991173923E-1,5.127478242E-1
2.916765250E1,2.911075056E-1,1.531006247E-1,3.560357690E-1
2.917769050E1,5.760973096E-1,4.056690931E-1,4.099874794E-1
2.918772850E1,4.259509444E-1,5.828601122E-1,4.397400618E-1
2.919776650E1,4.616006464E-2,4.848756492E-1,3.886844814E-1
2.920780450E1,1.136826500E-1,1.568154991E-1,2.965271175E-1
2.921784250E1,3.971950412E-1,2.817614079E-1,2.051643580E-1
2.922788050E1,5.652999282E-1,4.103358984E-1,3.165952861E-1
2.923791850E1,5.115926266E-1,4.495382905E-1,3.049202859E-1
2.924795650E1,3.854362667E-1,3.645901084E-1,1.374668479E-1
2.925799350E1,2.936389744E-1,3.038713634E-1,1.425258219E-1
2.926803150E1,3.612574339E-1,3.525353074E-1,8.078335226E-2
2.927806950E1,3.510753512E-1,3.575708270E-1,5.986405909E-2
2.928810750E1,1.374110281E-1,4.403940737E-1,5.441842601E-2
2.929814550E1,1.904536597E-2,3.582156897E-1,4.143789411E-2
2.930818350E1,2.168505937E-1,3.957345486E-1,1.073962660E-3
2.931822150E1,3.945436180E-1,3.175196946E-1,1.177439094E-2
