"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.536515525E1,-3.160408139E-1,1.779267788E-1,-6.066513434E-2
6.537519125E1,-4.479242861E-1,2.206998020E-1,1.131247655E-1
6.538522825E1,2.263559401E-2,4.498337582E-2,-8.468680829E-2
6.539526425E1,3.038315773E-1,-1.723262966E-1,-6.418659538E-2
6.540530025E1,3.728610873E-1,-6.960622221E-2,-2.285002265E-4
6.541533725E1,-3.181688488E-2,1.331708729E-1,-5.611547269E-3
6.542537325E1,-3.598094285E-1,1.029673219E-1,1.076334864E-1
6.543540925E1,-2.660925388E-1,-1.319269538E-1,-4.475738481E-2
6.544544625E1,1.144592464E-2,-1.650858968E-1,-6.691011786E-2
6.545548225E1,1.858544797E-1,-6.391215324E-2,-4.767680075E-4
6.546551825E1,2.352796048E-1,1.959557086E-1,1.044163108E-2
6.547555525E1,1.888417825E-2,-6.799790263E-2,7.355828583E-2
6.548559125E1,-3.509170711E-1,-4.896331206E-2,-3.198318183E-2
6.549562725E1,-4.801506698E-1,-1.730351895E-1,1.606610604E-2
6.550566425E1,4.323055446E-1,-2.389976978E-1,6.961482018E-2
6.551570025E1,8.015310168E-1,1.743967831E-2,4.818777554E-3
6.552573625E1,3.702602088E-1,5.556152016E-2,1.758728623E-1
6.553577325E1,-5.978702307E-1,-1.501232386E-3,5.162892863E-2
6.554580925E1,-7.779679894E-1,-1.736344844E-1,1.001505777E-1
6.555584525E1,5.703505501E-2,-1.814838946E-1,1.428314745E-1
6.556588225E1,7.064073682E-1,-5.643861741E-2,-5.034981295E-2
6.557591825E1,3.385793269E-1,3.592496738E-3,1.800146848E-1
6.558595425E1,-4.181569219E-1,2.764173970E-2,1.140347794E-1
6.559599125E1,-3.946643770E-1,-9.311264753E-2,7.024415582E-2
6.560602725E1,2.621278167E-1,-1.993830800E-1,1.099839583E-1
6.561606325E1,5.362799764E-1,4.767715000E-4,9.166274220E-2
6.562610025E1,-8.226046711E-2,-5.415279418E-2,1.831459701E-1
6.563613625E1,-5.651088953E-1,-8.510538191E-2,7.362347096E-2
6.564617225E1,-5.699053407E-1,-1.199569032E-1,1.227041110E-1
6.565620925E1,-5.903239828E-3,1.951843500E-2,1.622560471E-1
6.566624525E1,4.096829593E-1,-1.838434115E-2,8.665987849E-2
6.567628125E1,3.105084598E-1,-1.019127965E-1,1.818316728E-1
6.568631825E1,-2.159499526E-1,-1.208834201E-1,1.557954848E-1
6.569635425E1,-4.582512677E-1,3.064991534E-2,1.697805375E-1
6.570639025E1,-4.367282093E-1,7.858709246E-2,2.596621215E-1
6.571642725E1,7.634227723E-2,-2.458057739E-2,1.790367663E-1
6.572646325E1,3.101297915E-1,-3.584958017E-1,1.605010033E-1
6.573649925E1,-1.787682474E-1,-1.572567075E-1,2.121135890E-1
6.574653625E1,-4.623237550E-1,2.316839248E-1,2.960164249E-1
6.575657225E1,-2.079902589E-1,2.196086198E-1,3.526131511E-1
6.576660825E1,2.957359515E-2,5.449589342E-2,2.775591016E-1
6.577664525E1,1.521048248E-1,-1.007349715E-1,2.087960243E-1
6.578668125E1,8.380820602E-2,-2.191272080E-1,1.828549653E-1
6.579671725E1,-1.697020978E-1,-2.259070612E-2,2.270775586E-1
6.580675425E1,-1.650085151E-1,2.902533412E-1,2.660428286E-1
6.581679025E1,6.202037632E-2,1.778777689E-1,2.276618928E-1
6.582682625E1,2.588218749E-1,-7.357449085E-2,1.616048962E-1
6.583686325E1,4.230014980E-1,-7.303919643E-2,1.389909387E-1
6.584689925E1,1.992971748E-1,1.726144403E-1,1.499101669E-1
6.585693525E1,-3.870419264E-1,2.191979289E-1,1.983527988E-1
6.586697225E1,-3.844281137E-1,2.453795522E-1,1.435781419E-1
6.587700825E1,1.618618518E-1,1.436897740E-2,8.079545200E-2
6.588704425E1,4.632516503E-1,-4.724102467E-2,1.109337956E-1
6.589708125E1,7.222023606E-2,1.167644188E-1,1.141679361E-1
6.590711725E1,-4.539146423E-1,3.190730512E-1,1.833667308E-1
6.591715325E1,-3.856953681E-1,1.629707962E-1,1.645645350E-1
6.592718992E1,2.508402765E-1,1.405116320E-1,1.783018559E-1
6.593722592E1,4.490199387E-1,1.610323489E-1,1.678082049E-1
6.594726292E1,1.711398661E-1,3.285484612E-1,1.692615151E-1
6.595729892E1,-3.278310597E-1,2.288027108E-1,1.704982966E-1
6.596733492E1,-2.059496492E-1,1.218982786E-1,8.459497988E-2
6.597737192E1,1.261798292E-1,1.777918935E-1,2.808749862E-2
6.598740792E1,3.471002877E-1,3.948911428E-1,1.163400114E-1
6.599744392E1,8.596267551E-2,2.403524071E-1,8.216153830E-2
6.600748092E1,-5.302507803E-2,1.353874505E-1,-5.914274603E-2
6.601751692E1,-1.226278543E-1,1.903947741E-1,-7.078422606E-2
6.602755292E1,-1.042502448E-1,4.076673985E-1,-1.629257388E-2
6.603758992E1,1.467773877E-2,4.461964071E-1,-5.063829944E-2
6.604762592E1,3.156294823E-1,2.743699253E-1,-1.398622096E-1
6.605766192E1,4.044560194E-1,1.324817687E-1,-1.974410862E-1
6.606769892E1,1.398294419E-1,1.938750893E-1,-2.567235231E-1
6.607773492E1,-3.111550510E-1,3.990964293E-1,-2.489284128E-1
6.608777092E1,-4.914761186E-1,5.204316378E-1,-2.460409552E-1
6.609780792E1,4.134812206E-2,2.092303634E-1,-2.253335565E-1
6.610784392E1,6.064307690E-1,-1.296456903E-1,-3.617416322E-1
6.611787992E1,3.912156820E-1,8.782964200E-2,-3.805957437E-1
6.612791692E1,-3.721454442E-1,4.756659269E-1,-1.275272816E-1
6.613795292E1,-6.040951014E-1,5.798991323E-1,-1.244822070E-1
6.614798892E1,3.615597263E-2,3.141022623E-1,-1.890643686E-1
6.615802592E1,5.012288094E-1,-1.168134436E-1,-2.667543888E-1
6.616806192E1,3.918111026E-1,-8.202777058E-2,-3.045999110E-1
6.617809792E1,-1.378612667E-1,2.192476541E-1,-1.275518984E-1
6.618813492E1,-3.558669388E-1,4.383146465E-1,-1.631859392E-1
6.619817092E1,-1.536547244E-1,1.907583922E-1,-8.484798670E-2
6.620820692E1,2.342854440E-1,-4.964552820E-2,-1.830814928E-1
6.621824392E1,2.224844396E-1,4.155815020E-2,-2.244486362E-1
6.622827992E1,-9.086790681E-2,1.693224013E-1,-1.196677238E-2
6.623831592E1,-4.088567793E-1,3.220349848E-1,-8.445322514E-2
6.624835292E1,-2.467308789E-1,2.169621587E-1,-4.315398261E-2
6.625838892E1,2.982946336E-1,-2.155772783E-2,-5.636485666E-2
6.626842492E1,4.609830678E-1,-5.090909544E-3,-1.400646418E-1
6.627846192E1,7.618692517E-2,1.477393806E-1,-2.272692742E-3
6.628849792E1,-2.927004397E-1,2.948700488E-1,-6.007366627E-2
6.629853392E1,-1.638505757E-1,9.246873856E-2,-7.188318670E-2
6.630857092E1,1.074408814E-1,-1.562927663E-1,-7.668315619E-2
6.631860692E1,1.702552587E-1,-8.490807563E-2,-2.196741253E-1
6.632864292E1,-5.990865827E-2,1.404492110E-1,-4.132119939E-2
6.633867992E1,-5.022433773E-2,9.297037870E-2,-4.800413921E-2
6.634871592E1,1.910250634E-1,4.006744549E-2,-1.480967104E-1
6.635875192E1,1.670997776E-2,-5.361856520E-2,-7.395564765E-2
6.636878892E1,-2.627494335E-1,9.750910848E-2,-7.838558406E-2
6.637882492E1,-1.880437434E-1,7.537717372E-2,-8.627972752E-2
6.638886092E1,7.162628230E-3,3.714409471E-2,-1.206293628E-1
6.639889792E1,5.820291117E-2,3.257863969E-2,-1.638151705E-1
6.640893392E1,-1.359870732E-1,6.628827751E-2,-1.070570126E-1
6.641896992E1,-3.434678018E-1,-3.958196193E-2,-1.764512509E-1
6.642900692E1,3.560176864E-2,1.540158503E-2,-1.551452875E-1
6.643904292E1,3.326595724E-1,-6.568501890E-2,-1.324937642E-1
6.644907892E1,1.922411025E-1,2.561480552E-2,-1.934871227E-1
6.645911592E1,-2.690583467E-1,1.218164414E-1,-1.036025062E-1
6.646915192E1,-2.182185352E-1,1.765265316E-2,-5.385944620E-2
6.647918792E1,1.150797978E-1,-6.099688262E-2,-1.483848840E-1
6.648922492E1,9.911767393E-2,-1.732447185E-2,-1.202739775E-1
6.649926092E1,1.326386184E-1,1.945845783E-1,-8.744385839E-2
6.650929692E1,-1.633031666E-1,1.710315198E-1,-1.002742648E-1
6.651933392E1,-1.991274804E-1,-2.122527175E-2,-1.401036978E-1
6.652936992E1,1.080285013E-1,-3.614965826E-2,-2.389570922E-1
6.653940592E1,3.406495154E-1,-1.643451750E-1,-1.492961943E-1
6.654944292E1,4.633535743E-1,-5.314914882E-2,-1.480927020E-1
6.655947892E1,1.148113087E-1,-3.154558688E-2,-2.227397859E-1
6.656951592E1,-1.694762856E-1,-8.415563405E-2,-1.400789768E-1
6.657955192E1,-1.559897661E-1,-8.783133328E-2,-1.529196799E-1
6.658958792E1,1.478655487E-1,-7.213465869E-2,-1.348771900E-1
6.659962492E1,2.815863490E-1,-2.160517126E-2,-8.661484718E-2
6.660966092E1,-2.897906303E-2,-1.967547834E-2,-8.933517337E-2
6.661969692E1,-1.911589205E-1,-4.706635699E-2,-7.514612377E-2
6.662973392E1,2.209108025E-1,7.639625669E-2,-8.429212868E-2
6.663976992E1,3.551769853E-1,-8.636608720E-3,-3.016710840E-2
6.664980592E1,-1.535537690E-1,9.254353121E-3,-1.029371321E-1
6.665984292E1,-6.387899518E-1,-5.847702175E-2,-5.247182399E-2
6.666987892E1,-2.303607315E-1,-6.229177862E-2,-8.978838474E-2
6.667991492E1,5.218461752E-1,6.283577532E-2,-4.707048833E-2
6.668995192E1,4.526095688E-1,4.565109685E-2,-1.415438484E-2
6.669998792E1,-2.945789099E-1,5.436033476E-3,-8.640434593E-2
6.671002392E1,-4.475710392E-1,-8.883554488E-2,-5.103014037E-2
6.672006092E1,1.493256241E-1,-3.759019449E-2,-5.972749367E-2
6.673009692E1,4.101889133E-1,2.055436373E-1,-5.610745773E-2
6.674013292E1,-1.168003231E-1,1.204463094E-1,4.520158842E-2
6.675016992E1,-4.541145861E-1,-2.391441166E-1,-8.655060828E-2
6.676020592E1,-1.449021548E-1,-1.290128082E-1,-1.391416341E-1
6.677024192E1,2.503947914E-1,6.863577664E-2,5.482737906E-3
6.678027892E1,1.655139625E-1,9.452196956E-2,-2.903023735E-3
6.679031492E1,-2.731293440E-1,1.404178292E-1,-8.877333999E-2
6.680035092E1,-3.596021831E-1,-1.249236707E-2,-1.884112693E-2
6.681038792E1,2.455768436E-1,2.245083638E-2,-9.078343958E-2
6.682042392E1,4.961193204E-1,1.130489111E-1,-9.175655246E-2
6.683045992E1,-7.281369716E-2,8.607568592E-2,-9.038037807E-2
6.684049692E1,-3.751791418E-1,1.285207272E-2,-1.299248487E-1
6.685053292E1,-2.694807015E-2,-5.912245438E-2,-1.286392659E-1
6.686056892E1,2.525815666E-1,9.148480371E-3,-1.539989412E-1
6.687060592E1,-1.396593451E-2,2.019408047E-1,-1.222091168E-1
6.688064192E1,-1.064005196E-1,1.956522763E-1,-1.156071424E-1
6.689067792E1,2.787376642E-1,1.389896125E-2,-1.677832901E-1
6.690071492E1,2.961126864E-1,-4.038025811E-2,-2.723185122E-1
6.691075092E1,-4.776837230E-1,1.248844415E-1,-2.144253701E-1
6.692078692E1,-6.739951968E-1,2.438361347E-1,-1.291695982E-1
6.693082392E1,3.618649840E-1,1.329156458E-1,-2.433170527E-1
6.694085992E1,8.579884171E-1,-8.733374998E-3,-2.920773923E-1
6.695089592E1,1.576390266E-1,-1.222812235E-1,-1.828784347E-1
6.696093292E1,-8.081020117E-1,5.694952607E-2,-2.412962168E-1
6.697096892E1,-5.242924094E-1,1.674455702E-1,-1.909752786E-1
6.698100492E1,3.993086219E-1,1.247559041E-1,-1.836095154E-1
6.699104192E1,5.563483834E-1,1.971164197E-1,-2.495679259E-1
6.700107792E1,7.297557592E-2,1.314082593E-1,-1.372485757E-1
6.701111392E1,-3.315488398E-1,-1.922333986E-2,-2.298413962E-1
6.702115092E1,-1.594910473E-1,2.690687031E-2,-2.223240882E-1
6.703118692E1,1.511839628E-1,1.347419322E-1,-1.876792610E-1
6.704122292E1,2.864954472E-1,3.443649113E-1,-2.839490771E-1
6.705125992E1,3.929829299E-1,6.711970270E-2,-1.726821214E-1
6.706129592E1,-1.221799999E-1,-8.127109706E-2,-3.596304357E-1
6.707133192E1,-5.693344474E-1,-1.186728757E-2,-3.474866450E-1
6.708136892E1,-4.677420557E-1,-7.660260797E-2,-2.104156017E-1
6.709140492E1,6.451388597E-1,9.886594862E-2,-2.858335376E-1
6.710144092E1,1.109110475E0,1.862407923E-1,-2.777958512E-1
6.711147792E1,-4.614513367E-2,3.893144429E-2,-2.073437572E-1
6.712151392E1,-9.901174903E-1,-1.091078222E-1,-2.733227909E-1
6.713154992E1,-6.970068216E-1,-1.383261085E-1,-3.023193181E-1
6.714158692E1,5.599061251E-1,-6.140096486E-2,-2.073544413E-1
6.715162292E1,8.903341889E-1,1.080724970E-1,-1.417967230E-1
6.716165992E1,1.097515672E-1,1.358900070E-1,-1.312889606E-1
6.717169592E1,-5.694375634E-1,-7.291289419E-2,-1.460273415E-1
6.718173192E1,-2.415020317E-1,-2.696019709E-1,-2.000226676E-1
6.719176892E1,7.352422923E-2,-1.433757097E-1,-1.764751971E-1
6.720180492E1,1.565109938E-1,9.213268012E-2,-2.462441660E-2
6.721184092E1,2.429434359E-1,-3.241857141E-2,-7.478014380E-2
6.722187792E1,-1.148040444E-1,-1.777533889E-1,-1.042813137E-1
6.723191392E1,-3.061431050E-1,-1.719140112E-1,-2.100550570E-2
6.724194992E1,-2.478329390E-1,9.271631390E-2,-3.736716881E-2
6.725198692E1,2.368451059E-1,5.466886610E-2,6.194180995E-2
6.726202292E1,3.143500388E-1,-5.669068173E-2,-2.926985547E-2
6.727205892E1,9.102869779E-2,-1.610708982E-1,-5.626529083E-2
6.728209592E1,-2.655334175E-1,-1.786733270E-1,1.623847149E-2
6.729213192E1,-2.406918257E-1,-1.172310784E-1,-6.054922566E-2
6.730216792E1,1.667553037E-1,-3.593732137E-3,1.846509753E-3
6.731220492E1,3.037587106E-1,-9.151870757E-2,-1.086383406E-2
6.732224092E1,3.986529261E-2,-7.498261333E-2,-5.983776972E-2
6.733227692E1,-3.793840408E-1,-2.232798338E-1,-2.513716370E-2
6.734231392E1,-3.488836586E-1,-1.208764985E-1,-9.303392470E-2
6.735234992E1,4.766111821E-2,-7.988315821E-2,3.445625771E-3
6.736238592E1,4.744694233E-1,-1.919397712E-2,-4.294983670E-2
6.737242292E1,4.149814248E-1,-1.146527231E-1,-5.303954706E-2
6.738245892E1,-3.069786429E-1,-1.397751123E-1,-9.305381216E-3
6.739249492E1,-6.422534585E-1,-1.397190839E-1,-1.046983302E-1
6.740253192E1,-1.486456096E-1,-5.607319996E-2,-1.014066637E-1
6.741256792E1,6.499770880E-1,-1.342033893E-1,-4.517757148E-2
6.742260392E1,6.197856069E-1,-7.999113761E-3,-7.163473964E-2
6.743264092E1,-3.886406720E-1,-5.970954150E-2,-7.918468863E-2
6.744267692E1,-7.481042743E-1,-2.665945590E-1,-1.002191380E-1
6.745271292E1,1.029354930E-1,-2.338630259E-1,-1.280051619E-1
6.746274992E1,6.870455146E-1,-6.495070457E-2,-2.743887715E-2
6.747278592E1,3.291247487E-1,1.307963431E-1,-4.661509302E-3
6.748282192E1,-5.297617912E-1,-8.737806231E-2,1.234490424E-2
6.749285892E1,-5.038974881E-1,-4.093163610E-1,-5.949857458E-2
6.750289492E1,1.881280690E-1,-2.435273826E-1,-9.308262914E-2
6.751293092E1,4.911874235E-1,-1.052319035E-1,4.890461639E-2
6.752296792E1,2.103554904E-1,2.011514604E-1,1.364037208E-2
6.753300392E1,-2.725631595E-1,-8.050274104E-2,7.680259645E-3
6.754303992E1,-2.662900276E-2,-2.160978466E-1,-4.734677449E-2
6.755307692E1,4.640540108E-2,-2.869201899E-1,-1.195791736E-1
6.756311292E1,1.072716787E-1,-1.178914607E-1,2.016301639E-2
6.757314892E1,1.690550447E-1,8.018834516E-3,-4.764670506E-2
6.758318592E1,3.073524497E-2,-7.749476470E-3,-1.808854751E-2
6.759322192E1,-8.459560573E-2,-1.561466604E-1,-1.598900929E-2
6.760325792E1,-1.205291077E-1,-5.083114654E-2,-1.032821089E-1
6.761329492E1,-1.128250435E-1,-1.486879289E-1,-2.512470819E-2
6.762333092E1,1.756225154E-2,3.645157441E-2,-5.731407180E-2
6.763336692E1,-3.529896261E-3,1.867057942E-2,-6.512437761E-2
6.764340392E1,1.837393343E-1,-8.494728245E-3,-4.695549607E-2
6.765343992E1,1.669994742E-1,-2.384362817E-1,-1.067758948E-1
6.766347592E1,2.425164543E-2,-1.429755390E-1,-6.713713706E-2
6.767351292E1,-1.056333855E-1,2.029354498E-2,-7.333964109E-2
6.768354892E1,2.110991441E-2,1.265275776E-1,3.149782866E-2
6.769358492E1,-1.193363219E-2,3.753621504E-2,-3.496586159E-2
6.770362192E1,-1.977620870E-1,4.022787139E-2,-6.351414323E-2
6.771365792E1,-2.274563015E-1,-1.910954118E-1,-1.238054363E-3
6.772369392E1,2.104755044E-1,5.561770871E-2,-1.296764463E-1
6.773373092E1,3.149642348E-1,9.550808370E-2,9.406691417E-3
6.774376692E1,-4.920601845E-2,4.712324217E-2,-6.765720248E-2
6.775380292E1,-4.061672091E-1,-8.028432727E-2,-1.589447558E-1
6.776383992E1,-2.263260782E-1,-8.333630860E-2,-1.051587686E-1
6.777387592E1,2.678414583E-1,5.380333215E-2,-2.051582038E-1
6.778391292E1,3.197904229E-1,1.366233826E-1,-5.662652850E-2
6.779394892E1,-2.070785910E-1,6.679403782E-2,-1.417352110E-1
6.780398492E1,-3.373835683E-1,-1.652384102E-1,-2.262367755E-1
6.781402192E1,1.569302827E-1,-1.597348750E-1,-2.065093815E-1
6.782405792E1,5.411743522E-1,1.446846724E-1,-1.606894284E-1
6.783409392E1,1.161042750E-1,1.087099314E-1,-1.016705185E-1
6.784413092E1,-4.956243634E-1,-8.851925284E-2,-1.476012766E-1
6.785416692E1,-6.563100815E-1,-2.469158471E-1,-1.611727774E-1
6.786420292E1,3.839653730E-2,-6.961403042E-2,-8.123426139E-2
6.787423992E1,6.371385455E-1,1.470158100E-1,-1.076296158E-2
6.788427592E1,3.040498197E-1,2.079145759E-1,4.573120549E-2
6.789431192E1,-4.228963256E-1,-6.911739707E-2,2.871851996E-2
6.790434892E1,-3.655411601E-1,-9.765262902E-2,-6.442662328E-3
6.791438492E1,2.479413152E-1,-1.290214062E-1,2.002631314E-2
6.792442092E1,3.094310462E-1,1.707874089E-1,7.666136324E-2
6.793445763E1,4.836032167E-4,1.921105087E-1,1.101428196E-1
6.794449363E1,-2.253894657E-1,1.163128018E-2,4.275020212E-2
6.795452962E1,-7.314727455E-2,-1.721741259E-1,1.262711082E-2
6.796456662E1,2.439358681E-1,-9.427035227E-3,-7.466971874E-3
6.797460263E1,2.269471623E-2,3.405676186E-1,4.010039382E-3
6.798463863E1,-1.829905361E-1,2.740328014E-1,7.092782110E-2
6.799467563E1,-1.634282917E-1,1.460502148E-1,-1.037476733E-1
6.800471163E1,1.424959451E-1,1.971676946E-2,-1.250156760E-1
6.801474763E1,3.111484349E-1,-1.349511370E-2,-1.194745004E-1
6.802478463E1,-7.223889232E-2,1.725956649E-1,-1.854804158E-1
6.803482063E1,-4.601537064E-2,2.615106106E-1,-9.092180431E-2
6.804485663E1,4.223353043E-2,1.358608156E-1,-2.129984349E-1
6.805489363E1,6.007624418E-2,3.481679410E-2,-2.184518874E-1
6.806492963E1,-2.981205285E-1,2.179924697E-1,-2.014768869E-1
6.807496563E1,-2.474515289E-1,2.399847955E-1,-1.610636562E-1
6.808500263E1,1.475152373E-1,1.417258680E-1,-1.757675111E-1
6.809503863E1,3.194480538E-1,7.158935815E-2,-2.358635068E-1
6.810507463E1,2.242208570E-1,3.554240614E-2,-1.603578329E-1
6.811511163E1,-2.236568630E-1,1.204817966E-1,-2.440579087E-1
6.812514762E1,-4.928742349E-1,2.128628641E-1,-1.937156469E-1
6.813518363E1,-4.613055289E-2,1.243331209E-1,-2.192458659E-1
6.814522063E1,3.202325404E-1,-4.822266474E-2,-2.579652965E-1
6.815525663E1,1.754878610E-1,-6.968215853E-2,-1.824423075E-1
6.816529263E1,6.932441145E-2,7.489064243E-3,-2.627209127E-1
6.817532963E1,5.743239075E-2,-2.324385103E-3,-2.457840890E-1
6.818536563E1,6.934923679E-2,1.637982726E-1,-1.688525528E-1
6.819540163E1,-1.870770901E-1,2.468248010E-1,-2.684433162E-1
6.820543863E1,-3.108919859E-1,5.735260248E-2,-2.264711112E-1
6.821547462E1,6.006468460E-2,-2.426907867E-1,-2.950417101E-1
6.822551063E1,3.846952319E-1,-1.656125188E-1,-3.863679171E-1
6.823554763E1,1.499559730E-1,1.340395212E-1,-2.049359381E-1
6.824558363E1,-3.506991267E-1,3.978937864E-1,-2.192951590E-1
6.825561963E1,-2.054122239E-1,9.791356325E-2,-3.015316129E-1
6.826565663E1,3.480203748E-1,-3.464652300E-1,-3.784077466E-1
6.827569263E1,3.007009923E-1,-1.784869283E-1,-4.532302916E-1
6.828572863E1,-2.811608315E-1,1.540457457E-1,-2.458153069E-1
6.829576563E1,-3.464364707E-1,8.678039908E-2,-2.687796354E-1
6.830580163E1,1.128826439E-1,-9.042740613E-2,-3.857153058E-1
6.831583763E1,4.802134633E-1,-3.879631460E-1,-2.858947814E-1
6.832587463E1,2.160649151E-1,-1.136391908E-1,-3.619636893E-1
6.833591063E1,-2.155822068E-1,2.584019303E-1,-1.696037054E-1
6.834594663E1,-3.193959594E-1,4.383528605E-2,-1.542391330E-1
6.835598363E1,-5.351018906E-2,-1.337198168E-1,-3.319000304E-1
6.836601963E1,3.487277925E-1,-3.423300087E-1,-2.539508939E-1
6.837605663E1,4.133787155E-1,-1.955330223E-1,-2.649084330E-1
6.838609262E1,1.111219227E-1,-7.492016070E-3,-1.511139423E-1
6.839612863E1,-2.198262215E-1,-1.681647263E-2,-1.275820583E-1
6.840616563E1,-2.153579742E-1,-3.002468348E-1,-1.861870438E-1
6.841620163E1,-2.446711436E-2,-4.370228052E-1,-1.661005020E-1
6.842623763E1,1.750848740E-1,-1.776447594E-1,-1.537953615E-1
6.843627463E1,2.073412091E-1,-1.286623776E-1,2.208902314E-2
6.844631063E1,1.835746318E-1,-1.241661608E-1,-6.134407967E-2
6.845634663E1,6.446997076E-2,-2.125491202E-1,-6.250616908E-2
6.846638363E1,6.864998024E-3,-3.658941984E-1,8.818214387E-2
6.847641962E1,7.032444328E-2,-1.279389709E-1,-3.578466177E-2
6.848645563E1,3.716302663E-2,-1.074030623E-1,1.102947816E-1
6.849649263E1,1.222551316E-1,-2.408314645E-1,-2.461131476E-2
6.850652863E1,2.561066747E-1,-2.316901535E-1,-2.493994869E-2
6.851656463E1,-5.418521818E-3,-2.513751388E-1,6.228038669E-2
6.852660163E1,-1.682484448E-1,-4.961619899E-2,-9.405009449E-2
6.853663763E1,-9.828809649E-2,-2.966021299E-1,3.371057333E-3
6.854667363E1,3.799168169E-1,-2.526863515E-1,-1.189050525E-1
6.855671063E1,9.076163173E-2,-2.846617401E-1,-8.271290362E-2
6.856674663E1,-3.086957335E-1,-2.669919431E-1,-7.644252386E-3
6.857678263E1,-5.216531157E-1,-3.398437500E-1,-8.278492838E-2
6.858681963E1,9.166328609E-2,-2.681844831E-1,-4.677552730E-2
6.859685563E1,6.028976440E-1,-1.561573893E-1,-6.539622694E-2
6.860689163E1,1.986048073E-1,-8.972563595E-2,1.475932635E-2
6.861692863E1,-4.246611595E-1,-2.012466043E-1,-5.277849734E-2
6.862696463E1,-4.632727504E-1,-2.266086936E-1,-9.621705115E-2
6.863700062E1,9.433989227E-2,-1.777765006E-1,-4.819037765E-2
6.864703762E1,5.138500929E-1,4.060164094E-2,-7.069967687E-2
6.865707363E1,1.208675578E-1,-1.818761677E-1,-1.802673005E-2
6.866710963E1,-3.469195962E-1,-3.868197203E-1,-1.377813667E-1
6.867714663E1,2.344526164E-2,-5.997045040E-1,-1.066379994E-1
6.868718263E1,7.526824623E-2,-1.442080885E-1,-8.107964694E-2
6.869721863E1,-4.314799905E-1,2.913942039E-1,3.904844634E-3
6.870725563E1,-3.397050500E-1,1.447866708E-1,1.627536118E-1
6.871729163E1,3.946876824E-1,-3.714146018E-1,-1.540272087E-1
6.872732762E1,6.383816004E-1,-4.962063730E-1,-1.813919842E-1
6.873736462E1,-1.625573188E-1,-4.587901831E-1,5.201926082E-2
6.874740063E1,-5.803889632E-1,-1.170187443E-1,-4.811399803E-2
6.875743663E1,1.050044000E-1,9.283337276E-4,9.442065656E-2
6.876747363E1,6.177081466E-1,-1.110852808E-1,8.351740986E-2
6.877750963E1,-1.873686761E-1,-3.991751671E-1,5.406982265E-3
6.878754563E1,-8.598341942E-1,-3.305968940E-1,1.003758386E-1
6.879758263E1,-1.467939168E-1,-2.342080474E-1,1.290507764E-1
6.880761863E1,9.354670644E-1,-1.381289214E-1,1.491536498E-1
6.881765463E1,7.302830219E-1,-1.744018868E-2,1.486480832E-1
6.882769163E1,-4.898037314E-1,-1.815122068E-1,2.281714082E-1
6.883772763E1,-9.434520602E-1,-3.634603322E-1,1.957536191E-1
6.884776363E1,-2.686006725E-1,-2.531633973E-1,1.186569631E-1
6.885780063E1,4.978188574E-1,-9.352679551E-2,1.824549288E-1
6.886783663E1,5.760756135E-1,-3.782651573E-2,2.953990698E-1
6.887787363E1,1.334652156E-1,-2.272854745E-1,2.024616599E-1
6.888790963E1,-3.568302095E-1,-2.648557723E-1,1.187859476E-1
6.889794562E1,-4.408453405E-1,-1.711193621E-1,1.900858581E-1
6.890798262E1,-3.670877218E-2,-1.268930435E-1,1.968353838E-1
6.891801863E1,3.885762691E-1,-8.737233281E-2,1.450569481E-1
6.892805463E1,1.560511291E-1,-7.069189101E-2,1.899298728E-1
6.893809163E1,-2.840633690E-1,-1.690042764E-1,2.327992767E-1
6.894812763E1,-3.383135498E-1,-7.511186600E-2,1.190191805E-1
6.895816363E1,2.252085693E-2,4.361112043E-2,1.986727118E-1
6.896820063E1,2.399461120E-1,6.951461732E-2,2.360360622E-1
6.897823663E1,2.242185026E-1,3.863959387E-2,1.336728632E-1
6.898827262E1,7.191073895E-2,-1.380518228E-1,1.488177329E-1
6.899830962E1,-3.560498655E-1,-1.113097966E-1,7.227981091E-2
6.900834563E1,-8.856303245E-2,-4.212539271E-2,1.419923306E-1
6.901838163E1,2.912074514E-2,5.622445047E-2,8.273302019E-2
6.902841863E1,8.917449415E-2,2.493789978E-2,1.253300160E-1
6.903845463E1,2.198588103E-1,-5.202769116E-2,1.447853893E-1
6.904849063E1,-2.287314981E-1,-5.300347134E-2,1.118703112E-1
6.905852763E1,-1.873357743E-1,3.136280552E-2,2.134258151E-1
6.906856363E1,-2.256048620E-1,8.582045138E-2,1.329818368E-1
6.907859963E1,8.965634555E-2,2.513217926E-2,2.321853042E-1
6.908863663E1,4.086236954E-1,-8.034444600E-2,1.082564294E-1
6.909867263E1,1.033367217E-1,-1.210578978E-1,1.146067083E-1
6.910870863E1,-3.269235790E-1,-5.042206869E-2,2.716413140E-1
6.911874563E1,-4.980877936E-1,1.400697231E-1,1.562323868E-1
6.912878163E1,1.070391387E-1,-6.502298266E-2,2.478397936E-1
6.913881763E1,3.701526821E-1,-6.707558036E-2,1.461202204E-1
6.914885463E1,3.719309717E-2,8.666045219E-2,1.478597969E-1
6.915889062E1,-2.943798602E-1,2.329759113E-2,2.419293672E-1
6.916892663E1,-3.790334761E-1,-1.657898538E-2,5.631821975E-2
