"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.293466919E2,4.815856898E1,1.156090509E1,5.135000267E2,4.792886257E0,1.874541593E2,4.000604137E0,4.000604137E0
4.303466847E2,4.815850091E1,1.156089656E1,5.135000267E2,4.821213245E0,1.860568938E2,4.000604137E0,4.000604137E0
4.313466786E2,4.815845167E1,1.156089637E1,5.135000267E2,4.603831768E0,1.848425681E2,4.000604137E0,4.000604137E0
4.323466720E2,4.815840437E1,1.156089895E1,5.135000267E2,4.603831768E0,1.866117511E2,6.000906205E0,6.000906205E0
4.333466649E2,4.815835612E1,1.156090060E1,5.135000267E2,4.603831768E0,1.868836063E2,6.000906205E0,6.000906205E0
4.343466609E2,4.815831025E1,1.156088523E1,5.135000267E2,4.568596363E0,1.870091451E2,8.001208274E0,8.001208274E0
4.353466524E2,4.815826629E1,1.156086897E1,5.135000267E2,4.568596363E0,1.892748418E2,8.001208274E0,8.001208274E0
4.363466457E2,4.815821870E1,1.156087293E1,5.135000267E2,4.326428413E0,1.901987205E2,8.001208274E0,8.001208274E0
4.373466391E2,4.815817519E1,1.156085394E1,5.135000267E2,4.370103836E0,1.916060264E2,8.001208274E0,8.001208274E0
4.383466325E2,4.815814067E1,1.156082953E1,5.135000267E2,4.370103836E0,1.976936647E2,8.001208274E0,8.001208274E0
4.393466262E2,4.815810099E1,1.156080426E1,5.135000267E2,4.371294022E0,1.983711785E2,6.000906205E0,6.000906205E0
4.403466192E2,4.815806310E1,1.156075969E1,5.135000267E2,4.505966187E0,1.909492217E2,6.000906205E0,6.000906205E0
4.413466127E2,4.815801912E1,1.156072761E1,5.135000267E2,4.736603260E0,1.893624322E2,8.001208274E0,8.001208274E0
4.423466064E2,4.815797412E1,1.156069989E1,5.135000267E2,4.736603260E0,1.907384831E2,8.001208274E0,8.001208274E0
4.433466001E2,4.815792762E1,1.156065447E1,5.135000267E2,4.496319294E0,1.904867906E2,8.001208274E0,8.001208274E0
4.443465925E2,4.815787972E1,1.156060583E1,5.135000267E2,4.434601307E0,1.892425350E2,8.001208274E0,8.001208274E0
4.453465872E2,4.815784245E1,1.156054875E1,5.135000267E2,4.109511852E0,1.883367153E2,1.200181241E1,1.200181241E1
4.463465796E2,4.815780402E1,1.156052330E1,5.135000267E2,4.435121536E0,1.951129324E2,1.200181241E1,1.200181241E1
4.473465736E2,4.815775504E1,1.156049106E1,5.135000267E2,4.884003162E0,2.002625808E2,8.001208274E0,8.001208274E0
4.483465664E2,4.815772899E1,1.156042523E1,5.135000267E2,4.790714264E0,2.042953840E2,8.001208274E0,8.001208274E0
4.493465594E2,4.815769748E1,1.156036661E1,5.135000267E2,4.884003162E0,2.105388873E2,8.001208274E0,8.001208274E0
4.503465532E2,4.815765469E1,1.156029646E1,5.135000267E2,4.790714264E0,2.104899012E2,8.001208274E0,8.001208274E0
4.513465472E2,4.815762132E1,1.156022960E1,5.135000267E2,4.584237576E0,2.172524851E2,8.001208274E0,8.001208274E0
4.523465406E2,4.815758963E1,1.156016454E1,5.135586388E2,4.897544384E0,2.222693410E2,8.001208274E0,8.001208274E0
4.533465337E2,4.815755732E1,1.156008219E1,5.136802409E2,4.897544384E0,2.256640543E2,6.000906205E0,6.000906205E0
4.543465270E2,4.815752657E1,1.156001291E1,5.138648316E2,4.897544384E0,2.259070998E2,6.000906205E0,6.000906205E0
4.553465209E2,4.815752103E1,1.155997089E1,5.140752767E2,4.852872849E0,2.277175370E2,6.000906205E0,6.000906205E0
4.563465139E2,4.815750035E1,1.155992373E1,5.142319475E2,4.641637802E0,2.285797665E2,6.000906205E0,6.000906205E0
4.573465072E2,4.815747465E1,1.155988208E1,5.143323191E2,4.641637802E0,2.288642985E2,6.000906205E0,6.000906205E0
4.583465006E2,4.815743908E1,1.155983161E1,5.143952555E2,4.164065838E0,2.270651310E2,6.000906205E0,6.000906205E0
4.593464940E2,4.815741923E1,1.155981132E1,5.144345630E2,3.892338276E0,2.257566444E2,6.000906205E0,6.000906205E0
4.603464880E2,4.815740303E1,1.155977921E1,5.144591481E2,3.098474503E0,2.255584596E2,6.000906205E0,6.000906205E0
4.613464809E2,4.815740407E1,1.155975416E1,5.144745155E2,1.604265571E0,2.259826280E2,6.000906205E0,6.000906205E0
4.623464737E2,4.815739626E1,1.155974387E1,5.144840723E2,1.604265571E0,2.260916788E2,6.000906205E0,6.000906205E0
4.633464680E2,4.815741683E1,1.155973552E1,5.144900816E2,1.064709544E0,2.269022037E2,6.000906205E0,6.000906205E0
4.643464609E2,4.815741744E1,1.155973076E1,5.144938137E2,2.052950263E-1,2.263286454E2,6.000906205E0,6.000906205E0
4.653464543E2,4.815741837E1,1.155974105E1,5.144961095E2,2.551079690E-1,2.260549597E2,6.000906205E0,6.000906205E0
4.663464480E2,4.815741683E1,1.155977757E1,5.144976025E2,2.403100878E-1,2.259455674E2,6.000906205E0,6.000906205E0
4.673464408E2,4.815741828E1,1.155979856E1,5.144985209E2,1.526753902E-1,2.252225509E2,6.000906205E0,6.000906205E0
4.683464345E2,4.815742118E1,1.155979460E1,5.144998761E2,6.819324195E-2,2.266385311E2,4.000604137E0,4.000604137E0
4.693464280E2,4.815742078E1,1.155979424E1,5.145000116E2,1.863575354E-2,2.265492878E2,4.000604137E0,4.000604137E0
4.703464125E2,4.815741851E1,1.155979608E1,5.145000252E2,1.283399463E-1,2.253296483E2,4.000604137E0,4.000604137E0
4.713463599E2,4.815741068E1,1.155979138E1,5.145000266E2,1.877202243E-1,2.254762105E2,4.000604137E0,4.000604137E0
4.723463096E2,4.815740949E1,1.155978915E1,5.145000267E2,1.350533869E-2,2.258898057E2,4.000604137E0,4.000604137E0
4.733462618E2,4.815740901E1,1.155978835E1,5.145000267E2,4.688928369E-3,2.259577934E2,4.000604137E0,4.000604137E0
4.743462178E2,4.815740857E1,1.155978756E1,5.145000267E2,2.162900520E-3,2.257792796E2,4.000604137E0,4.000604137E0
4.753461753E2,4.815740842E1,1.155978725E1,5.145000267E2,4.081014544E-2,2.256205460E2,4.000604137E0,4.000604137E0
4.763461346E2,4.815740857E1,1.155978537E1,5.145000267E2,1.592004485E-2,2.254753089E2,4.000604137E0,4.000604137E0
4.773460956E2,4.815740849E1,1.155978558E1,5.145000267E2,1.538572833E-2,2.246082847E2,4.000604137E0,4.000604137E0
4.783460601E2,4.815740842E1,1.155978604E1,5.145000267E2,1.783939824E-2,2.240402452E2,4.000604137E0,4.000604137E0
4.793460263E2,4.815740865E1,1.155978639E1,5.145000267E2,7.721421774E-3,2.239449367E2,4.000604137E0,4.000604137E0
4.803459931E2,4.815740853E1,1.155978666E1,5.145000267E2,3.952000290E-2,2.204976856E2,4.000604137E0,4.000604137E0
4.813459628E2,4.815740829E1,1.155978843E1,5.145000267E2,2.522145808E-1,2.339738401E2,4.000604137E0,4.000604137E0
4.823459331E2,4.815740375E1,1.155978797E1,5.145000267E2,7.354857922E-1,2.229434944E2,4.000604137E0,4.000604137E0
4.833459051E2,4.815739587E1,1.155978054E1,5.145000267E2,7.354857922E-1,2.178462061E2,4.000604137E0,4.000604137E0
4.843458779E2,4.815738844E1,1.155977465E1,5.145000267E2,1.198281646E0,2.243364295E2,6.000906205E0,6.000906205E0
4.853458524E2,4.815737623E1,1.155975624E1,5.145000267E2,1.501102209E0,2.300082869E2,6.000906205E0,6.000906205E0
4.863458273E2,4.815735597E1,1.155972471E1,5.145000267E2,2.729853153E0,2.270930255E2,6.000906205E0,6.000906205E0
4.873458047E2,4.815733165E1,1.155970414E1,5.145000267E2,3.107570171E0,2.258189494E2,6.000906205E0,6.000906205E0
4.883457828E2,4.815729247E1,1.155968263E1,5.145000267E2,3.107570171E0,2.233373231E2,6.000906205E0,6.000906205E0
4.893457624E2,4.815725238E1,1.155966006E1,5.145000267E2,3.234626293E0,2.275314144E2,6.000906205E0,6.000906205E0
4.903457424E2,4.815721541E1,1.155961274E1,5.145000267E2,3.356673002E0,2.244646458E2,6.000906205E0,6.000906205E0
4.913457700E2,4.815718293E1,1.155956497E1,5.145000267E2,3.147096872E0,2.286713593E2,6.000906205E0,6.000906205E0
4.923457044E2,4.815714971E1,1.155951797E1,5.145000267E2,3.283422947E0,2.305362878E2,6.000906205E0,6.000906205E0
4.933456860E2,4.815712253E1,1.155946227E1,5.145000267E2,3.283422947E0,2.290032655E2,6.000906205E0,6.000906205E0
4.943456686E2,4.815709251E1,1.155941556E1,5.145000267E2,3.407661915E0,2.338188494E2,6.000906205E0,6.000906205E0
4.953456524E2,4.815706448E1,1.155936647E1,5.145000267E2,3.447487593E0,2.330885929E2,6.000906205E0,6.000906205E0
4.963456363E2,4.815703315E1,1.155933172E1,5.145000267E2,3.645744562E0,2.298135992E2,6.000906205E0,6.000906205E0
4.973456211E2,4.815700419E1,1.155928899E1,5.145000267E2,3.645744562E0,2.296648103E2,1.200181241E1,1.200181241E1
4.983456062E2,4.815699218E1,1.155924542E1,5.145000267E2,3.112407923E0,2.322501189E2,1.200181241E1,1.200181241E1
4.993455929E2,4.815697796E1,1.155921137E1,5.145000267E2,2.729460716E0,2.341916411E2,1.200181241E1,1.200181241E1
5.003455789E2,4.815697097E1,1.155918359E1,5.145000267E2,2.102496147E0,2.391029843E2,1.200181241E1,1.200181241E1
5.013455654E2,4.815695978E1,1.155915045E1,5.145000267E2,1.274565101E0,2.396286903E2,1.200181241E1,1.200181241E1
5.023455528E2,4.815695437E1,1.155913148E1,5.145000267E2,1.593168527E-1,2.472715354E2,8.001208274E0,8.001208274E0
5.033455406E2,4.815695909E1,1.155913161E1,5.145000267E2,2.211076915E-1,2.485115699E2,1.200181241E1,1.200181241E1
5.043455286E2,4.815694772E1,1.155914204E1,5.145000267E2,8.967263624E-3,2.428006574E2,1.200181241E1,1.200181241E1
5.053455167E2,4.815693851E1,1.155916494E1,5.145000267E2,1.401547641E-1,2.366398268E2,1.200181241E1,1.200181241E1
5.063455054E2,4.815693606E1,1.155917219E1,5.145000816E2,1.399703741E0,3.845522520E1,1.200181241E1,1.200181241E1
5.073454934E2,4.815695786E1,1.155917162E1,5.145000322E2,2.512934685E0,3.710577448E1,6.000906205E0,6.000906205E0
5.083454827E2,4.815700972E1,1.155924079E1,5.145000273E2,2.512934685E0,4.201531787E1,6.000906205E0,6.000906205E0
5.093454715E2,4.815703667E1,1.155930974E1,5.145000268E2,3.294601679E0,4.940025500E1,6.000906205E0,6.000906205E0
5.103454624E2,4.815705921E1,1.155937727E1,5.145000267E2,3.631709814E0,5.927763403E1,6.000906205E0,6.000906205E0
5.113454521E2,4.815708405E1,1.155943721E1,5.145000267E2,4.264642715E0,5.413081329E1,4.000604137E0,4.000604137E0
5.123454421E2,4.815711068E1,1.155948970E1,5.145000267E2,4.411242962E0,5.452121665E1,4.000604137E0,4.000604137E0
5.133454321E2,4.815714886E1,1.155954475E1,5.145000267E2,4.411242962E0,5.300001741E1,4.000604137E0,4.000604137E0
5.143454227E2,4.815718295E1,1.155959453E1,5.145000267E2,4.426128387E0,5.281193449E1,4.000604137E0,4.000604137E0
5.153454129E2,4.815721189E1,1.155963832E1,5.145000267E2,4.426128387E0,5.121306917E1,6.000906205E0,6.000906205E0
5.163454055E2,4.815723472E1,1.155968344E1,5.145000267E2,4.113188744E0,5.093931519E1,6.000906205E0,6.000906205E0
5.173453950E2,4.815726429E1,1.155973450E1,5.145000267E2,4.113188744E0,5.122303783E1,1.200181241E1,1.200181241E1
5.183453861E2,4.815729227E1,1.155976072E1,5.145000267E2,3.701500416E0,4.720688318E1,1.200181241E1,1.200181241E1
5.193453776E2,4.815730830E1,1.155977681E1,5.145000267E2,2.907611132E0,4.650762549E1,1.200181241E1,1.200181241E1
5.203453693E2,4.815732368E1,1.155978319E1,5.145000267E2,1.998215914E0,3.927923288E1,6.000906205E0,6.000906205E0
5.213453611E2,4.815732455E1,1.155978240E1,5.145000267E2,3.740367889E-1,3.127103074E1,1.200181241E1,1.200181241E1
5.223453515E2,4.815732168E1,1.155976533E1,5.145000267E2,2.137935609E-1,6.013601123E1,1.200181241E1,1.200181241E1
5.233453442E2,4.815731053E1,1.155975149E1,5.145000267E2,3.740367889E-1,2.181121464E2,1.200181241E1,1.200181241E1
5.243453362E2,4.815729834E1,1.155970778E1,5.145000267E2,1.255307436E0,2.501836821E2,1.200181241E1,1.200181241E1
5.253453278E2,4.815729193E1,1.155965403E1,5.145000267E2,2.593477726E0,2.270543940E2,8.001208274E0,8.001208274E0
5.263453195E2,4.815726617E1,1.155961546E1,5.145000267E2,4.116909027E0,2.304285347E2,8.001208274E0,8.001208274E0
5.273453118E2,4.815723473E1,1.155956478E1,5.145000267E2,4.714884281E0,2.294387037E2,8.001208274E0,8.001208274E0
5.283453040E2,4.815719910E1,1.155950137E1,5.145000267E2,4.714884281E0,2.292048927E2,4.000604137E0,4.000604137E0
5.293452974E2,4.815717927E1,1.155943148E1,5.145000267E2,5.384172440E0,2.304228793E2,4.000604137E0,4.000604137E0
5.303452889E2,4.815715033E1,1.155937388E1,5.145000267E2,5.435645103E0,2.303786470E2,4.000604137E0,4.000604137E0
5.313452810E2,4.815711661E1,1.155931412E1,5.145000267E2,5.594301701E0,2.301367764E2,4.000604137E0,4.000604137E0
5.323452744E2,4.815708010E1,1.155924787E1,5.145000267E2,5.603734970E0,2.301786045E2,4.000604137E0,4.000604137E0
5.333452673E2,4.815706146E1,1.155919304E1,5.145000267E2,5.594301701E0,2.299782340E2,4.000604137E0,4.000604137E0
5.343452593E2,4.815704035E1,1.155912638E1,5.145000267E2,5.454595566E0,2.275646501E2,4.000604137E0,4.000604137E0
5.353452523E2,4.815700837E1,1.155908181E1,5.145000267E2,5.411244392E0,2.276938090E2,4.000604137E0,4.000604137E0
5.363452443E2,4.815697958E1,1.155903193E1,5.145000267E2,5.117995262E0,2.267818421E2,4.000604137E0,4.000604137E0
5.373452378E2,4.815695229E1,1.155898489E1,5.145000267E2,5.117995262E0,2.269033239E2,4.000604137E0,4.000604137E0
5.383452299E2,4.815692874E1,1.155894916E1,5.145000267E2,4.031950474E0,2.278008380E2,4.000604137E0,4.000604137E0
5.393452229E2,4.815691167E1,1.155889686E1,5.145398521E2,3.827546358E0,2.283081298E2,4.000604137E0,4.000604137E0
5.403452158E2,4.815690181E1,1.155885553E1,5.146071159E2,3.266417503E0,2.299421980E2,4.000604137E0,4.000604137E0
5.413452087E2,4.815689946E1,1.155883258E1,5.147403499E2,1.592303157E0,2.314906838E2,4.000604137E0,4.000604137E0
5.423452014E2,4.815689513E1,1.155882398E1,5.148227224E2,1.592303157E0,2.292721018E2,4.000604137E0,4.000604137E0
5.433451947E2,4.815688981E1,1.155879943E1,5.148650172E2,1.592303157E0,2.331735331E2,4.000604137E0,4.000604137E0
5.443451876E2,4.815688149E1,1.155876730E1,5.149463707E2,1.850616932E0,2.437655993E2,4.000604137E0,4.000604137E0
5.453451810E2,4.815687646E1,1.155873369E1,5.150532732E2,2.039575338E0,2.527391837E2,4.000604137E0,4.000604137E0
5.463451728E2,4.815690173E1,1.155868305E1,5.151553697E2,2.429121017E0,2.819608914E2,8.001208274E0,8.001208274E0
5.473451660E2,4.815691675E1,1.155863784E1,5.152221589E2,2.593374491E0,3.034600866E2,8.001208274E0,8.001208274E0
5.483451593E2,4.815693870E1,1.155857900E1,5.153011279E2,2.451135397E0,3.153807338E2,8.001208274E0,8.001208274E0
5.493451529E2,4.815696104E1,1.155852298E1,5.153772499E2,2.593374491E0,3.183370582E2,8.001208274E0,8.001208274E0
5.503451459E2,4.815699768E1,1.155847837E1,5.154244128E2,2.982554913E0,3.237154224E2,6.000906205E0,6.000906205E0
5.513451393E2,4.815703666E1,1.155842496E1,5.154924653E2,3.652826548E0,3.263667925E2,6.000906205E0,6.000906205E0
5.523451335E2,4.815706869E1,1.155836905E1,5.154992706E2,4.161218166E0,3.257695334E2,6.000906205E0,6.000906205E0
5.533451255E2,4.815710959E1,1.155830797E1,5.154999511E2,4.083512783E0,3.295322573E2,6.000906205E0,6.000906205E0
5.543451190E2,4.815715340E1,1.155826396E1,5.155000191E2,4.161218166E0,3.293100030E2,4.000604137E0,4.000604137E0
5.553451134E2,4.815719431E1,1.155822573E1,5.155000259E2,4.556901455E0,3.269987489E2,4.000604137E0,4.000604137E0
5.563451052E2,4.815724875E1,1.155817586E1,5.155000266E2,4.661392212E0,3.254947959E2,4.000604137E0,4.000604137E0
5.573450986E2,4.815729047E1,1.155813472E1,5.155000267E2,4.661392212E0,3.260106938E2,4.000604137E0,4.000604137E0
5.583450916E2,4.815733507E1,1.155809337E1,5.155000267E2,4.601854324E0,3.224163204E2,6.000906205E0,6.000906205E0
5.593450852E2,4.815737713E1,1.155804644E1,5.155000267E2,4.601854324E0,3.190395841E2,6.000906205E0,6.000906205E0
5.603450779E2,4.815741607E1,1.155802727E1,5.155000267E2,4.741741180E0,3.177513012E2,6.000906205E0,6.000906205E0
5.613450709E2,4.815746054E1,1.155800009E1,5.155000267E2,4.828951359E0,3.186065775E2,8.001208274E0,8.001208274E0
5.623450649E2,4.815751056E1,1.155794353E1,5.155000267E2,5.036558628E0,3.223968953E2,8.001208274E0,8.001208274E0
5.633450573E2,4.815756513E1,1.155788920E1,5.155000267E2,4.865967274E0,3.234044302E2,8.001208274E0,8.001208274E0
5.643450514E2,4.815761805E1,1.155786144E1,5.155000267E2,4.865967274E0,3.247051987E2,8.001208274E0,8.001208274E0
5.653450439E2,4.815765981E1,1.155783642E1,5.155000267E2,4.637494087E0,3.279080930E2,8.001208274E0,8.001208274E0
5.663450382E2,4.815770428E1,1.155781502E1,5.155000267E2,4.821577549E0,3.317772312E2,8.001208274E0,8.001208274E0
5.673450314E2,4.815775153E1,1.155779241E1,5.155000267E2,4.821577549E0,3.322046372E2,8.001208274E0,8.001208274E0
5.683450246E2,4.815780118E1,1.155775831E1,5.155000267E2,4.680145741E0,3.315473271E2,8.001208274E0,8.001208274E0
5.693450175E2,4.815784405E1,1.155773230E1,5.155000267E2,4.307782650E0,3.320966655E2,8.001208274E0,8.001208274E0
5.703450113E2,4.815788489E1,1.155770002E1,5.155000267E2,4.248159409E0,3.300039229E2,8.001208274E0,8.001208274E0
5.713450038E2,4.815791799E1,1.155764250E1,5.155000267E2,4.196560383E0,3.284607919E2,8.001208274E0,8.001208274E0
5.723449978E2,4.815796096E1,1.155759866E1,5.155000267E2,4.505208969E0,3.242979828E2,8.001208274E0,8.001208274E0
5.733449906E2,4.815798577E1,1.155753810E1,5.155000267E2,4.337180138E0,3.234158776E2,8.001208274E0,8.001208274E0
5.743449843E2,4.815802117E1,1.155749573E1,5.155000267E2,4.337180138E0,3.231302664E2,1.200181241E1,1.200181241E1
5.753449777E2,4.815806972E1,1.155745309E1,5.155000267E2,4.335192680E0,3.228603373E2,1.200181241E1,1.200181241E1
5.763449709E2,4.815810768E1,1.155741500E1,5.155000267E2,4.084218502E0,3.218503163E2,1.200181241E1,1.200181241E1
5.773449647E2,4.815814114E1,1.155737701E1,5.155000267E2,4.217129707E0,3.209408083E2,8.001208274E0,8.001208274E0
5.783449574E2,4.815818501E1,1.155734085E1,5.155000267E2,4.217129707E0,3.208213892E2,8.001208274E0,8.001208274E0
5.793449513E2,4.815822393E1,1.155729430E1,5.155000267E2,4.431363583E0,3.203198621E2,8.001208274E0,8.001208274E0
5.803449445E2,4.815826904E1,1.155725295E1,5.155000267E2,4.656793594E0,3.238398957E2,8.001208274E0,8.001208274E0
5.813449381E2,4.815831712E1,1.155720144E1,5.155000267E2,4.683878899E0,3.243769945E2,1.200181241E1,1.200181241E1
5.823449307E2,4.815836712E1,1.155714746E1,5.155252953E2,4.957664490E0,3.255866756E2,1.200181241E1,1.200181241E1
5.833449244E2,4.815841365E1,1.155708202E1,5.156092857E2,4.957664490E0,3.255745998E2,1.200181241E1,1.200181241E1
5.843449176E2,4.815847848E1,1.155702407E1,5.157481474E2,5.097711563E0,3.257822103E2,8.001208274E0,8.001208274E0
5.853449116E2,4.815853899E1,1.155697155E1,5.159140294E2,5.367235661E0,3.252450022E2,8.001208274E0,8.001208274E0
5.863449051E2,4.815858174E1,1.155693255E1,5.160894250E2,5.168207645E0,3.228624137E2,8.001208274E0,8.001208274E0
5.873448985E2,4.815862157E1,1.155684638E1,5.162391301E2,5.237885475E0,3.226525356E2,8.001208274E0,8.001208274E0
5.883448919E2,4.815866504E1,1.155678056E1,5.163366079E2,5.237885475E0,3.227267935E2,8.001208274E0,8.001208274E0
5.893448850E2,4.815871572E1,1.155671969E1,5.163979365E2,5.251193047E0,3.202862576E2,8.001208274E0,8.001208274E0
5.903448792E2,4.815876317E1,1.155665559E1,5.164362593E2,5.251193047E0,3.189759268E2,8.001208274E0,8.001208274E0
5.913448720E2,4.815881169E1,1.155659928E1,5.164601966E2,5.186620235E0,3.190899363E2,8.001208274E0,8.001208274E0
5.923448651E2,4.815884640E1,1.155654206E1,5.164751147E2,5.229928493E0,3.214056983E2,8.001208274E0,8.001208274E0
5.933448583E2,4.815888047E1,1.155649935E1,5.164844618E2,5.186620235E0,3.226077842E2,8.001208274E0,8.001208274E0
5.943448519E2,4.815890519E1,1.155644424E1,5.164902854E2,5.178811550E0,3.263523945E2,8.001208274E0,8.001208274E0
5.953448447E2,4.815894467E1,1.155642111E1,5.164939439E2,4.640698910E0,3.272755355E2,8.001208274E0,8.001208274E0
5.963448388E2,4.815898377E1,1.155638401E1,5.164962324E2,4.139716625E0,3.282499849E2,8.001208274E0,8.001208274E0
5.973448317E2,4.815902366E1,1.155636786E1,5.164976697E2,4.139716625E0,3.277758332E2,8.001208274E0,8.001208274E0
5.983448249E2,4.815906114E1,1.155634336E1,5.164985276E2,4.005327225E0,3.222190099E2,8.001208274E0,8.001208274E0
5.993448181E2,4.815910916E1,1.155629349E1,5.164991077E2,4.005327225E0,3.178492461E2,8.001208274E0,8.001208274E0
6.003448115E2,4.815914071E1,1.155623836E1,5.164994404E2,4.400552273E0,3.188921340E2,8.001208274E0,8.001208274E0
6.013448062E2,4.815918484E1,1.155617288E1,5.164996385E2,4.478189945E0,3.197354984E2,8.001208274E0,8.001208274E0
6.023447986E2,4.815922622E1,1.155611886E1,5.164997682E2,4.495539665E0,3.194080592E2,8.001208274E0,8.001208274E0
6.033447922E2,4.815926421E1,1.155605616E1,5.164998910E2,4.478189945E0,3.215909057E2,8.001208274E0,8.001208274E0
6.043447857E2,4.815930288E1,1.155599398E1,5.164999033E2,4.435442924E0,3.223943272E2,1.200181241E1,1.200181241E1
6.053447783E2,4.815933677E1,1.155593053E1,5.164999594E2,4.435442924E0,3.227401806E2,8.001208274E0,8.001208274E0
6.063447725E2,4.815938030E1,1.155588510E1,5.164999650E2,4.512318134E0,3.228967832E2,8.001208274E0,8.001208274E0
6.073447664E2,4.815940478E1,1.155577934E1,5.164999656E2,4.738687515E0,3.216086915E2,8.001208274E0,8.001208274E0
6.083447594E2,4.815944584E1,1.155573969E1,5.165000206E2,4.738687515E0,3.216546996E2,8.001208274E0,8.001208274E0
6.093447531E2,4.815948375E1,1.155570344E1,5.165000261E2,4.932631016E0,3.219908816E2,8.001208274E0,8.001208274E0
6.103447458E2,4.815952521E1,1.155566738E1,5.165000266E2,5.030686855E0,3.201733136E2,8.001208274E0,8.001208274E0
6.113447399E2,4.815956643E1,1.155562370E1,5.165000267E2,5.088190556E0,3.204123975E2,8.001208274E0,8.001208274E0
6.123447329E2,4.815961053E1,1.155557265E1,5.165000267E2,5.116139412E0,3.206764799E2,8.001208274E0,8.001208274E0
6.133447260E2,4.815965279E1,1.155552381E1,5.165000267E2,5.116139412E0,3.209873902E2,6.000906205E0,6.000906205E0
6.143447199E2,4.815969631E1,1.155548069E1,5.165000267E2,5.206139088E0,3.190424255E2,6.000906205E0,6.000906205E0
6.153447126E2,4.815973374E1,1.155544493E1,5.165000267E2,5.206139088E0,3.188883364E2,6.000906205E0,6.000906205E0
6.163447063E2,4.815977408E1,1.155541013E1,5.165000267E2,4.914128304E0,3.196398485E2,6.000906205E0,6.000906205E0
6.173447000E2,4.815980898E1,1.155537972E1,5.165000267E2,4.914128304E0,3.202206331E2,8.001208274E0,8.001208274E0
6.183446936E2,4.815984089E1,1.155534831E1,5.165000267E2,4.794257164E0,3.203831643E2,8.001208274E0,8.001208274E0
6.193446873E2,4.815988831E1,1.155531224E1,5.165000267E2,4.747589588E0,3.222698538E2,8.001208274E0,8.001208274E0
6.203446807E2,4.815992837E1,1.155526748E1,5.165000267E2,4.611500740E0,3.208311154E2,8.001208274E0,8.001208274E0
6.213446733E2,4.815996882E1,1.155521283E1,5.165000267E2,3.764066219E0,3.194476196E2,8.001208274E0,8.001208274E0
6.223446664E2,4.815999936E1,1.155517362E1,5.165000267E2,3.766139746E0,3.202122730E2,8.001208274E0,8.001208274E0
6.233446608E2,4.816002337E1,1.155512858E1,5.165000267E2,3.766139746E0,3.237854181E2,1.200181241E1,1.200181241E1
6.243446535E2,4.816005666E1,1.155508806E1,5.165000267E2,3.797549009E0,3.272015236E2,1.200181241E1,1.200181241E1
6.253446467E2,4.816007998E1,1.155504317E1,5.165000267E2,3.797549009E0,3.264988337E2,8.001208274E0,8.001208274E0
6.263446408E2,4.816010632E1,1.155500933E1,5.165000267E2,3.186194658E0,3.275292087E2,8.001208274E0,8.001208274E0
6.273446339E2,4.816013412E1,1.155498066E1,5.165000267E2,3.186194658E0,3.263755078E2,8.001208274E0,8.001208274E0
6.283446278E2,4.816016486E1,1.155494738E1,5.165000267E2,3.102029800E0,3.253717979E2,8.001208274E0,8.001208274E0
6.293446206E2,4.816019579E1,1.155492937E1,5.165000267E2,3.064224720E0,3.260849789E2,6.000906205E0,6.000906205E0
6.303446136E2,4.816023870E1,1.155490275E1,5.165000267E2,2.954347849E0,3.262547774E2,6.000906205E0,6.000906205E0
6.313446085E2,4.816027397E1,1.155487522E1,5.165000267E2,3.290112972E0,3.253348329E2,6.000906205E0,6.000906205E0
6.323446012E2,4.816030745E1,1.155482645E1,5.165000267E2,3.310476303E0,3.240902905E2,1.200181241E1,1.200181241E1
6.333445939E2,4.816033901E1,1.155479283E1,5.165000267E2,3.310476303E0,3.221280591E2,6.000906205E0,6.000906205E0
6.343445874E2,4.816037961E1,1.155475768E1,5.165000267E2,3.335171700E0,3.236726380E2,6.000906205E0,6.000906205E0
6.353445812E2,4.816041553E1,1.155472092E1,5.165000267E2,3.363118410E0,3.258934331E2,8.001208274E0,8.001208274E0
6.363445741E2,4.816045880E1,1.155468323E1,5.165000267E2,3.620490074E0,3.251233975E2,8.001208274E0,8.001208274E0
6.373445680E2,4.816050654E1,1.155463633E1,5.165000267E2,3.889136076E0,3.251195726E2,8.001208274E0,8.001208274E0
6.383445611E2,4.816054424E1,1.155457666E1,5.165000267E2,3.889136076E0,3.255017354E2,8.001208274E0,8.001208274E0
6.393445541E2,4.816058878E1,1.155453321E1,5.165000267E2,4.081442356E0,3.242907428E2,1.200181241E1,1.200181241E1
6.403445484E2,4.816063034E1,1.155449206E1,5.165000267E2,4.150762558E0,3.241271735E2,8.001208274E0,8.001208274E0
6.413445423E2,4.816066763E1,1.155444307E1,5.165000267E2,4.275678635E0,3.239158747E2,8.001208274E0,8.001208274E0
6.423445350E2,4.816070674E1,1.155439962E1,5.165000267E2,4.275678635E0,3.248365023E2,8.001208274E0,8.001208274E0
6.433445278E2,4.816073534E1,1.155434797E1,5.165000267E2,4.222810745E0,3.226886537E2,1.200181241E1,1.200181241E1
6.443445217E2,4.816076558E1,1.155429409E1,5.165000267E2,4.078249454E0,3.229727349E2,1.200181241E1,1.200181241E1
6.453445146E2,4.816080168E1,1.155424032E1,5.165000267E2,4.078249454E0,3.228464584E2,1.200181241E1,1.200181241E1
