"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.329701848E2,4.815687966E1,1.156864362E1,5.155000267E2,4.804791927E0,9.785499326E0,8.001208274E0,8.001208274E0
4.339726822E2,4.815693065E1,1.156864813E1,5.155000267E2,4.804791927E0,8.261338344E0,8.001208274E0,8.001208274E0
4.349726810E2,4.815698456E1,1.156866175E1,5.155000267E2,4.239861488E0,8.753183681E0,8.001208274E0,8.001208274E0
4.359725935E2,4.815701995E1,1.156869364E1,5.154911278E2,4.239861488E0,1.075203171E1,8.001208274E0,8.001208274E0
4.369725006E2,4.815706026E1,1.156871490E1,5.154662877E2,4.748541355E0,1.070112033E1,8.001208274E0,8.001208274E0
4.379724064E2,4.815709859E1,1.156873630E1,5.154234839E2,4.748541355E0,9.998802718E0,8.001208274E0,8.001208274E0
4.389722894E2,4.815714165E1,1.156875346E1,5.153621844E2,4.559444904E0,9.146575256E0,8.001208274E0,8.001208274E0
4.399722059E2,4.815717820E1,1.156875849E1,5.152820066E2,4.547824860E0,8.341131175E0,8.001208274E0,8.001208274E0
4.409720984E2,4.815721120E1,1.156876276E1,5.151997762E2,4.356984138E0,8.388822117E0,8.001208274E0,8.001208274E0
4.419720062E2,4.815724763E1,1.156875970E1,5.151189335E2,4.337375641E0,8.418151803E0,8.001208274E0,8.001208274E0
4.429719068E2,4.815729411E1,1.156876809E1,5.150475680E2,4.393355846E0,8.450474819E0,8.001208274E0,8.001208274E0
4.439718307E2,4.815734331E1,1.156876964E1,5.149669879E2,4.337375641E0,8.349728675E0,8.001208274E0,8.001208274E0
4.449717339E2,4.815741234E1,1.156880602E1,5.148859806E2,4.070630550E0,9.667790407E0,1.200181241E1,1.200181241E1
4.459716682E2,4.815747047E1,1.156883458E1,5.147822989E2,3.786743164E0,1.048020811E1,1.200181241E1,1.200181241E1
4.469715782E2,4.815750564E1,1.156885784E1,5.146875007E2,4.130329132E0,1.038508834E1,8.001208274E0,8.001208274E0
4.479715108E2,4.815754304E1,1.156886339E1,5.146250668E2,4.194421768E0,8.012095349E0,8.001208274E0,8.001208274E0
4.489714282E2,4.815758041E1,1.156886067E1,5.146312380E2,4.194421768E0,7.001363529E0,8.001208274E0,8.001208274E0
4.499713711E2,4.815761277E1,1.156886768E1,5.146850839E2,4.194421768E0,6.138513842E0,8.001208274E0,8.001208274E0
4.509713035E2,4.815764327E1,1.156887989E1,5.147630881E2,4.246818066E0,6.657664995E0,6.000906205E0,6.000906205E0
4.519712622E2,4.815768580E1,1.156889770E1,5.148533409E2,4.801019192E0,6.783194053E0,6.000906205E0,6.000906205E0
4.529711947E2,4.815773047E1,1.156891745E1,5.149584416E2,4.978201866E0,6.910638126E0,8.001208274E0,8.001208274E0
4.539711362E2,4.815777633E1,1.156892977E1,5.150616214E2,4.877810478E0,7.460833343E0,8.001208274E0,8.001208274E0
4.549710802E2,4.815782345E1,1.156893806E1,5.151649386E2,4.877810478E0,5.965945271E0,8.001208274E0,8.001208274E0
4.559710277E2,4.815787012E1,1.156894947E1,5.152346514E2,4.832253456E0,3.197698415E0,8.001208274E0,8.001208274E0
4.569709783E2,4.815791834E1,1.156894421E1,5.152794706E2,4.723485947E0,1.774757314E0,8.001208274E0,8.001208274E0
4.579709309E2,4.815796788E1,1.156892601E1,5.153235583E2,4.723485947E0,1.763698705E0,8.001208274E0,8.001208274E0
4.589708859E2,4.815800726E1,1.156891623E1,5.153716926E2,4.718458652E0,5.068289580E-1,8.001208274E0,8.001208274E0
4.599708441E2,4.815805255E1,1.156893936E1,5.154122665E2,4.643028736E0,1.843785874E0,8.001208274E0,8.001208274E0
4.609708055E2,4.815810796E1,1.156896854E1,5.154437897E2,4.345429897E0,4.923826597E0,8.001208274E0,8.001208274E0
4.619707673E2,4.815816246E1,1.156898512E1,5.155285156E2,4.358150959E0,5.394431753E0,8.001208274E0,8.001208274E0
4.629707322E2,4.815821864E1,1.156899416E1,5.156542123E2,4.603760242E0,4.163472436E0,8.001208274E0,8.001208274E0
4.639706980E2,4.815828434E1,1.156902253E1,5.158083408E2,4.603760242E0,4.044078595E0,8.001208274E0,8.001208274E0
4.649706665E2,4.815832783E1,1.156902273E1,5.159920642E2,4.676343918E0,5.058037253E0,8.001208274E0,8.001208274E0
4.659706358E2,4.815836930E1,1.156904118E1,5.161684748E2,4.676343918E0,6.760105026E0,8.001208274E0,8.001208274E0
4.669706070E2,4.815840960E1,1.156904677E1,5.162915297E2,4.386125088E0,7.747352948E0,8.001208274E0,8.001208274E0
4.679705799E2,4.815845461E1,1.156905466E1,5.163696433E2,4.386125088E0,6.751752131E0,8.001208274E0,8.001208274E0
4.689705545E2,4.815850557E1,1.156907003E1,5.164185985E2,3.981402874E0,5.993210105E0,8.001208274E0,8.001208274E0
4.699705299E2,4.815854447E1,1.156907746E1,5.164491471E2,3.861193895E0,4.891232507E0,8.001208274E0,8.001208274E0
4.709705063E2,4.815857093E1,1.156909049E1,5.164682420E2,3.743340015E0,3.389415848E0,8.001208274E0,8.001208274E0
4.719704834E2,4.815859187E1,1.156910488E1,5.164801490E2,2.653789282E0,4.413785636E0,8.001208274E0,8.001208274E0
4.729704627E2,4.815860266E1,1.156911160E1,5.164876019E2,2.653789282E0,1.180798493E1,6.000906205E0,6.000906205E0
4.739704424E2,4.815861506E1,1.156911235E1,5.164922474E2,1.917222977E0,1.529148386E1,1.200181241E1,1.200181241E1
4.749704230E2,4.815865163E1,1.156911353E1,5.164999629E2,1.640878916E0,1.125505721E1,1.200181241E1,1.200181241E1
4.759704049E2,4.815868076E1,1.156911862E1,5.165497335E2,1.160605550E0,8.943161977E0,1.200181241E1,1.200181241E1
4.769703867E2,4.815870451E1,1.156907701E1,5.166207933E2,5.782495737E-1,7.499173756E0,1.200181241E1,1.200181241E1
4.779703702E2,4.815872007E1,1.156905299E1,5.166979920E2,2.291277647E-1,6.906337668E0,6.000906205E0,6.000906205E0
4.789703546E2,4.815870029E1,1.156904378E1,5.167684988E2,5.280234292E-2,7.108375945E0,6.000906205E0,6.000906205E0
4.799703389E2,4.815868510E1,1.156903393E1,5.167906556E2,2.291277647E-1,1.085130527E2,6.000906205E0,6.000906205E0
4.809703242E2,4.815868813E1,1.156901878E1,5.167838076E2,3.057664633E-1,1.152577620E2,8.001208274E0,8.001208274E0
4.819703095E2,4.815869301E1,1.156904111E1,5.167812002E2,8.219259232E-2,1.245766945E2,8.001208274E0,8.001208274E0
4.829702958E2,4.815872269E1,1.156905456E1,5.167856636E2,8.121822774E-2,1.268308482E2,8.001208274E0,8.001208274E0
4.839702827E2,4.815872448E1,1.156904307E1,5.168251114E2,3.203293681E-2,1.277847251E2,8.001208274E0,8.001208274E0
4.849702698E2,4.815873089E1,1.156905162E1,5.168556431E2,1.133408397E-1,1.239549288E2,1.200181241E1,1.200181241E1
4.859702585E2,4.815873410E1,1.156906180E1,5.168830859E2,8.964024484E-2,1.202242521E2,1.200181241E1,1.200181241E1
4.869702455E2,4.815873452E1,1.156906521E1,5.169049464E2,3.550770879E-2,1.193173533E2,1.200181241E1,1.200181241E1
4.879702345E2,4.815874824E1,1.156906612E1,5.169196019E2,5.146466568E-2,1.179004715E2,1.200181241E1,1.200181241E1
4.889702232E2,4.815875071E1,1.156906415E1,5.169862713E2,2.155297063E-2,1.221505567E2,6.000906205E0,6.000906205E0
4.899702131E2,4.815875168E1,1.156906157E1,5.170009583E2,6.972767878E-3,1.314745026E2,6.000906205E0,6.000906205E0
4.909702024E2,4.815875165E1,1.156906174E1,5.170055581E2,1.783971116E-2,1.319331498E2,6.000906205E0,6.000906205E0
4.919701927E2,4.815875116E1,1.156906092E1,5.170059082E2,9.631423280E-3,1.315512602E2,6.000906205E0,6.000906205E0
4.929701825E2,4.815875085E1,1.156906142E1,5.170043502E2,4.208533838E-2,1.268644937E2,6.000906205E0,6.000906205E0
4.939701735E2,4.815873420E1,1.156907101E1,5.170032056E2,1.065256670E-1,1.212441906E2,6.000906205E0,6.000906205E0
4.949701633E2,4.815873634E1,1.156906688E1,5.169491483E2,5.857755989E-2,1.050365478E2,6.000906205E0,6.000906205E0
4.959701546E2,4.815873724E1,1.156906731E1,5.169506640E2,2.105364949E-2,1.004803062E2,6.000906205E0,6.000906205E0
4.969701462E2,4.815873739E1,1.156906872E1,5.169537269E2,5.901186541E-2,9.136048739E1,6.000906205E0,6.000906205E0
4.979701374E2,4.815873719E1,1.156906925E1,5.169545276E2,3.063484840E-2,8.777787559E1,6.000906205E0,6.000906205E0
4.989701284E2,4.815873370E1,1.156907002E1,5.169539485E2,6.341882795E-2,4.237353055E1,6.000906205E0,6.000906205E0
4.999701209E2,4.815872639E1,1.156906051E1,5.169425746E2,6.341882795E-2,6.367865276E1,6.000906205E0,6.000906205E0
5.009701123E2,4.815872288E1,1.156905684E1,5.169177617E2,7.764161229E-1,8.685546879E0,6.000906205E0,6.000906205E0
5.019701053E2,4.815872333E1,1.156905862E1,5.169039096E2,1.994895458E0,3.546259625E2,6.000906205E0,6.000906205E0
5.029700971E2,4.815873649E1,1.156905274E1,5.169040075E2,2.103385925E0,1.367807173E0,6.000906205E0,6.000906205E0
5.039700902E2,4.815875305E1,1.156905077E1,5.169466443E2,2.026688576E0,3.587264803E2,6.000906205E0,6.000906205E0
5.049700830E2,4.815876724E1,1.156904616E1,5.170045212E2,2.026688576E0,1.638161962E0,6.000906205E0,6.000906205E0
5.059700744E2,4.815878251E1,1.156904612E1,5.170563416E2,1.934808373E0,3.583739605E2,6.000906205E0,6.000906205E0
5.069700673E2,4.815879364E1,1.156904710E1,5.171109622E2,1.980897307E0,3.456199483E2,6.000906205E0,6.000906205E0
5.079700606E2,4.815881064E1,1.156904106E1,5.171525143E2,2.179735661E0,3.370116696E2,6.000906205E0,6.000906205E0
5.089700537E2,4.815883357E1,1.156902396E1,5.172117659E2,2.126366854E0,3.305111054E2,6.000906205E0,6.000906205E0
5.099700470E2,4.815885115E1,1.156900596E1,5.172919587E2,2.126366854E0,3.095822310E2,6.000906205E0,6.000906205E0
5.109700391E2,4.815886130E1,1.156898233E1,5.173569421E2,2.051654577E0,2.969000177E2,6.000906205E0,6.000906205E0
5.119700328E2,4.815887344E1,1.156895896E1,5.173962895E2,2.398350954E0,2.975300344E2,6.000906205E0,6.000906205E0
5.129700266E2,4.815889062E1,1.156893442E1,5.174396103E2,2.625105858E0,2.999288514E2,6.000906205E0,6.000906205E0
5.139700199E2,4.815891626E1,1.156891356E1,5.174883820E2,2.625105858E0,2.948746207E2,6.000906205E0,6.000906205E0
5.149700156E2,4.815893543E1,1.156887078E1,5.174102026E2,2.729569912E0,2.946265209E2,6.000906205E0,6.000906205E0
5.159700080E2,4.815895070E1,1.156882201E1,5.173500897E2,2.980397463E0,2.946149916E2,6.000906205E0,6.000906205E0
5.169700003E2,4.815896715E1,1.156878335E1,5.173329822E2,3.271726370E0,2.926346739E2,4.000604137E0,4.000604137E0
5.179699943E2,4.815898166E1,1.156873178E1,5.173260530E2,3.399200678E0,2.910519551E2,4.000604137E0,4.000604137E0
5.189699883E2,4.815899512E1,1.156867847E1,5.173520568E2,3.271726370E0,2.882285188E2,4.000604137E0,4.000604137E0
5.199699813E2,4.815900657E1,1.156862997E1,5.174017336E2,3.114699602E0,2.847813770E2,4.000604137E0,4.000604137E0
5.209699755E2,4.815901013E1,1.156857148E1,5.174642697E2,3.114699602E0,2.851885655E2,4.000604137E0,4.000604137E0
5.219699694E2,4.815902412E1,1.156851300E1,5.174964510E2,3.443414927E0,2.890309568E2,4.000604137E0,4.000604137E0
5.229699637E2,4.815903822E1,1.156845460E1,5.174996691E2,3.523837566E0,2.823137936E2,4.000604137E0,4.000604137E0
5.239699575E2,4.815904547E1,1.156839416E1,5.174999909E2,3.523837566E0,2.821061831E2,4.000604137E0,4.000604137E0
5.249699520E2,4.815905647E1,1.156832624E1,5.175000231E2,3.660785913E0,2.875460190E2,6.000906205E0,6.000906205E0
5.259699455E2,4.815906856E1,1.156826984E1,5.175000263E2,3.699438095E0,2.874358344E2,6.000906205E0,6.000906205E0
5.269699399E2,4.815907768E1,1.156820325E1,5.175000267E2,3.688925743E0,2.865706407E2,1.200181241E1,1.200181241E1
5.279699336E2,4.815909487E1,1.156814842E1,5.175000267E2,3.688925743E0,2.890708724E2,1.200181241E1,1.200181241E1
5.289699275E2,4.815911105E1,1.156808928E1,5.175000267E2,3.327974558E0,2.901884826E2,1.200181241E1,1.200181241E1
5.299699225E2,4.815913074E1,1.156799989E1,5.175000267E2,3.327974558E0,2.874791378E2,1.200181241E1,1.200181241E1
5.309699157E2,4.815913973E1,1.156792229E1,5.175000267E2,3.415064573E0,2.912916128E2,8.001208274E0,8.001208274E0
5.319699107E2,4.815915288E1,1.156787988E1,5.175000267E2,3.056853294E0,2.915538101E2,8.001208274E0,8.001208274E0
5.329699051E2,4.815916048E1,1.156784575E1,5.175000267E2,3.135385513E0,2.941037109E2,8.001208274E0,8.001208274E0
5.339698988E2,4.815916184E1,1.156779777E1,5.175000267E2,3.135385513E0,2.942773344E2,8.001208274E0,8.001208274E0
5.349698933E2,4.815916084E1,1.156774967E1,5.175000267E2,3.156979561E0,3.004900744E2,8.001208274E0,8.001208274E0
5.359698875E2,4.815915899E1,1.156768703E1,5.175000267E2,3.276829720E0,2.915026383E2,8.001208274E0,8.001208274E0
5.369698825E2,4.815916800E1,1.156762836E1,5.175000267E2,3.586332083E0,2.894631438E2,8.001208274E0,8.001208274E0
5.379698757E2,4.815917590E1,1.156757782E1,5.175000267E2,3.586332083E0,2.823043679E2,8.001208274E0,8.001208274E0
5.389698699E2,4.815918784E1,1.156752396E1,5.175000267E2,3.543372154E0,2.817428990E2,8.001208274E0,8.001208274E0
5.399698648E2,4.815919343E1,1.156747476E1,5.175000267E2,3.413058519E0,2.853144596E2,8.001208274E0,8.001208274E0
5.409698595E2,4.815920006E1,1.156741994E1,5.175000267E2,3.408105373E0,2.888512955E2,8.001208274E0,8.001208274E0
5.419698536E2,4.815921525E1,1.156736456E1,5.175000267E2,3.372933865E0,2.890061495E2,8.001208274E0,8.001208274E0
5.429698477E2,4.815922808E1,1.156730266E1,5.175000267E2,3.435419083E0,2.873632978E2,8.001208274E0,8.001208274E0
5.439698421E2,4.815924201E1,1.156724332E1,5.175000267E2,3.372933865E0,2.860923089E2,8.001208274E0,8.001208274E0
5.449698366E2,4.815925054E1,1.156718960E1,5.175000267E2,3.435419083E0,2.872208200E2,8.001208274E0,8.001208274E0
5.459698313E2,4.815925726E1,1.156712443E1,5.175000267E2,3.474333048E0,2.859975605E2,1.200181241E1,1.200181241E1
5.469698255E2,4.815926147E1,1.156705323E1,5.175000267E2,3.290384531E0,2.823928598E2,1.200181241E1,1.200181241E1
5.479698200E2,4.815926802E1,1.156698234E1,5.175000267E2,3.290384531E0,2.830088609E2,1.200181241E1,1.200181241E1
5.489698150E2,4.815928312E1,1.156691991E1,5.175000267E2,2.879478216E0,2.881835489E2,1.200181241E1,1.200181241E1
5.499698094E2,4.815929810E1,1.156686993E1,5.175000267E2,2.771440029E0,2.977523707E2,8.001208274E0,8.001208274E0
5.509698038E2,4.815931763E1,1.156682757E1,5.175000267E2,2.698430300E0,3.003994515E2,8.001208274E0,8.001208274E0
5.519697976E2,4.815933564E1,1.156677911E1,5.175000267E2,2.593712568E0,3.008417472E2,8.001208274E0,8.001208274E0
5.529697922E2,4.815935083E1,1.156672347E1,5.175000267E2,2.700206518E0,2.965261605E2,8.001208274E0,8.001208274E0
5.539697870E2,4.815935661E1,1.156667563E1,5.175000267E2,2.700206518E0,2.930401139E2,8.001208274E0,8.001208274E0
5.549697816E2,4.815936288E1,1.156663034E1,5.175000267E2,2.715007305E0,2.845710345E2,8.001208274E0,8.001208274E0
5.559697763E2,4.815937113E1,1.156658445E1,5.174558067E2,2.793782711E0,2.834904712E2,6.000906205E0,6.000906205E0
5.569697706E2,4.815937971E1,1.156653413E1,5.173679985E2,3.163701773E0,2.827943930E2,6.000906205E0,6.000906205E0
5.579697646E2,4.815939142E1,1.156649814E1,5.172458937E2,3.285996199E0,2.840000307E2,6.000906205E0,6.000906205E0
5.589697596E2,4.815939248E1,1.156646574E1,5.171190958E2,3.285996199E0,2.855500738E2,8.001208274E0,8.001208274E0
5.599697539E2,4.815939575E1,1.156641159E1,5.168109387E2,3.439213753E0,2.862062911E2,8.001208274E0,8.001208274E0
5.609697486E2,4.815940176E1,1.156636605E1,5.166046714E2,3.532725811E0,2.819634868E2,4.000604137E0,4.000604137E0
5.619697429E2,4.815941092E1,1.156631440E1,5.164364983E2,3.520356417E0,2.852456113E2,4.000604137E0,4.000604137E0
5.629697381E2,4.815941376E1,1.156625373E1,5.162523042E2,3.520356417E0,2.873361683E2,8.001208274E0,8.001208274E0
5.639697325E2,4.815942122E1,1.156619343E1,5.161256695E2,3.520356417E0,2.854647238E2,8.001208274E0,8.001208274E0
5.649697264E2,4.815943329E1,1.156613264E1,5.159889704E2,3.523683071E0,2.865748754E2,8.001208274E0,8.001208274E0
5.659697210E2,4.815943993E1,1.156607455E1,5.158331374E2,3.523683071E0,2.860552892E2,8.001208274E0,8.001208274E0
5.669697163E2,4.815944912E1,1.156600847E1,5.157083500E2,3.248611212E0,2.850167726E2,8.001208274E0,8.001208274E0
5.679697109E2,4.815945879E1,1.156594364E1,5.156274264E2,3.430950642E0,2.877837369E2,8.001208274E0,8.001208274E0
5.689697047E2,4.815947025E1,1.156587159E1,5.155686322E2,3.414895535E0,2.907901130E2,8.001208274E0,8.001208274E0
5.699696995E2,4.815948588E1,1.156581214E1,5.155146326E2,3.430950642E0,2.907709611E2,8.001208274E0,8.001208274E0
5.709696977E2,4.815949019E1,1.156574442E1,5.154339214E2,3.414895535E0,2.915297951E2,8.001208274E0,8.001208274E0
5.719696891E2,4.815950514E1,1.156570327E1,5.153052204E2,3.827950954E0,2.905182168E2,8.001208274E0,8.001208274E0
5.729696828E2,4.815951220E1,1.156564116E1,5.151655131E2,4.020463467E0,2.855851537E2,8.001208274E0,8.001208274E0
5.739696773E2,4.815953234E1,1.156558295E1,5.150106427E2,3.893036604E0,2.853135580E2,8.001208274E0,8.001208274E0
5.749696724E2,4.815956494E1,1.156550530E1,5.148511799E2,4.020463467E0,2.891607030E2,8.001208274E0,8.001208274E0
5.759696678E2,4.815957794E1,1.156544863E1,5.147225688E2,4.066976070E0,2.889432845E2,8.001208274E0,8.001208274E0
5.769696625E2,4.815958902E1,1.156537749E1,5.146393402E2,3.859635115E0,2.901074219E2,8.001208274E0,8.001208274E0
5.779696563E2,4.815959795E1,1.156531317E1,5.145870721E2,3.861427069E0,2.914901254E2,8.001208274E0,8.001208274E0
5.789696510E2,4.815961120E1,1.156524897E1,5.145543794E2,3.861427069E0,2.928151548E2,8.001208274E0,8.001208274E0
5.799696455E2,4.815962757E1,1.156518863E1,5.145339715E2,3.929301977E0,2.912182839E2,8.001208274E0,8.001208274E0
5.809696398E2,4.815965490E1,1.156513021E1,5.145212190E2,4.029694557E0,2.897456678E2,8.001208274E0,8.001208274E0
5.819696345E2,4.815966004E1,1.156505536E1,5.145132421E2,4.076761723E0,2.785753032E2,8.001208274E0,8.001208274E0
5.829696285E2,4.815965263E1,1.156500394E1,5.145082696E2,4.076761723E0,2.752789173E2,8.001208274E0,8.001208274E0
5.839696234E2,4.815965827E1,1.156494778E1,5.145051906E2,3.523870230E0,2.722001959E2,8.001208274E0,8.001208274E0
5.849696180E2,4.815965746E1,1.156489484E1,5.144397338E2,3.466661930E0,2.719786518E2,6.000906205E0,6.000906205E0
5.859696126E2,4.815964689E1,1.156484732E1,5.143281039E2,3.304179668E0,2.695063966E2,6.000906205E0,6.000906205E0
5.869696077E2,4.815965059E1,1.156480400E1,5.141934545E2,3.478928566E0,2.753988554E2,6.000906205E0,6.000906205E0
5.879696016E2,4.815965181E1,1.156474916E1,5.140502411E2,4.068059444E0,2.827723178E2,8.001208274E0,8.001208274E0
5.889695958E2,4.815966088E1,1.156468815E1,5.138881536E2,4.068059444E0,2.822299735E2,6.000906205E0,6.000906205E0
5.899695911E2,4.815967583E1,1.156462225E1,5.137468655E2,4.202972889E0,2.828000757E2,6.000906205E0,6.000906205E0
5.909695848E2,4.815970377E1,1.156456944E1,5.136546239E2,4.202972889E0,2.874656687E2,6.000906205E0,6.000906205E0
5.919695801E2,4.815971003E1,1.156449935E1,5.135966205E2,4.151443958E0,2.843338903E2,6.000906205E0,6.000906205E0
5.929695741E2,4.815972223E1,1.156443172E1,5.135603331E2,4.222340584E0,2.838046599E2,6.000906205E0,6.000906205E0
5.939695694E2,4.815973288E1,1.156436179E1,5.135376980E2,4.151443958E0,2.828521764E2,6.000906205E0,6.000906205E0
5.949695638E2,4.815974374E1,1.156429179E1,5.135235692E2,4.065951824E0,2.811731520E2,6.000906205E0,6.000906205E0
5.959695582E2,4.815975016E1,1.156422435E1,5.135147406E2,3.972282648E0,2.810735405E2,6.000906205E0,6.000906205E0
5.969695525E2,4.815976179E1,1.156415675E1,5.135091885E2,4.219868183E0,2.806801762E2,6.000906205E0,6.000906205E0
5.979695476E2,4.815977037E1,1.156409481E1,5.135057219E2,4.308221340E0,2.812682009E2,6.000906205E0,6.000906205E0
5.989695421E2,4.815977664E1,1.156401576E1,5.135036175E2,4.308221340E0,2.831933034E2,6.000906205E0,6.000906205E0
5.999695362E2,4.815978090E1,1.156393784E1,5.135022535E2,4.405739307E0,2.841673703E2,6.000906205E0,6.000906205E0
6.009695311E2,4.815978123E1,1.156386239E1,5.135014029E2,4.405739307E0,2.843678500E2,6.000906205E0,6.000906205E0
6.019695253E2,4.815978821E1,1.156380133E1,5.135008784E2,4.509547234E0,2.834193280E2,6.000906205E0,6.000906205E0
6.029695199E2,4.815978329E1,1.156371943E1,5.135005513E2,4.509547234E0,2.824050995E2,6.000906205E0,6.000906205E0
6.039695160E2,4.815978703E1,1.156365548E1,5.135003538E2,4.259463310E0,2.817653840E2,6.000906205E0,6.000906205E0
6.049695095E2,4.815979183E1,1.156359727E1,5.135002242E2,4.191871643E0,2.805811931E2,6.000906205E0,6.000906205E0
6.059695040E2,4.815979934E1,1.156354182E1,5.135001563E2,4.108915329E0,2.801396351E2,6.000906205E0,6.000906205E0
6.069694990E2,4.815980110E1,1.156348493E1,5.135000946E2,3.797468662E0,2.805854279E2,6.000906205E0,6.000906205E0
6.079694937E2,4.815980332E1,1.156343301E1,5.135000884E2,3.797468662E0,2.805443921E2,8.001208274E0,8.001208274E0
6.089694872E2,4.815982258E1,1.156338257E1,5.135000329E2,3.747269630E0,2.812686653E2,8.001208274E0,8.001208274E0
6.099694825E2,4.815982260E1,1.156335171E1,5.135000273E2,3.701909781E0,2.815005093E2,6.000906205E0,6.000906205E0
6.109694767E2,4.815983798E1,1.156331936E1,5.135000268E2,3.396749496E0,2.830013204E2,6.000906205E0,6.000906205E0
6.119694724E2,4.815985293E1,1.156327866E1,5.135000267E2,1.587692142E0,2.790313686E2,6.000906205E0,6.000906205E0
6.123281907E2,4.816016840E1,1.156328888E1,5.134995728E2,-1.000000000E0,-1.000000000E0,3.461685446E2,3.461685446E2
6.126915748E2,4.816007052E1,1.156338840E1,5.138752174E2,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
6.133110108E2,4.816008718E1,1.156335754E1,5.135685005E2,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
6.148054604E2,4.815994344E1,1.156330290E1,5.200781179E2,1.106583595E0,-1.000000000E0,2.400000000E1,2.400000000E1
6.157995180E2,4.815991734E1,1.156320949E1,4.576910240E2,2.016659975E0,-1.000000000E0,1.200000000E1,1.200000000E1
6.167995121E2,4.815989984E1,1.156316009E1,4.576910240E2,2.016659975E0,-1.000000000E0,1.600000000E1,1.600000000E1
6.177995061E2,4.815989317E1,1.156312709E1,4.576910240E2,2.886045456E0,-1.000000000E0,1.600000000E1,1.600000000E1
6.188061405E2,4.815989071E1,1.156309115E1,4.576910240E2,3.301377296E0,-1.000000000E0,8.000000000E0,8.000000000E0
6.198061352E2,4.815992109E1,1.156304845E1,5.079191264E2,3.301377296E0,-1.000000000E0,8.001208274E0,8.001208274E0
6.208061295E2,4.815994001E1,1.156303206E1,5.129419367E2,2.315401554E0,2.914353473E2,1.200181241E1,1.200181241E1
6.218351255E2,4.815995441E1,1.156300670E1,5.134442177E2,2.261734724E0,2.822562561E2,1.200181241E1,1.200181241E1
6.228351189E2,4.815995923E1,1.156295473E1,5.134944458E2,2.324280024E0,2.799798633E2,6.000906205E0,6.000906205E0
6.238351131E2,4.815994878E1,1.156292730E1,5.134994686E2,2.912988186E0,2.844424903E2,8.001208274E0,8.001208274E0
6.248351080E2,4.815994754E1,1.156287787E1,5.134999709E2,2.912988186E0,2.765888929E2,8.001208274E0,8.001208274E0
6.258351026E2,4.815993763E1,1.156284295E1,5.135000211E2,2.912988186E0,2.806338949E2,8.001208274E0,8.001208274E0
6.268350976E2,4.815993731E1,1.156281597E1,5.135000261E2,2.079946280E0,2.789871363E2,6.000906205E0,6.000906205E0
6.278350918E2,4.815993632E1,1.156277962E1,5.135000266E2,2.918558836E0,2.899408746E2,8.001208274E0,8.001208274E0
6.288350869E2,4.815993620E1,1.156272791E1,5.135000267E2,3.506135225E0,2.975936644E2,8.001208274E0,8.001208274E0
6.298350812E2,4.815994681E1,1.156268764E1,5.135000267E2,3.107996702E0,2.923891969E2,8.001208274E0,8.001208274E0
6.308350758E2,4.815995093E1,1.156264129E1,5.135000267E2,3.107996702E0,2.793785334E2,8.001208274E0,8.001208274E0
6.318350708E2,4.815994594E1,1.156259885E1,5.135000267E2,3.032253742E0,2.773119094E2,8.001208274E0,8.001208274E0
6.328350651E2,4.815996172E1,1.156254572E1,5.135000267E2,3.602288008E0,2.873260596E2,8.001208274E0,8.001208274E0
6.338350599E2,4.815997747E1,1.156248621E1,5.135000267E2,3.602288008E0,2.840758731E2,8.001208274E0,8.001208274E0
6.348350535E2,4.815998649E1,1.156243117E1,5.135154076E2,3.548681974E0,2.868919601E2,8.001208274E0,8.001208274E0
6.358350485E2,4.816000418E1,1.156237916E1,5.135908287E2,3.508668661E0,2.869034075E2,8.001208274E0,8.001208274E0
6.368350425E2,4.816001749E1,1.156233076E1,5.137118596E2,3.474654436E0,2.824895207E2,8.001208274E0,8.001208274E0
6.378350380E2,4.816003055E1,1.156228836E1,5.138537112E2,2.966742992E0,2.849113418E2,1.200181241E1,1.200181241E1
6.388350325E2,4.816004653E1,1.156224538E1,5.140005014E2,3.251238346E0,2.853440753E2,1.200181241E1,1.200181241E1
6.398350270E2,4.816004128E1,1.156218985E1,5.141502573E2,3.251238346E0,2.845397795E2,8.001208274E0,8.001208274E0
6.408350212E2,4.816005458E1,1.156214311E1,5.142777878E2,3.294210196E0,2.846522591E2,8.001208274E0,8.001208274E0
6.418350164E2,4.816006525E1,1.156209953E1,5.143608533E2,3.294210196E0,2.846767112E2,8.001208274E0,8.001208274E0
6.428350105E2,4.816006659E1,1.156205327E1,5.144130503E2,2.703376770E0,2.809518265E2,8.001208274E0,8.001208274E0
6.438350059E2,4.816006406E1,1.156201804E1,5.144456809E2,2.703376770E0,2.626307730E2,8.001208274E0,8.001208274E0
6.448349999E2,4.816005588E1,1.156198900E1,5.144660826E2,1.992572665E0,2.620838661E2,8.001208274E0,8.001208274E0
