"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.798302845E2,-5.948629761E-1,2.516267395E0,8.559650116E0
1.798403225E2,2.299218750E-1,1.811682587E0,9.905351715E0
1.798503615E2,1.675016785E-1,2.124232635E0,1.223720261E1
1.798603995E2,9.774673462E-2,3.168910217E0,1.154309601E1
1.798704375E2,-2.972817993E-1,4.019740906E0,9.031618652E0
1.798804755E2,-6.417155457E-1,3.706442413E0,7.518714752E0
1.798905135E2,-2.724334717E-2,2.458337860E0,8.253386993E0
1.799005515E2,-1.496887207E-1,8.514294434E-1,1.389335861E1
1.799105895E2,4.709207153E-1,1.766626282E0,1.345057938E1
1.799206275E2,-2.270777893E-1,5.276677094E0,9.176667023E0
1.799306655E2,-1.221459961E0,7.651788025E0,5.422773285E0
1.799407035E2,-4.785548401E-1,6.112538910E0,6.300997009E0
1.799507425E2,-2.122586060E-1,3.145858154E0,8.296796722E0
1.799607805E2,-2.421963501E-1,1.174308014E0,8.657696228E0
1.799708185E2,-5.186714172E-1,1.988015900E0,1.046683411E1
1.799808565E2,-1.300196228E0,3.733087006E0,1.152393585E1
1.799908945E2,-2.579735413E0,3.569177856E0,1.210562622E1
1.800009325E2,-1.575922852E0,2.380649414E0,1.052925430E1
1.800109705E2,1.451980591E-2,2.111359406E0,9.169781342E0
1.800210085E2,-2.582130432E-1,2.999911652E0,7.785759430E0
1.800310465E2,-7.578739929E-1,2.201472015E0,7.899672546E0
1.800410855E2,-2.593207397E0,1.029858398E0,1.114567245E1
1.800511235E2,-2.143392792E0,1.902244263E0,1.089314758E1
1.800611615E2,-1.615141296E-1,5.113516388E0,7.497159576E0
1.800711995E2,5.355862427E-1,6.714886322E0,7.301815796E0
1.800812375E2,3.995191956E-1,4.034709778E0,9.065597992E0
1.800912755E2,-7.899073792E-1,8.801696777E-1,1.019514908E1
1.801013135E2,1.067280579E-1,4.508624268E-1,1.058119629E1
1.801113515E2,6.204597473E-1,4.234095154E0,1.021805145E1
1.801213895E2,-1.333726501E-1,8.473429413E0,7.997419281E0
1.801314275E2,-6.896159363E-1,6.928342438E0,7.265740814E0
1.801414665E2,-1.950294342E0,1.466051331E0,1.127485382E1
1.801515045E2,-6.682104492E-1,-2.486629028E0,1.254765701E1
1.801615425E2,2.363584900E-1,9.541159058E-1,8.307424622E0
1.801715805E2,-4.710704041E-1,6.890620880E0,6.514453125E0
1.801816185E2,-1.709445190E-1,7.389683075E0,9.171427917E0
1.801916565E2,-1.219514008E0,2.746488647E0,1.265408569E1
1.802016945E2,-1.453926544E0,-7.402107239E-1,1.104193817E1
1.802117325E2,1.110690308E-1,1.261726227E0,8.900641022E0
1.802217705E2,7.394622803E-2,6.358627167E0,7.790998535E0
1.802318095E2,-1.059047699E0,6.480922852E0,6.346502380E0
1.802418475E2,-1.682201843E0,1.245709534E0,8.269104309E0
1.802518855E2,-1.223854980E0,-2.273172913E0,1.137724091E1
1.802619235E2,-6.141728210E-1,2.010169830E0,1.073971664E1
1.802719615E2,-9.789642334E-2,6.847660217E0,1.000878662E1
1.802819995E2,-4.737648010E-1,6.178401947E0,8.665629730E0
1.802920375E2,-1.704505463E0,9.958790588E-1,1.073717194E1
1.803020755E2,-8.632548523E-1,-1.019529877E0,9.890233154E0
1.803121135E2,-1.152603149E-2,4.213288422E0,6.274951172E0
1.803221515E2,1.799258423E-1,7.167694702E0,9.678273926E0
1.803321905E2,9.325607300E-2,3.939058685E0,1.354263794E1
1.803422285E2,-5.652246094E-1,3.017724609E-1,9.691446533E0
1.803522665E2,-1.036295013E0,1.393901367E0,4.775219879E0
1.803623045E2,1.468446350E-1,4.382137299E0,7.591762848E0
1.803723425E2,1.546434174E0,5.933361511E0,9.771080933E0
1.803823805E2,-3.158432007E-2,2.545756073E0,1.112920670E1
1.803924185E2,-1.530118103E0,-6.465055847E-1,1.144819336E1
1.804024565E2,-1.035247192E0,1.803150330E0,1.024424698E1
1.804124945E2,-7.683522034E-1,6.794820099E0,8.059989166E0
1.804225335E2,-8.873547363E-1,6.696175232E0,5.942043457E0
1.804325715E2,-8.241860962E-1,-5.135820007E-1,1.161764099E1
1.804426095E2,-5.794450378E-1,-3.494782562E0,1.158785294E1
1.804526475E2,-1.521585846E0,5.191204834E-1,1.100421661E1
1.804626855E2,-1.412462769E0,6.203699341E0,1.026699966E1
1.804727235E2,-1.999691620E0,7.701334991E0,8.240214386E0
1.804827615E2,-2.233954468E0,4.670587463E0,7.686964874E0
1.804927995E2,-5.249583435E-1,6.569837952E-1,7.626490631E0
1.805028375E2,1.125210114E0,1.915716248E0,8.670270081E0
1.805128755E2,1.234033813E0,4.134252777E0,1.123683289E1
1.805229145E2,-1.000968475E0,5.306614838E0,9.363777924E0
1.805329525E2,-2.494712219E0,2.607727203E0,7.577542419E0
1.805429905E2,-1.451082458E0,1.626517639E0,6.980883179E0
1.805530285E2,2.936892700E-1,3.058140564E0,9.647138672E0
1.805630665E2,1.362167358E-2,3.745660858E0,1.227911545E1
1.805731045E2,-2.607427826E0,1.940414886E0,1.353964417E1
1.805831425E2,-2.683918762E0,7.057823181E-1,1.007719437E1
1.805931805E2,-9.086105347E-2,2.485431519E0,7.325167236E0
1.806032185E2,2.436782684E0,5.100194092E0,7.204518127E0
1.806132575E2,1.994602203E0,6.443650360E0,6.922205200E0
1.806232955E2,-2.384691010E0,4.033362579E0,8.583899689E0
1.806333335E2,-4.492308197E0,7.798782349E-1,1.131871262E1
1.806433715E2,-1.740730133E0,-6.899153137E-1,1.245859222E1
1.806534095E2,2.179467773E0,2.929258575E0,8.156388702E0
1.806634475E2,1.731150055E0,6.759942627E0,7.444319458E0
1.806734855E2,-1.528920593E0,7.152576141E0,7.818391571E0
1.806835235E2,-3.733835449E0,3.757336578E0,9.628277893E0
1.806935615E2,-3.221750336E0,-6.140231323E-1,1.158920013E1
1.807035996E2,-1.124162292E-1,3.626957703E-1,8.483308868E0
1.807136386E2,1.661095734E0,4.002826080E0,1.109253296E1
1.807236766E2,-8.382568359E-3,8.035140839E0,1.091200836E1
1.807337146E2,-2.602637787E0,7.173233185E0,7.055278473E0
1.807437526E2,-2.037413177E0,1.540147247E0,6.132297821E0
1.807537906E2,1.039887543E0,-1.528920593E0,1.009859985E1
1.807638286E2,2.283651123E0,6.015989685E-1,1.331301544E1
1.807738666E2,7.289840698E-2,5.895041199E0,9.953551483E0
1.807839046E2,-2.053280182E0,7.299271088E0,7.967930603E0
1.807939426E2,-2.373464355E0,4.926255798E0,7.731871490E0
1.808039816E2,-3.447331238E-1,1.735640717E0,8.623417511E0
1.808140196E2,2.952460327E0,3.179388428E-1,6.923702087E0
1.808240576E2,2.158361664E0,2.225721588E0,7.963889008E0
1.808340956E2,-7.583230591E-1,3.171903992E0,1.308324326E1
1.808441336E2,-1.623074799E0,2.838696899E0,1.358350296E1
1.808541716E2,-9.187893677E-1,2.284549255E0,1.012165192E1
1.808642096E2,9.424401855E-1,2.444267120E0,8.058492279E0
1.808742476E2,2.040107574E0,2.188449097E0,1.051892578E1
1.808842856E2,2.254312134E-1,3.469634857E0,8.412955170E0
1.808943246E2,-1.711690521E0,2.067051544E0,9.859397278E0
1.809043626E2,-2.181713104E0,2.103425903E0,1.056398209E1
1.809144006E2,-1.693278809E0,2.911146240E0,1.160237274E1
1.809244386E2,2.469863892E-2,4.392316132E0,9.075627136E0
1.809344766E2,1.184486847E0,4.127965851E0,8.254883881E0
1.809445146E2,3.038681030E-1,2.603984985E0,8.233029327E0
1.809545526E2,-3.643423462E-1,1.387165375E0,7.540569305E0
1.809645906E2,-4.206253052E-2,4.357438660E-1,8.680748291E0
1.809746286E2,1.865121460E-1,2.676733704E0,1.033480865E1
1.809846676E2,3.818559265E-1,4.708608398E0,1.234557724E1
1.809947056E2,-8.949888611E-1,5.068160706E0,1.139056320E1
1.810047436E2,-1.144519958E0,2.343526611E0,9.379046173E0
1.810147816E2,8.446934509E-1,1.079255676E-1,6.037395172E0
1.810248196E2,1.323697357E0,1.433718567E0,6.746320953E0
1.810348576E2,6.213578796E-1,4.899162140E0,8.464148712E0
1.810448956E2,-1.287322998E-1,5.555397491E0,9.262887726E0
1.810549336E2,-1.323697357E0,4.438120880E0,7.312443695E0
1.810649716E2,-6.312373352E-1,1.225950623E-1,1.140732834E1
1.810750096E2,1.183738403E0,-4.550537109E-1,1.287023621E1
1.810850486E2,1.895059204E-1,2.406545563E0,1.228435455E1
1.810950866E2,-1.570534058E0,5.160818024E0,1.001342697E1
1.811051246E2,-1.007554779E0,5.063670044E0,7.985444183E0
1.811151626E2,1.290316772E-1,3.264112244E0,8.081993408E0
1.811252006E2,3.513194275E-1,7.349716187E-1,1.125614273E1
1.811352386E2,1.945953369E-2,2.210752716E0,9.742191010E0
1.811452766E2,-6.565347290E-1,4.522245941E0,8.519383850E0
1.811553146E2,-1.012494507E0,5.296585693E0,9.497000885E0
1.811653526E2,-4.927752686E-1,3.164269867E0,9.992470551E0
1.811753916E2,-7.580236816E-1,1.088536377E0,8.835676117E0
1.811854296E2,-1.217867432E0,2.108215942E0,8.642727356E0
1.811954676E2,-2.059716797E-1,5.171146545E0,8.037835236E0
1.812055056E2,4.306544495E-1,6.677464142E0,6.569388885E0
1.812155436E2,-1.724414062E-1,3.694617004E0,8.951535187E0
1.812255816E2,-9.521699524E-1,-1.100212097E0,1.322320221E1
1.812356196E2,-1.590891724E0,2.433938599E-1,1.149115402E1
1.812456576E2,-3.071612549E-1,4.171824646E0,1.177750854E1
1.812556956E2,1.278491364E0,7.216044159E0,8.012388153E0
1.812657346E2,-3.950285339E-1,5.327870636E0,6.312223663E0
1.812757726E2,-2.221679993E0,1.070723419E0,8.479267273E0
1.812858106E2,-2.814597015E0,1.273701324E0,9.559720459E0
1.812958486E2,-1.454375610E0,6.071524200E0,7.780370636E0
1.813058866E2,3.695814514E-1,7.134314117E0,9.508377228E0
1.813159246E2,6.315367126E-1,3.074905701E0,1.203931412E1
1.813259626E2,-2.288740540E-1,2.110610962E-2,1.059122543E1
1.813360006E2,-1.119971008E0,1.075663147E0,9.732012177E0
1.813460396E2,-6.252497864E-1,4.924309845E0,9.943522339E0
1.813560776E2,5.373825073E-2,5.098697205E0,1.291229874E1
1.813661156E2,-4.191284180E-3,8.571176147E-1,1.486408997E1
1.813761536E2,-8.381071472E-1,-2.964884491E0,1.855571320E1
1.813861916E2,-6.786886597E-1,1.289268951E0,1.421459061E1
1.813962296E2,2.423460388E-1,8.202642517E0,6.607260132E0
1.814062676E2,4.361929321E-1,9.760752411E0,-5.093907166E-1
1.814163056E2,-3.772155762E-2,4.310885468E0,-1.520538025E0
1.814263436E2,-5.351371765E-1,-1.549577637E0,5.248685303E0
1.814363826E2,2.043251038E-1,-2.131268005E0,1.182166672E1
1.814464206E2,8.960366821E-1,4.051025848E0,1.284344193E1
1.814564586E2,1.636097717E-1,7.788902893E0,1.185744232E1
1.814664966E2,-3.210823059E-1,5.241200867E0,9.229357452E0
1.814765346E2,-8.936416626E-1,-2.242337036E-1,7.849826202E0
1.814865726E2,3.953279114E-1,-2.740201721E0,7.104975128E0
1.814966106E2,1.790576477E0,4.308041382E-1,7.818241882E0
1.815066486E2,1.995350647E-1,5.686524811E0,9.581425323E0
1.815166866E2,-1.485660553E0,4.926106110E0,1.212493607E1
1.815267256E2,-2.101180573E0,1.665586395E0,1.077998291E1
1.815367636E2,-1.019529877E0,5.604345703E-1,9.859546967E0
1.815468016E2,1.308129730E0,3.321592712E0,9.381441193E0
1.815568396E2,4.086502075E-2,6.419251099E0,8.587492218E0
1.815668776E2,-1.756896515E0,4.004772034E0,7.696245575E0
1.815769156E2,-2.478096771E0,1.555864563E0,9.451645203E0
1.815869536E2,-1.315015411E0,2.876568146E0,1.110690308E1
1.815969916E2,7.309300232E-1,6.322103119E0,1.000893631E1
1.816070296E2,-7.484436035E-3,4.669389954E0,1.139370667E1
1.816170676E2,-1.964065704E0,-1.609453125E0,1.229707809E1
1.816271066E2,-2.364483032E0,-4.669988708E0,1.126422592E1
1.816371446E2,-6.349795532E-1,1.387614441E-1,8.513246613E0
1.816471826E2,3.577560425E-1,7.239096222E0,7.155270538E0
1.816572206E2,-7.640112305E-1,7.976013794E0,8.038433990E0
1.816672586E2,-2.450853424E0,3.540587311E0,9.787247314E0
1.816772966E2,-2.444716187E0,1.071172485E0,8.419092407E0
1.816873346E2,-8.126600647E-1,2.341281281E0,7.512577515E0
1.816973726E2,1.544787598E-1,4.918621674E0,7.401508484E0
1.817074114E2,-1.041833496E-1,4.630470886E0,7.510182495E0
1.817174494E2,-1.190324707E0,2.184706879E0,1.011117371E1
1.817274874E2,-1.578018494E0,1.851948853E0,1.119432129E1
1.817375254E2,-2.336640930E-1,3.967948608E0,9.515711975E0
1.817475634E2,8.875044250E-1,5.477559357E0,8.403824158E0
1.817576014E2,1.330882416E0,4.077670441E0,9.337881775E0
1.817676394E2,8.617579651E-1,2.225422211E0,8.948242035E0
1.817776774E2,-6.062393188E-2,2.182611237E0,9.025780792E0
1.817877154E2,4.903802490E-1,4.049229584E0,8.527317352E0
1.817977544E2,1.406924286E0,5.109624481E0,8.363258514E0
1.818077924E2,1.739382935E0,3.937861176E0,9.052724762E0
1.818178304E2,7.276368713E-1,2.238594818E0,9.942923584E0
1.818278684E2,-9.397457886E-1,2.428849182E0,1.074076447E1
1.818379064E2,-1.284179535E0,3.750001831E0,1.136017639E1
1.818479444E2,-6.718029785E-1,3.647165680E0,1.186926773E1
1.818579824E2,4.730163574E-2,2.897973633E0,9.899663544E0
1.818680204E2,2.028282166E-1,2.264640656E0,9.379495239E0
1.818780584E2,9.759704590E-2,2.959196320E0,9.521849213E0
1.818880974E2,-1.990859985E-1,4.189787292E0,8.856632538E0
1.818981354E2,-5.143304443E-1,3.499123535E0,9.058712311E0
1.819081734E2,-2.595602417E-1,1.688189392E0,9.787696381E0
1.819182114E2,-4.281097412E-2,1.295106812E0,9.381890259E0
1.819282494E2,-3.866459656E-1,2.486629028E0,9.272467804E0
1.819382874E2,-5.315446472E-1,3.707939301E0,8.846453705E0
1.819483254E2,-4.478686523E-1,3.467988281E0,8.846753082E0
1.819583634E2,-8.487350464E-1,2.702929230E0,8.339458008E0
1.819684024E2,-7.704478455E-1,2.694396973E0,8.486003265E0
1.819784404E2,3.397933960E-2,3.570225677E0,9.794881439E0
1.819884784E2,-2.661465454E-1,4.114942932E0,1.074450668E1
1.819985164E2,-2.401007080E-1,2.761158142E0,9.748477936E0
1.820085544E2,-7.843688965E-2,1.764979706E0,8.514593811E0
1.820185924E2,-5.619314575E-1,3.346291351E0,9.034013672E0
1.820286304E2,-2.194436646E-1,4.905149689E0,9.809251556E0
1.820386684E2,-5.511538696E-1,4.333039398E0,9.595795441E0
1.820487064E2,-1.094374237E0,1.628463593E0,1.075528427E1
1.820587454E2,-6.322851562E-1,1.222208405E0,1.087413712E1
1.820687834E2,1.544787598E-1,4.656367035E0,9.075477448E0
1.820788214E2,3.132984924E-1,6.210285645E0,7.131769409E0
1.820888594E2,-9.222322083E-1,2.885848846E0,8.594527588E0
1.820988974E2,-1.467248840E0,-5.894741821E-1,1.060140427E1
1.821089354E2,-1.486408997E-1,9.265731812E-1,1.014320709E1
1.821189734E2,5.851332092E-1,4.374353485E0,9.313033447E0
1.821290114E2,-4.442761230E-1,3.950285339E0,1.058209442E1
1.821390494E2,-1.594933319E0,5.218148804E-1,1.214723969E1
1.821490884E2,-1.710642700E0,-3.592529297E-3,1.056413177E1
1.821591264E2,-2.637515259E-1,2.842439117E0,8.610693970E0
1.821691644E2,1.375789032E0,4.685256958E0,7.761958923E0
1.821792024E2,4.346960449E-1,3.772155762E0,8.165819092E0
1.821892404E2,-1.007105713E0,1.195713501E0,1.016625916E1
1.821992784E2,-6.110293579E-1,1.697470093E0,9.953401794E0
1.822093164E2,2.065704346E-1,4.701423340E0,9.013356628E0
1.822193544E2,1.421743469E0,5.927224274E0,7.213200073E0
1.822293924E2,1.314266968E0,3.807033234E0,8.615933075E0
1.822394314E2,4.014651489E-1,1.605411530E0,9.487420807E0
1.822494694E2,1.984872437E-1,2.864892426E0,7.887248383E0
1.822595074E2,-1.627116394E-1,4.949008484E0,8.707542572E0
1.822695454E2,8.068222046E-2,4.809498596E0,1.007255402E1
1.822795834E2,-6.346801758E-1,2.679428101E0,1.084105591E1
1.822896214E2,-4.212240601E-1,1.329535217E0,1.044318329E1
1.822996594E2,6.474037170E-1,2.341730347E0,9.484277344E0
1.823096974E2,1.877096558E-1,4.888234863E0,9.147477722E0
1.823197364E2,-6.732998657E-1,4.672683105E0,9.621242523E0
1.823297744E2,-1.493743744E0,3.222798157E0,9.269024963E0
1.823398124E2,-1.042282562E0,2.391576691E0,8.447233887E0
1.823498504E2,-4.029620361E-1,3.095413055E0,8.512647858E0
1.823598884E2,-7.694000244E-2,3.739673309E0,8.598419495E0
1.823699264E2,-7.005432129E-1,2.263143768E0,1.034828064E1
1.823799644E2,-1.294508057E0,3.095562744E-1,1.212792984E1
1.823900024E2,-1.010398865E0,1.529818726E0,1.063987427E1
1.824000404E2,-3.043171692E-1,5.078040161E0,8.962911530E0
1.824100794E2,4.442761230E-1,5.729934540E0,9.354048157E0
1.824201174E2,-8.303233337E-1,3.144510956E0,1.110375961E1
1.824301554E2,-2.207010498E0,-4.156855774E-1,1.223884918E1
1.824401934E2,-2.483036499E0,6.002517700E-1,1.164683029E1
1.824502314E2,-2.002984772E0,5.971382446E0,8.964258728E0
1.824602694E2,-3.842509460E-1,8.639134827E0,5.082830200E0
1.824703074E2,-7.412585449E-1,5.453010406E0,4.391867065E0
1.824803454E2,-1.903292084E0,1.980381775E-1,6.613097992E0
1.824903844E2,-2.394121399E0,-5.751040649E-1,1.031190628E1
1.825004224E2,-1.389560394E0,4.807852020E0,1.048614395E1
1.825104604E2,-1.621128845E-1,8.093220062E0,9.385183411E0
1.825204984E2,-9.452842712E-1,4.866679688E0,9.297914886E0
1.825305364E2,-1.567689972E0,-5.382806396E-1,1.031415161E1
1.825405744E2,-6.402186584E-1,-7.866142273E-1,1.139565262E1
1.825506124E2,2.333647156E-1,4.098477173E0,1.069555847E1
1.825606504E2,1.460961914E-1,6.381679230E0,9.392218781E0
1.825706884E2,-4.731660461E-1,3.694167938E0,8.830287323E0
1.825807274E2,-1.158740387E0,6.595285034E-1,9.954150238E0
1.825907654E2,-4.799020386E-1,1.681902466E0,9.646240540E0
1.826008034E2,8.966354370E-2,5.525908813E0,7.893535309E0
1.826108414E2,-1.211430817E0,6.164480896E0,8.452173615E0
1.826208794E2,-1.754052429E0,1.969155121E0,1.039782761E1
1.826309174E2,-1.245260468E0,-2.465373230E-1,9.892628174E0
1.826409554E2,3.725752258E-1,2.051783295E0,9.145831146E0
1.826509934E2,1.644330597E0,5.403313751E0,9.492510223E0
1.826610324E2,7.957452393E-1,5.079237671E0,1.099837875E1
1.826710704E2,-5.358856201E-1,5.703140259E-1,1.107651627E1
1.826811084E2,-1.024170227E0,-2.420316925E0,1.070439011E1
1.826911464E2,4.969665527E-1,3.680845642E-1,9.013656006E0
1.827011849E2,1.242715759E0,5.109175415E0,8.251141663E0
1.827112229E2,7.328759766E-1,5.813760223E0,8.817114716E0
1.827212609E2,-6.993457031E-1,2.607876892E0,1.009590546E1
1.827312989E2,-1.694476318E0,1.996847534E-1,1.221025864E1
1.827413369E2,-4.830455017E-1,1.812281342E0,1.207658661E1
1.827513759E2,-5.441184998E-1,6.174360352E0,9.594148865E0
1.827614139E2,-8.677455139E-1,7.117698669E0,6.781797180E0
1.827714519E2,-1.011147308E0,4.736600189E0,6.086642761E0
1.827814899E2,-1.430126038E0,2.288740540E0,6.693331146E0
1.827915279E2,-7.890092468E-1,1.112486572E0,6.715485077E0
1.828015659E2,-3.182382202E-1,2.039808197E0,7.672145691E0
1.828116039E2,-5.282514954E-1,3.198249207E0,9.368268585E0
1.828216419E2,-1.339564362E0,4.170776825E0,9.593849487E0
1.828316809E2,-1.184636536E0,3.818858643E0,1.015114059E1
1.828417189E2,-1.893562317E-1,2.207309875E0,1.174098450E1
1.828517569E2,7.155120850E-2,1.299747162E0,1.178888489E1
1.828617949E2,9.834548950E-2,1.659299469E0,1.006761429E1
1.828718329E2,-5.406756592E-1,4.015848999E0,9.540709991E0
1.828818709E2,-7.030879211E-1,5.451812897E0,9.705666962E0
1.828919089E2,-1.627116394E-1,4.389472046E0,9.274563446E0
1.829019469E2,-4.297563171E-1,1.644779663E0,8.809630280E0
1.829119849E2,-4.487667847E-1,3.772155762E-1,9.677824860E0
1.829220239E2,-4.584965515E-1,2.891087952E0,9.807904358E0
1.829320619E2,-3.983216858E-1,5.925727386E0,9.294621735E0
1.829420999E2,-5.825885010E-1,5.688470764E0,9.026678925E0
1.829521379E2,-8.030799866E-1,3.760030975E0,8.683742065E0
1.829621759E2,-2.392025757E-1,2.576891327E0,8.285869446E0
1.829722139E2,5.788462830E-1,2.559377747E0,9.121431885E0
1.829822519E2,3.182382202E-1,2.697839813E0,8.944649506E0
1.829922899E2,-7.318281555E-1,1.747466125E0,9.332343292E0
1.830023289E2,-6.176156616E-1,1.209484863E0,9.968220978E0
1.830123669E2,-7.197033691E-1,2.226320343E0,1.098909805E1
1.830224049E2,-3.829037476E-1,3.800746307E0,1.002570145E1
1.830324429E2,-5.870791626E-1,4.184099121E0,9.562863922E0
1.830424809E2,-9.806108093E-1,4.383634186E0,9.035360870E0
1.830525189E2,-4.610412598E-2,4.490811310E0,8.408763885E0
1.830625569E2,4.111949158E-1,5.528603210E0,7.836054840E0
1.830725949E2,9.072633362E-1,5.630840607E0,7.653284912E0
1.830826339E2,7.469467163E-1,4.424499207E0,8.791667633E0
1.830926719E2,3.370989990E-1,2.884501648E0,1.050844757E1
1.831027099E2,7.174580383E-1,1.987267456E0,9.634265442E0
1.831127479E2,-9.610015869E-2,2.683769073E0,8.880433044E0
1.831227859E2,-2.243833923E-1,2.956651611E0,9.712552643E0
1.831328239E2,3.305126953E-1,2.677033081E0,9.898466034E0
1.831428619E2,3.332070923E-1,2.376009064E0,8.812174988E0
1.831528999E2,-5.239105225E-2,1.672472076E0,9.234895935E0
1.831629379E2,-3.944297791E-1,2.058668976E0,9.820478210E0
1.831729769E2,-3.263214111E-1,2.648143158E0,9.177265778E0
1.831830149E2,-2.963836670E-1,2.399659882E0,8.486901398E0
1.831930529E2,-8.951385498E-2,1.880689087E0,9.003177795E0
1.832030909E2,-8.382568359E-2,1.977687378E0,8.934919739E0
1.832131289E2,-5.462141418E-1,2.426454163E0,8.499924316E0
1.832231669E2,-4.935237122E-1,1.756297760E0,9.945168915E0
1.832332049E2,-8.607101440E-2,5.938151550E-1,1.356898315E1
1.832432429E2,-3.559597778E-1,2.561922455E0,1.247311203E1
1.832532809E2,-9.894424438E-1,5.020410004E0,1.094613739E1
1.832633199E2,-9.171427917E-1,5.869145050E0,9.056317291E0
1.832733579E2,1.423539734E-1,3.520529022E0,9.086853790E0
1.832833959E2,7.792794800E-1,1.018781433E0,8.235574036E0
1.832934339E2,-2.652484131E-1,1.407672729E0,7.427404633E0
1.833034719E2,-1.897903290E0,4.774321747E0,8.351283417E0
1.833135099E2,-1.430275726E0,6.132148132E0,9.212442627E0
1.833235479E2,-5.179229736E-2,3.051105194E0,1.067490143E1
1.833335869E2,7.500901794E-1,-8.373587036E-1,1.181014069E1
1.833436249E2,-4.415817261E-2,4.610412598E-1,1.033570679E1
1.833536629E2,-1.073268127E0,5.211712189E0,9.820029144E0
1.833637009E2,-2.332150269E-1,6.876550140E0,7.883506165E0
1.833737389E2,-7.963439941E-2,3.705544281E0,6.739734650E0
1.833837769E2,-4.686753845E-1,-4.863386536E-1,9.570947113E0
1.833938149E2,-1.210981750E-1,-6.137237549E-2,1.112187195E1
1.834038529E2,-2.627037048E-1,4.518952789E0,9.999805298E0
1.834138909E2,-6.262976074E-1,5.878575439E0,9.614356842E0
1.834239299E2,-4.086502075E-1,2.527494049E0,9.601633301E0
1.834339679E2,-8.202941895E-1,1.168919220E0,8.463549957E0
1.834440059E2,-1.069376221E0,2.420017548E0,9.025631104E0
1.834540439E2,-7.026388550E-1,6.379733276E0,7.853418732E0
1.834640819E2,-7.940986633E-1,7.529941406E0,7.617509308E0
1.834741199E2,-1.032852173E0,3.659140778E0,8.390202484E0
1.834841579E2,-1.242416382E0,-1.019230499E0,1.151330795E1
1.834941959E2,-4.727169800E-1,-8.949888611E-1,1.160461807E1
1.835042349E2,-7.469467163E-2,4.246818695E0,9.623038788E0
1.835142729E2,-2.112107849E-1,7.276069336E0,7.676037598E0
1.835243109E2,-3.724255371E-1,4.186943207E0,9.709858246E0
1.835343489E2,-1.158740387E0,1.561253357E-1,9.365274811E0
1.835443869E2,-1.719324646E0,-2.956352234E-1,1.008303223E1
1.835544249E2,-1.507365417E0,3.569477234E0,1.116049164E1
1.835644629E2,-8.316705322E-1,6.954987030E0,1.018422180E1
1.835745009E2,-5.417234802E-1,4.750072174E0,9.394015045E0
1.835845389E2,-1.673220520E0,4.234693909E-1,1.013332764E1
1.835945779E2,-1.638193359E0,3.674858093E-1,9.953102417E0
1.836046159E2,-1.181493073E0,4.846920776E0,9.002728729E0
1.836146539E2,-1.160836029E0,8.074508972E0,5.369633789E0
1.836246919E2,-6.688092041E-1,4.613705750E0,6.654861145E0
1.836347299E2,-1.305285645E0,-9.400451660E-1,1.105825424E1
1.836447679E2,-2.171983337E0,-1.124012604E0,1.167302582E1
1.836548059E2,-1.501826935E0,3.030298462E0,1.055844360E1
1.836648439E2,-9.717791748E-1,6.847510529E0,9.228010254E0
1.836748829E2,-1.255439301E0,5.702391815E0,8.679101715E0
1.836849209E2,-3.821553040E-1,1.498234406E0,9.467961273E0
1.836949589E2,1.974394226E-1,6.551875305E-1,7.510032806E0
1.837049965E2,-2.484832764E-1,2.985541534E0,8.433612213E0
1.837150345E2,-6.155200195E-1,4.574337616E0,9.403445435E0
1.837250725E2,-1.380579071E0,4.344266052E0,1.098146393E1
1.837351105E2,-1.506317596E0,2.311942291E0,1.128383514E1
1.837451485E2,-3.872447205E-1,1.630259857E0,1.029618896E1
1.837551875E2,1.414109344E0,3.128045197E0,8.734336853E0
1.837652255E2,6.933581543E-1,3.814817047E0,1.114312775E1
1.837752635E2,-8.241860962E-1,4.323758698E0,1.006836273E1
1.837853015E2,-1.386566620E0,3.593876495E0,8.109536133E0
1.837953395E2,-1.816472626E0,3.666325836E0,7.733518066E0
1.838053775E2,2.170486450E-1,2.186054077E0,9.814041595E0
1.838154155E2,1.253343658E0,1.946851501E0,9.815987549E0
1.838254535E2,4.287084961E-1,1.454076233E0,1.075558365E1
1.838354925E2,-7.685018921E-1,2.186503143E0,8.830586700E0
1.838455305E2,-1.193019104E0,3.115920410E0,9.865684204E0
1.838555685E2,2.764750671E-1,2.181264038E0,1.186253174E1
1.838656065E2,1.643582153E-1,2.765199738E0,1.032807266E1
1.838756445E2,-6.328839111E-1,2.960842896E0,9.646090851E0
1.838856825E2,-1.196911011E0,3.994892578E0,7.081024933E0
1.838957205E2,-1.086889801E0,3.186124420E0,8.157436523E0
1.839057585E2,-4.221221924E-1,2.307451630E0,8.669072571E0
1.839157965E2,1.058299255E-1,2.163301392E0,8.744365997E0
1.839258355E2,-2.212399292E-1,3.927682343E0,9.229207764E0
1.839358735E2,-1.099912720E0,4.840783539E0,9.877808990E0
1.839459115E2,-5.554948425E-1,3.419788513E0,1.059047699E1
1.839559495E2,-1.119222565E0,2.442021790E0,8.747210083E0
1.839659875E2,-9.360035706E-1,2.483485565E0,7.623197479E0
1.839760255E2,-2.832110596E-1,3.441792755E0,1.021490799E1
1.839860635E2,-9.229806519E-1,4.271367645E0,1.100900665E1
