"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.522991954E2,1.018689647E-1,4.840482771E-1,2.445021272E-1
3.523092354E2,-2.073277980E-1,2.483889163E-1,3.794975579E-2
3.523192754E2,-1.868797690E-1,-4.170095921E-2,-3.143650666E-2
3.523293144E2,1.534505785E-1,2.814784348E-1,-1.560153067E-2
3.523393544E2,4.854663312E-1,5.679299235E-1,4.321384802E-2
3.523493944E2,3.644730747E-1,4.738803804E-1,-5.830274522E-2
3.523594334E2,-9.716244787E-2,2.299228460E-1,-2.101511359E-1
3.523694734E2,-3.320218027E-1,1.172863096E-1,-2.255906314E-1
3.523795134E2,-6.704421341E-2,3.508926928E-1,-1.936611831E-1
3.523895524E2,3.752371669E-1,5.850703716E-1,-8.669677377E-2
3.523995924E2,2.573571503E-1,5.394277573E-1,-1.288636774E-1
3.524096324E2,-2.844811380E-1,2.766264081E-1,-2.562651932E-1
3.524196714E2,-3.868112564E-1,1.285639703E-1,-2.988576591E-1
3.524297114E2,1.566512287E-1,3.094218969E-1,-3.071266711E-1
3.524397514E2,4.505787194E-1,4.354355037E-1,-3.281760514E-1
3.524497914E2,1.038217470E-1,3.455779552E-1,-3.521032631E-1
3.524598304E2,-2.117013186E-1,2.227058411E-1,-4.309426844E-1
3.524698704E2,-7.251524180E-2,2.835622728E-1,-4.104062319E-1
3.524799104E2,2.074373215E-1,3.692204654E-1,-4.343283474E-1
3.524899494E2,1.731486022E-1,3.719297051E-1,-4.641934037E-1
3.524999894E2,6.946188211E-2,2.521974444E-1,-4.642818272E-1
3.525100294E2,-1.059654634E-2,8.794660866E-2,-6.036775708E-1
3.525200684E2,5.604639649E-2,2.550042868E-1,-5.500305891E-1
3.525301084E2,5.065716803E-2,4.385123849E-1,-4.807538986E-1
3.525401484E2,-3.821171820E-2,4.425103366E-1,-5.234507322E-1
3.525501874E2,6.663712859E-2,1.179377362E-1,-5.904230475E-1
3.525602274E2,2.316287458E-1,1.385412812E-1,-6.474980116E-1
3.525702674E2,-7.506454363E-3,2.766404748E-1,-5.822535157E-1
3.525803064E2,-2.367396355E-1,4.382573366E-1,-5.260760188E-1
3.525903464E2,5.295146629E-2,3.444935977E-1,-5.683035254E-1
3.526003864E2,3.518044949E-1,1.786934584E-1,-6.128336787E-1
3.526104254E2,5.824270099E-2,1.337717921E-1,-6.307632923E-1
3.526204654E2,-2.914657891E-1,2.662722766E-1,-5.393550992E-1
3.526305054E2,-1.999727488E-1,2.338355929E-1,-4.730772972E-1
3.526405454E2,1.854002476E-1,-1.535054743E-1,-5.509893894E-1
3.526505844E2,2.985895276E-1,1.246787906E-1,-5.609676838E-1
3.526606244E2,9.643909335E-2,2.396296114E-1,-3.757248521E-1
3.526706644E2,-1.300007254E-1,5.102828518E-2,-4.069137275E-1
3.526807034E2,4.894079641E-2,8.858995512E-3,-5.199183226E-1
3.526907434E2,1.262082011E-1,1.230634525E-1,-3.942407668E-1
3.527007834E2,1.959872842E-1,1.881609559E-1,-3.359782696E-1
3.527108224E2,1.652021706E-1,1.752089709E-1,-3.836522996E-1
3.527208624E2,-1.635297388E-2,6.285339594E-2,-3.050381839E-1
3.527309024E2,-3.564444929E-2,-6.694144756E-2,-2.767404020E-1
3.527409414E2,5.748868734E-2,7.366867736E-3,-3.164241612E-1
3.527509814E2,-3.083389252E-2,1.336977184E-1,-2.474834621E-1
3.527610214E2,-1.721215099E-1,1.790928990E-1,-1.930071712E-1
3.527710604E2,-5.037924275E-2,2.517333999E-2,-1.716271192E-1
3.527811004E2,1.829493493E-1,-1.028727740E-1,-1.488855928E-1
3.527911404E2,3.408597410E-1,-3.955329210E-2,-9.111762047E-2
3.528011794E2,1.883759350E-1,5.530530959E-2,-6.486624014E-3
3.528112194E2,-8.666408807E-2,7.700778544E-2,-3.058666550E-2
3.528212594E2,-2.031784505E-1,4.343437776E-2,-8.722517639E-2
3.528312994E2,5.296978354E-2,-7.029688358E-2,-9.789640456E-2
3.528413384E2,3.216534555E-1,-1.989941448E-1,-1.648317575E-1
3.528513784E2,2.479640394E-1,-4.575195909E-2,-1.521201879E-1
3.528614184E2,-1.137734056E-1,1.047608554E-1,-7.611781359E-2
3.528714568E2,-3.094816208E-1,5.720715225E-2,-5.229024962E-2
3.528814968E2,-8.915910870E-2,-1.163651720E-1,-7.029508054E-2
3.528915368E2,4.149126112E-1,-1.302040368E-1,-1.009895205E-1
3.529015758E2,3.851483166E-1,-1.368552744E-1,-4.783841595E-2
3.529116158E2,-3.785111383E-2,1.050090650E-3,6.637941301E-2
3.529216558E2,-4.621728361E-1,-8.756734431E-3,3.916670009E-2
3.529316948E2,-1.006925330E-1,-9.240613878E-2,7.484705001E-2
3.529417348E2,3.988509774E-1,-1.077163890E-1,7.505637407E-2
3.529517748E2,1.465291679E-1,-1.619150043E-1,9.186352789E-2
3.529618138E2,-3.253747225E-1,-8.135811239E-2,2.074124962E-1
3.529718538E2,-2.430663109E-1,-5.018113926E-2,1.980176121E-1
3.529818938E2,1.173829436E-1,-6.778915972E-2,2.785340250E-1
3.529919338E2,2.379946262E-1,-1.141517386E-1,3.290679157E-1
3.530019728E2,1.245710254E-2,-4.885795340E-2,3.204965293E-1
3.530120128E2,-1.440634429E-1,-2.862103842E-2,4.453657269E-1
3.530220528E2,-6.113659590E-2,-1.319133490E-1,4.074394107E-1
3.530320918E2,8.437104523E-2,-1.510699689E-1,3.696517050E-1
3.530421318E2,6.281222403E-2,-5.945349857E-2,4.237716794E-1
3.530521718E2,3.597867489E-2,3.229708597E-2,3.837777674E-1
3.530622108E2,-7.276644558E-2,6.308269501E-2,4.045054317E-1
3.530722508E2,-1.145789623E-1,-3.528097644E-2,3.884207606E-1
3.530822908E2,-1.977167279E-1,-1.128380820E-1,3.567469716E-1
3.530923298E2,-2.081317008E-1,-6.321028620E-2,4.405728579E-1
3.531023698E2,2.535003051E-2,-7.446453720E-2,5.651686192E-1
3.531124098E2,8.773866296E-2,-4.755853489E-2,4.052931368E-1
3.531224498E2,-1.576987952E-1,-1.246456057E-1,4.536390901E-1
3.531324888E2,-8.335401863E-2,7.732430845E-2,4.798065424E-1
3.531425288E2,9.754385799E-2,2.243209332E-1,3.575562537E-1
3.531525688E2,8.804291487E-2,-2.351171896E-2,4.292060137E-1
3.531626078E2,-1.066557318E-1,5.420944095E-2,2.799504697E-1
3.531726478E2,-1.720985770E-1,3.021913767E-2,2.693395615E-1
3.531826878E2,-5.801061168E-2,1.882027462E-2,3.226531148E-1
3.531927268E2,6.796266139E-2,4.164583981E-2,1.774461269E-1
3.532027668E2,-1.045100391E-1,-4.630771652E-2,2.207842767E-1
3.532128068E2,-2.454881519E-1,-1.214466766E-1,2.014034241E-1
3.532228458E2,-3.195350617E-2,-4.237901419E-2,9.458882362E-2
3.532328858E2,-8.158272505E-2,2.696963847E-1,1.208034456E-1
3.532429258E2,-3.971837088E-2,2.627005279E-1,1.518585682E-1
3.532529657E2,8.205397055E-3,5.294987559E-2,2.218546905E-2
3.532630048E2,9.686380625E-3,-2.218828350E-2,-6.400081515E-2
3.532730448E2,2.358844727E-1,1.600945145E-1,1.574627124E-2
3.532830847E2,2.665402740E-2,3.036641777E-1,4.050647840E-2
3.532931238E2,-1.364304572E-1,2.116435617E-1,-4.426587373E-2
3.533031638E2,-2.634895593E-2,-9.809164703E-2,-1.081239507E-1
3.533132037E2,-1.382909715E-2,-1.514540911E-1,-1.484200954E-1
3.533232428E2,-2.685594931E-2,8.513712883E-2,-9.607140720E-2
3.533332828E2,3.266133741E-2,2.784010768E-1,-4.488932341E-2
3.533433227E2,-2.093850635E-2,2.096070796E-1,-5.503650010E-2
3.533533618E2,1.024737954E-1,-1.117000356E-4,-9.279473126E-2
3.533634018E2,1.249561906E-1,-7.472255826E-2,-1.641389579E-1
3.533734418E2,1.059359461E-1,-8.218939602E-2,-4.366246611E-2
3.533834818E2,-1.628530957E-2,1.001599059E-1,-5.576706678E-2
3.533935208E2,-2.183583081E-1,2.841493189E-1,-1.004509702E-1
3.534035608E2,-8.445349336E-2,2.931172550E-1,4.907540232E-2
3.534136008E2,1.405366361E-1,6.891311705E-2,-5.508381873E-2
3.534236398E2,1.734303981E-1,-9.656825662E-2,-1.972079277E-1
3.534336798E2,-8.903961629E-2,4.149813578E-2,-4.412132502E-2
3.534437198E2,-2.506202459E-1,2.264368236E-1,-2.342243865E-2
3.534537588E2,5.915586650E-2,1.568739265E-1,-9.107264876E-2
3.534637988E2,3.024340570E-1,-2.150074579E-3,-1.116961688E-1
3.534738388E2,-8.238130249E-5,-5.303592980E-2,-1.206351519E-1
3.534838777E2,-4.235574603E-1,2.870660461E-2,-1.038543060E-1
3.534939178E2,-2.466635704E-1,4.470552504E-2,-6.739871949E-2
3.535039578E2,1.345506310E-1,1.886288673E-1,-8.880600333E-2
3.535139978E2,1.974437833E-1,4.721171036E-2,-9.297808260E-2
3.535240368E2,8.181732148E-2,1.371553633E-2,-8.732631803E-2
3.535340768E2,7.603722811E-2,-6.276603788E-2,-1.584865451E-1
3.535441168E2,-2.300478667E-1,2.230837196E-2,-1.690246761E-1
3.535541558E2,-3.718217313E-1,5.664125830E-2,-1.047113761E-1
3.535641958E2,9.232783318E-2,1.133855060E-1,-1.588880718E-1
3.535742358E2,4.563279450E-1,1.062353030E-1,-2.901022136E-1
3.535842748E2,1.989747137E-1,7.622440159E-2,-1.778864563E-1
3.535943148E2,-1.601308286E-1,-6.103169918E-2,-2.152296901E-1
3.536043548E2,-3.817135692E-1,-1.812393367E-1,-3.373723626E-1
3.536143948E2,-9.640067071E-2,-2.171368152E-2,-2.241753042E-1
3.536244338E2,3.396964669E-1,3.971296251E-1,-1.846310943E-1
3.536344738E2,3.821324706E-1,3.686131239E-1,-2.105325013E-1
3.536445138E2,2.220489644E-2,1.184621528E-1,-2.917852700E-1
3.536545528E2,-3.730780780E-1,-1.569972038E-1,-3.888062239E-1
3.536645928E2,-1.810175776E-1,-1.910643578E-1,-3.202032149E-1
3.536746328E2,3.786329925E-2,1.342193782E-1,-3.685196638E-1
3.536846718E2,2.898441255E-1,5.126068592E-1,-2.874383926E-1
3.536947118E2,3.524958193E-1,4.398739338E-2,-2.611790597E-1
3.537047518E2,1.309948415E-1,-1.290613562E-1,-5.658595562E-1
3.537147918E2,-2.752633691E-1,-2.337609529E-1,-4.609091878E-1
3.537248308E2,-3.442424536E-1,-1.866714805E-1,-3.710552156E-1
3.537348708E2,-3.256183583E-3,9.539182484E-2,-4.801805913E-1
3.537449108E2,5.328010917E-1,2.429948747E-1,-3.269463181E-1
3.537549498E2,2.896687388E-1,7.773005962E-2,-3.223766387E-1
3.537649898E2,-4.762398601E-1,-2.987061441E-1,-4.929153323E-1
3.537750298E2,-5.248466134E-1,-2.331672460E-1,-4.409800470E-1
3.537850688E2,4.024958611E-1,2.050132900E-1,-3.693993390E-1
3.537951088E2,7.183167934E-1,3.001182675E-1,-3.484034538E-1
3.538051488E2,-1.603272045E-3,6.022897363E-2,-3.743391931E-1
3.538151888E2,-3.326506913E-1,-1.722245067E-1,-5.079756379E-1
3.538252278E2,1.000701040E-1,-3.070960641E-1,-4.311450422E-1
3.538352678E2,5.915248990E-1,-1.704128236E-1,-4.505227208E-1
3.538453078E2,1.993519627E-2,-1.548074931E-1,-4.231480658E-1
3.538553468E2,-7.104709148E-1,-7.282962650E-2,-3.375138044E-1
3.538653872E2,-6.029865146E-1,-5.489734933E-3,-3.206469417E-1
3.538754273E2,3.712591827E-1,-8.518851548E-2,-3.249400854E-1
3.538854663E2,9.367688894E-1,9.527314454E-2,-2.715232074E-1
3.538955062E2,1.691152453E-1,-1.731761172E-2,-2.402360886E-1
3.539055463E2,-4.221715033E-1,-1.785413921E-1,-3.427462280E-1
3.539155863E2,-6.354675293E-1,-2.691458464E-1,-3.099141419E-1
3.539256252E2,-4.080150649E-2,-1.257490069E-1,-2.598339319E-1
3.539356653E2,5.542350411E-1,-3.681023419E-2,-1.935338825E-1
3.539457053E2,3.850153983E-1,2.946066111E-2,-7.749648392E-2
3.539557442E2,-3.014431894E-1,-1.319708675E-1,-4.252893105E-2
3.539657843E2,-3.844536543E-1,-2.753019333E-1,-6.626328826E-2
3.539758243E2,1.085472554E-1,-5.069208890E-2,-4.003413022E-3
3.539858643E2,2.690799236E-1,1.627267152E-1,1.026205048E-1
3.539959033E2,3.494058251E-1,4.224881530E-2,1.448216289E-1
3.540059433E2,-7.323625684E-2,-1.947035342E-1,9.524795413E-2
3.540159833E2,-3.750278428E-2,-1.829970777E-1,1.642011106E-1
3.540260223E2,1.823123991E-1,-2.016080469E-1,2.520561218E-1
3.540360623E2,1.079662964E-1,6.531035900E-2,2.263520509E-1
3.540461023E2,4.128673673E-1,7.452729344E-2,3.348407149E-1
3.540561413E2,1.899157763E-1,-1.305100322E-1,2.170329541E-1
3.540661813E2,-3.548247814E-1,-8.200747520E-2,1.846313328E-1
3.540762213E2,-5.813906193E-1,-5.708222836E-2,2.477110773E-1
3.540862613E2,-9.671475738E-2,-6.020452082E-2,2.135640234E-1
3.540963003E2,7.080059648E-1,-3.205871284E-1,2.082038075E-1
3.541063403E2,2.423453778E-1,-2.349212468E-1,1.141297668E-1
3.541163803E2,-5.336734653E-1,1.024168879E-1,9.768491983E-2
3.541264193E2,-5.648686886E-1,1.478035450E-1,2.387488335E-1
3.541364593E2,3.795005679E-1,-9.317834675E-2,2.725768462E-2
3.541464993E2,7.117259502E-1,-1.581951529E-1,-5.351705477E-2
3.541565393E2,-1.106753498E-1,1.893057525E-1,1.970149577E-1
3.541665783E2,-7.030166984E-1,-4.816166312E-2,1.455134302E-1
3.541766183E2,-2.813912034E-1,-2.551153600E-1,-6.598480046E-2
3.541866583E2,8.659252524E-1,-1.479494721E-1,1.064553298E-2
3.541966973E2,9.824184775E-1,1.728518754E-1,9.889437258E-2
3.542067373E2,-2.311568558E-1,1.089546457E-1,-8.031007834E-3
3.542167773E2,-1.183224201E0,6.484697014E-2,-1.317224652E-1
3.542268173E2,-5.304320455E-1,-3.593610227E-2,-1.303357631E-1
3.542368563E2,9.122917056E-1,6.106081419E-3,-1.773034036E-1
3.542468963E2,1.246518135E0,9.169714898E-2,-2.668258548E-1
3.542569363E2,-2.015345544E-1,1.296374053E-1,-2.552231848E-1
3.542669753E2,-1.025865674E0,3.455110267E-2,-4.038379490E-1
3.542770153E2,-7.282982469E-1,-3.548686206E-1,-4.548346102E-1
3.542870553E2,4.739474952E-1,-1.876996160E-1,-5.967099667E-1
3.542970952E2,8.811174035E-1,1.272265911E-1,-5.134635568E-1
3.543071343E2,1.925012022E-1,1.261141896E-1,-3.220951855E-1
3.543171743E2,-9.170424938E-1,-4.702210426E-2,-6.398842335E-1
3.543272142E2,-1.018568635E0,-3.432327211E-1,-5.105784535E-1
3.543372533E2,3.554111719E-1,-6.778094172E-2,-4.027154148E-1
3.543472933E2,1.402290940E0,2.514242232E-1,-4.975276589E-1
3.543573332E2,8.035817742E-1,2.917137556E-2,-3.231115341E-1
3.543673733E2,-9.448119402E-1,-7.080901414E-2,-4.760597944E-1
3.543774123E2,-1.425418735E0,-5.012403801E-2,-4.241522849E-1
3.543874522E2,-1.073319465E-1,-1.680722535E-1,-2.135942578E-1
3.543974923E2,1.438916564E0,-7.785723358E-2,-3.478519917E-1
3.544075312E2,1.069424272E0,-1.446221322E-1,-2.135162950E-1
3.544175713E2,-3.811568916E-1,-1.562444419E-1,-7.962027192E-2
3.544276113E2,-1.470895886E0,-1.521759331E-1,-2.065185755E-1
3.544376513E2,-7.126674056E-1,-1.253553927E-1,-3.138201684E-2
3.544476903E2,1.195884347E0,-2.699402869E-1,1.171472669E-1
3.544577303E2,1.541110873E0,-1.445968300E-1,1.167671680E-1
3.544677703E2,-3.910931945E-1,-2.911338210E-2,2.881866097E-1
3.544778093E2,-1.601355672E0,6.736475974E-3,4.228497446E-1
3.544878493E2,-4.290781915E-1,-2.764725983E-1,4.337825477E-1
3.544978893E2,1.428411841E0,-1.415424794E-1,6.923945248E-2
3.545079293E2,9.733521938E-1,-1.875842810E-1,2.791071832E-1
3.545179683E2,-8.856649399E-1,7.153594494E-2,4.216866195E-1
3.545280083E2,-1.317670465E0,1.032629833E-1,3.308176994E-1
3.545380483E2,1.317813545E-1,-3.283004165E-1,5.217598677E-1
3.545480883E2,1.327208400E0,-5.064262152E-1,1.268335879E-1
3.545581273E2,4.458546638E-1,-2.600519657E-1,2.990797162E-1
3.545681673E2,-8.927997947E-1,-5.078013521E-3,5.896590948E-1
3.545782073E2,-7.355645299E-1,-1.822347753E-3,3.752391040E-1
3.545882463E2,6.966269016E-2,-5.323787034E-2,4.486691356E-1
3.545982863E2,4.959933460E-1,-1.597030759E-1,4.148803055E-1
3.546083263E2,1.675805897E-1,-8.627971262E-2,3.261269927E-1
3.546183663E2,-1.990233362E-1,-1.631037295E-1,3.910653591E-1
3.546284053E2,-1.607529223E-1,-1.525245905E-1,4.186083078E-1
3.546384453E2,-2.530513145E-2,1.415068954E-1,3.580666184E-1
3.546484853E2,-1.213709414E-1,3.546062112E-2,5.885897875E-1
3.546585253E2,-1.512127835E-2,-2.500092983E-1,4.583227336E-1
3.546685643E2,4.710254371E-1,-2.769953907E-1,1.319385171E-1
3.546786043E2,5.718594044E-2,-1.717272848E-1,3.415093124E-1
3.546886442E2,-5.144085884E-1,7.754059136E-2,2.552202344E-1
3.546986843E2,-7.062811404E-2,1.589470953E-1,1.157290712E-1
3.547087233E2,3.224747181E-1,-2.580782957E-2,1.544977725E-1
3.547187632E2,1.288475096E-1,-1.391968578E-1,1.366254389E-1
3.547288033E2,-3.677670360E-1,-1.481828988E-1,1.815135628E-1
3.547388423E2,-4.359552860E-1,-1.194865778E-1,2.451464385E-1
3.547488822E2,2.373267412E-1,2.399522066E-2,1.698902994E-1
3.547589223E2,4.725643992E-1,3.190627992E-1,1.790491045E-1
3.547689623E2,4.302423447E-2,1.285642236E-1,2.187688202E-1
3.547790012E2,-4.302761555E-1,-1.959263682E-1,-6.866157055E-2
3.547890413E2,-3.543132246E-1,-2.545124292E-1,-7.151062042E-2
3.547990813E2,5.662266165E-2,3.690980747E-2,1.348521411E-1
3.548091213E2,5.099920034E-1,1.428769827E-1,1.246327907E-1
3.548191603E2,1.307114065E-1,-6.459683925E-2,1.538487226E-1
3.548292003E2,-1.760165840E-1,1.315524280E-1,7.319967449E-2
3.548392403E2,-3.809309900E-1,2.620620430E-1,6.918218732E-2
3.548492803E2,-1.729865968E-1,1.418727785E-1,1.895362884E-1
3.548593193E2,5.017981529E-1,-3.095921129E-2,-4.997312650E-2
3.548693600E2,3.703047931E-1,1.644385159E-1,-7.148560137E-2
3.548794000E2,-3.343328238E-1,2.408274710E-1,1.804100424E-1
3.548894400E2,-3.527102470E-1,4.922022671E-2,-2.390713990E-2
3.548994790E2,4.777288064E-2,-1.841360927E-1,-1.425852180E-1
3.549095190E2,3.341897130E-1,-2.235117257E-1,-8.778960258E-2
3.549195590E2,3.573446274E-1,9.709150344E-2,-1.852903217E-1
3.549295990E2,-8.119396567E-1,2.435946465E-1,-1.706905961E-1
3.549396380E2,-1.230627894E0,3.565182090E-1,-5.587868392E-2
3.549496780E2,-4.728657752E-2,-9.762851149E-2,-7.245659083E-2
3.549597180E2,1.647511959E0,4.938007593E-1,-2.411101758E-1
3.549697570E2,1.780312538E0,6.671557426E-1,1.594721228E-1
3.549797970E2,3.785019219E-1,-1.329266906E0,-1.342996061E-1
3.549898370E2,-1.715540290E0,-1.516887665E0,-9.749141335E-1
3.549998770E2,-2.031453133E0,-3.519255221E-1,-3.083398938E-1
3.550099160E2,1.887374222E-1,1.263163924E0,2.752215564E-1
3.550199560E2,1.715264559E0,1.175483465E0,1.345297545E-1
3.550299960E2,9.126368761E-1,6.510098577E-1,8.111979067E-2
3.550400360E2,-5.568252802E-1,7.688538730E-2,-8.447079360E-2
3.550500750E2,-7.505984902E-1,-9.771234393E-1,-5.760274529E-1
3.550601150E2,-2.022438794E-1,-1.239518642E0,-7.146232128E-1
3.550701550E2,4.514135420E-1,1.022836715E-1,-5.087015033E-1
3.550801950E2,4.030089080E-1,6.702469587E-1,3.746930063E-1
3.550902340E2,1.707877591E-2,7.420926690E-1,-1.682741195E-1
3.551002740E2,-3.424800336E-1,1.952063292E-1,-3.516019285E-1
3.551103140E2,-1.707671285E-1,-5.380343795E-1,-1.246348247E-1
3.551203540E2,-5.572674423E-2,-2.699423432E-1,-5.260859728E-1
3.551303930E2,2.026598006E-1,6.309074908E-2,-1.116693914E-1
3.551404330E2,3.144557774E-1,1.907347888E-1,2.261561714E-2
3.551504730E2,1.504825801E-1,2.264597565E-1,-3.412454128E-1
3.551605130E2,-4.395123720E-1,-1.169773117E-1,-1.506621391E-1
3.551705520E2,-9.295294285E-1,-2.412260175E-1,-1.662216485E-1
3.551805920E2,2.421645373E-1,-3.729353845E-2,-1.311734170E-1
3.551906320E2,1.198313475E0,2.501936257E-1,3.877354041E-2
3.552006720E2,2.004452944E0,6.283401698E-2,-1.213102788E-1
3.552107110E2,7.581921220E-1,-6.592645049E-1,-3.973586559E-1
3.552207510E2,-1.389893055E0,-2.283298038E-2,-2.510260940E-1
3.552307910E2,-2.907685757E0,2.422090769E-1,1.622368395E-1
3.552408310E2,-1.331415057E0,9.067202359E-2,5.945542082E-2
3.552508700E2,1.906430840E0,2.757875621E-1,-9.902103990E-2
3.552609100E2,2.870853662E0,2.349582911E-1,-1.189895719E-1
3.552709500E2,1.422427058E0,-4.059793353E-1,-9.528744221E-2
3.552809900E2,-1.360275149E0,-6.783163548E-1,-3.013848364E-1
3.552910290E2,-2.609655857E0,-7.558646798E-1,-3.288579881E-1
3.553010690E2,-1.607628107E0,-3.100185990E-1,3.085874394E-2
3.553111090E2,1.487591743E0,5.131274462E-1,2.082737386E-1
3.553211490E2,2.462446928E0,9.487888813E-1,-8.949207515E-2
3.553311890E2,1.041242927E-1,3.985627741E-2,2.258046269E-1
3.553412280E2,-1.729436874E0,-2.909885645E-1,-1.100613326E-1
3.553512680E2,-1.525364399E0,-4.957238436E-1,-2.759637237E-1
3.553613080E2,6.113088131E-1,-4.811629057E-1,8.119259030E-2
3.553713480E2,1.563693047E0,2.556495965E-1,-1.748562306E-1
3.553813870E2,5.347983241E-1,2.958225012E-1,9.245857596E-2
3.553914270E2,-1.121804953E0,1.680725366E-1,7.468330860E-2
3.554014670E2,-1.132742047E0,3.881541640E-2,-7.270942628E-2
3.554115070E2,3.921991289E-1,-1.429661065E-1,7.523875684E-2
3.554215460E2,1.176847935E0,-8.125022985E-3,-1.434528679E-1
3.554315860E2,8.547261357E-1,1.219160631E-1,1.095959824E-2
3.554416260E2,-3.289313614E-1,2.744427882E-2,1.086131334E-1
3.554516660E2,-9.436233044E-1,-8.237756044E-2,-9.511388838E-2
3.554617050E2,-9.222577810E-1,-6.183106452E-2,3.885607421E-2
3.554717450E2,1.948890090E-1,1.934015006E-1,2.485006452E-1
3.554817850E2,8.549497724E-1,2.876693010E-1,5.684133992E-2
3.554918250E2,6.649153829E-1,8.877670765E-2,1.355454773E-1
3.555018650E2,-3.847294748E-1,-1.862587631E-1,3.462868556E-2
3.555119040E2,-8.737841249E-1,9.148922563E-2,-2.298667468E-2
3.555219440E2,-4.964372218E-1,2.591295540E-1,3.330028057E-1
3.555319840E2,7.836737633E-1,1.687184423E-1,1.836276948E-1
3.555420240E2,9.600834250E-1,-4.825899377E-2,-1.575061120E-2
3.555520630E2,3.965607285E-1,-1.785096675E-1,7.242452353E-2
3.555621030E2,-8.273540735E-1,-1.701319404E-2,6.062671915E-2
3.555721430E2,-1.160925865E0,-1.898632944E-2,2.201846838E-1
3.555821830E2,4.417689145E-2,6.472499669E-2,2.644184232E-1
3.555922220E2,1.291409016E0,1.783852577E-1,1.563500017E-1
3.556022620E2,1.002224565E0,3.104304895E-2,2.173941433E-1
3.556123020E2,-4.322975874E-1,5.112647638E-2,4.004891217E-2
3.556223420E2,-1.415649533E0,2.640572488E-1,1.170160919E-1
3.556323810E2,-6.824657917E-1,1.724192053E-1,2.103399187E-1
3.556424210E2,6.336830258E-1,9.778736532E-2,-1.040998846E-2
3.556524610E2,1.420859694E0,1.998418272E-1,-5.071586370E-2
3.556625010E2,2.364588529E-1,3.880787790E-1,4.254415631E-2
3.556725400E2,-9.233051538E-1,3.461893797E-1,3.015300073E-2
3.556825800E2,-9.053133726E-1,6.615097076E-2,-8.230736107E-2
3.556926200E2,-1.797735691E-2,-2.029649168E-1,-2.010694295E-1
3.557026600E2,6.083399057E-1,1.054598615E-1,-2.650845945E-1
3.557127000E2,5.976598263E-1,4.641967118E-1,-1.245695353E-1
3.557227390E2,4.025656283E-1,4.809393287E-1,-1.340061575E-1
3.557327790E2,-2.026180178E-1,1.432209611E-1,-2.888005376E-1
3.557428190E2,-5.097556710E-1,-1.053083017E-1,-3.347123265E-1
3.557528590E2,-4.437031448E-1,3.101918474E-2,-4.140955508E-1
3.557628980E2,2.667807341E-1,3.489217162E-1,-2.854208946E-1
3.557729380E2,8.243781924E-1,2.837727964E-1,-2.866986990E-1
3.557829780E2,6.972601265E-2,1.042669117E-1,-4.448204637E-1
3.557930180E2,-7.430979609E-1,-8.204774931E-3,-4.243023992E-1
3.558030580E2,-7.502258420E-1,-7.983133942E-2,-4.628407359E-1
3.558130970E2,2.372503281E-1,2.501731180E-2,-4.413833916E-1
3.558231370E2,8.838562369E-1,2.034426630E-1,-4.364778399E-1
3.558331770E2,6.079493165E-1,2.816679776E-1,-4.518424273E-1
3.558432170E2,-5.767067671E-1,1.969693154E-1,-4.558118582E-1
3.558532560E2,-8.628205061E-1,4.744081199E-2,-5.289696455E-1
3.558632960E2,-1.007199809E-1,-8.989041299E-2,-5.175444484E-1
3.558733355E2,6.507822871E-1,1.111513525E-1,-5.134796500E-1
3.558833755E2,3.712952733E-1,3.282206655E-1,-4.101558030E-1
3.558934155E2,-3.029233515E-1,1.034895480E-1,-3.805153668E-1
3.559034545E2,-2.925987244E-1,-9.996673465E-2,-5.064907074E-1
3.559134945E2,2.030741274E-1,-9.112823009E-2,-4.857702553E-1
3.559235345E2,3.846675754E-1,2.760567330E-2,-3.838386238E-1
3.559335745E2,-2.204186097E-2,1.540517658E-1,-3.385257423E-1
3.559436135E2,-5.981220603E-1,4.057709873E-2,-2.975756228E-1
3.559536535E2,-2.283961922E-1,-1.127591953E-1,-2.109770775E-1
3.559636935E2,4.191575348E-1,-2.190680355E-1,-2.680961788E-1
3.559737335E2,6.964496374E-1,-2.129038870E-1,-1.666561216E-1
3.559837725E2,1.390997786E-2,-4.515232146E-2,-1.601924896E-1
3.559938125E2,-7.185506821E-1,2.141958922E-1,-1.780037135E-1
3.560038525E2,-5.658289194E-1,5.334148183E-2,6.413513422E-2
3.560138925E2,5.215666890E-1,3.120847978E-4,-1.576510519E-1
3.560239325E2,8.369073868E-1,-2.997373343E-1,-2.938480079E-1
3.560339715E2,-1.445622277E-2,-2.768631876E-1,-1.010857224E-1
3.560440115E2,-6.941825151E-1,7.079937495E-4,-1.097113565E-1
3.560540515E2,-3.728657663E-1,-8.554247022E-2,-1.094333157E-1
3.560640915E2,3.928576410E-1,-2.478185296E-1,-1.361132860E-1
3.560741305E2,5.207061172E-1,-2.579321563E-1,-2.028409243E-1
3.560841705E2,1.344829351E-1,-9.882020950E-2,-1.170329973E-1
3.560942105E2,-3.810920119E-1,6.244351342E-2,-6.499084085E-2
3.561042505E2,-2.459072769E-1,-5.711512268E-2,-7.258573174E-2
3.561142895E2,3.111343980E-1,-2.560431361E-1,-1.991665661E-1
3.561243295E2,2.925014794E-1,-1.475446969E-1,-1.953368336E-1
3.561343695E2,-5.706822127E-2,-8.978711814E-2,-8.842449635E-2
