"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.577818692E1,6.260410547E-1,8.134816773E-3,-1.859559268E-1
1.578822392E1,7.906872630E-1,1.373331435E-2,-7.809523493E-2
1.579825992E1,-2.148392797E-2,6.649775803E-2,-1.614539772E-1
1.580829692E1,-9.473904371E-1,-4.421464354E-2,-1.330905110E-1
1.581833392E1,-8.779662251E-1,-2.518401742E-1,-1.811487377E-1
1.582837092E1,6.874006987E-1,-3.139986396E-1,-2.244288325E-1
1.583840792E1,1.278235435E0,-1.564940438E-2,-1.513242275E-1
1.584844492E1,1.661644131E-2,2.543780804E-1,-9.234479815E-2
1.585848192E1,-1.389069080E0,7.371222973E-2,-2.389618009E-2
1.586851892E1,-9.573982954E-1,-1.773868501E-1,-1.490112245E-1
1.587855592E1,8.227220178E-1,-4.059718847E-1,-2.297292948E-1
1.588859292E1,1.102518201E0,8.619182743E-3,-7.287256420E-2
1.589862892E1,1.557084322E-1,2.024819255E-1,5.696325004E-2
1.590866592E1,-7.514100075E-1,9.301455319E-2,2.149534412E-3
1.591870292E1,-2.852596343E-1,-1.573265493E-1,-9.607048705E-4
1.592873992E1,1.002160668E0,-4.689781964E-1,-1.848137565E-2
1.593877692E1,7.342517972E-1,-1.717201248E-2,2.165311202E-2
1.594881392E1,-4.699696898E-1,1.160752550E-1,1.797165126E-1
1.595885092E1,-9.004097581E-1,8.626420051E-3,1.046774164E-1
1.596888792E1,-4.185611308E-1,-1.188583001E-1,3.448075429E-2
1.597892492E1,4.401552081E-1,-1.597270221E-1,1.513277441E-1
1.598896192E1,3.421644866E-1,3.057766706E-2,8.136384189E-2
1.599899892E1,-3.283916712E-1,7.191242278E-2,1.553836018E-1
1.600903492E1,-3.890531361E-1,2.077120543E-2,1.265745908E-1
1.601907192E1,2.028671503E-1,-6.121705100E-2,6.524617970E-2
1.602910892E1,3.736183941E-1,3.931781650E-2,1.820574850E-1
1.603914592E1,1.776113212E-1,-2.263766527E-2,7.544349134E-2
1.604918292E1,5.177429318E-2,-1.600783467E-1,4.853117839E-2
1.605921992E1,2.224584222E-1,-1.938336939E-1,7.161602378E-2
1.606925692E1,1.923782825E-1,3.849808127E-2,2.898867242E-2
1.607929392E1,-3.248397112E-1,1.612619907E-1,1.355381608E-1
1.608933092E1,-6.489315033E-1,2.544241548E-1,1.355035454E-1
1.609936792E1,-4.885430261E-2,5.947233737E-2,6.538342685E-2
1.610940492E1,9.495938420E-1,-2.951115966E-1,-9.833293036E-3
1.611944192E1,4.789318740E-1,5.533159152E-2,-4.233669490E-2
1.612947792E1,-6.856301427E-1,4.269078076E-1,7.301919162E-2
1.613951492E1,-4.292836487E-1,4.497899413E-1,5.765703321E-2
1.614955192E1,4.862802327E-1,3.595121950E-2,-9.044028819E-2
1.615958892E1,6.427198648E-1,-2.857609391E-1,-2.449340522E-1
1.616962592E1,-1.267781258E-1,-4.466877580E-1,-2.875265181E-1
1.617966292E1,-7.859773040E-1,-6.255946308E-2,-2.204299122E-1
1.618969992E1,-2.427273095E-1,4.147210717E-1,-9.752317518E-2
1.619973692E1,2.544278204E-1,1.505990326E-1,-7.597332448E-2
1.620977392E1,3.712665662E-2,-8.523266762E-2,-2.129018903E-1
1.621981092E1,-2.716133893E-1,-1.936688721E-1,-2.259846926E-1
1.622984792E1,1.078401878E-1,-6.015874445E-2,-1.243195832E-1
1.623988392E1,5.164971352E-1,3.704797477E-2,-1.388408989E-1
1.624992092E1,9.392106533E-2,1.993213147E-1,-1.168581024E-1
1.625995792E1,-4.525001943E-1,1.096307486E-1,-8.599209785E-2
1.626999492E1,-1.340771914E-1,-9.503557533E-2,-1.264071614E-1
1.628003192E1,6.697582006E-1,-2.124934345E-1,-9.458339959E-2
1.629006892E1,8.034172058E-1,-1.208390296E-2,-1.050592065E-1
1.630010592E1,-2.465354204E-1,1.999940425E-1,6.344428658E-2
1.631014292E1,-7.878769636E-1,-6.022501271E-3,6.594232470E-2
1.632017992E1,-2.870024443E-1,-3.099037334E-3,-7.370442897E-2
1.633021692E1,5.869391561E-1,-1.400212049E-1,1.445770562E-1
1.634025392E1,5.794650316E-1,-5.597348511E-2,3.927888721E-2
1.635029092E1,-2.915537655E-1,1.751351357E-2,-3.699471010E-3
1.636032862E1,-6.973755360E-1,-1.430691183E-1,1.503669024E-1
1.637036462E1,-2.868263721E-1,-1.369142830E-1,-1.028102413E-1
1.638040162E1,6.458805799E-1,-2.456992716E-1,7.803876698E-2
1.639043862E1,5.605137348E-1,-2.159682810E-1,6.018094718E-2
1.640047562E1,-1.677440554E-1,8.957678825E-2,-1.997039840E-2
1.641051262E1,-3.319641352E-1,-5.526801571E-2,1.405495107E-1
1.642054962E1,1.321756691E-1,-7.754377276E-2,-1.255757641E-2
1.643058662E1,6.833812594E-1,-6.233579293E-2,1.245456561E-2
1.644062362E1,5.240019560E-1,7.336247712E-2,6.729190052E-2
1.645066062E1,-2.771019042E-1,-7.332336903E-2,8.691247553E-2
1.646069762E1,-5.795273781E-1,-2.290814668E-1,3.858724609E-2
1.647073462E1,1.483478248E-1,-2.580467761E-1,-5.135862157E-2
1.648077062E1,7.878464460E-1,-1.996486634E-1,-9.337447584E-3
1.649080762E1,3.384481370E-1,2.418935895E-1,7.429548074E-3
1.650084462E1,-8.020513058E-1,2.005890310E-1,1.318333298E-1
1.651088162E1,-7.899906635E-1,-2.431958616E-1,5.744990706E-2
1.652091862E1,6.163160801E-1,-3.950494528E-1,-1.274569184E-1
1.653095562E1,1.004742980E0,-2.493023425E-1,3.394263238E-2
1.654099262E1,8.652734687E-4,2.596825957E-1,8.672265708E-2
1.655102962E1,-7.371017337E-1,2.258114368E-1,1.559415087E-2
1.656106662E1,-3.132435083E-1,-2.132176757E-1,5.236109346E-2
1.657110362E1,-7.949228585E-2,2.183939070E-1,-1.700274646E-3
1.658114062E1,-1.423413008E-1,1.444270015E-1,7.369541377E-2
1.659117762E1,4.540499449E-1,4.971541464E-2,1.222592685E-2
1.660121363E1,4.043428600E-1,-2.378290147E-2,-2.000085413E-1
1.661125063E1,-9.253489971E-1,-3.095203638E-1,-2.559626661E-2
1.662128763E1,-7.548192143E-1,-1.166948080E-1,-2.503627539E-1
1.663132463E1,7.052497864E-1,1.191456616E-2,-1.488638371E-1
1.664136162E1,9.695762992E-1,-1.236498915E-2,4.604594782E-3
1.665139862E1,-3.481699228E-1,-1.014005914E-1,-1.525059342E-1
1.666143562E1,-1.292228818E0,-5.050328970E-1,-1.315592825E-1
1.667147262E1,-6.791790724E-1,-4.329083562E-1,-1.397325248E-1
1.668150962E1,6.301092505E-1,-1.045512035E-2,-1.235181391E-1
1.669154662E1,6.223852634E-1,3.661057353E-1,8.481882513E-2
1.670158362E1,-1.869272739E-1,-2.355279773E-2,6.889434159E-2
1.671162062E1,-4.399906993E-1,-3.885374367E-1,-1.419212222E-1
1.672165762E1,-2.306946069E-1,-3.478750885E-1,-4.042380676E-2
1.673169462E1,2.250118181E-2,9.724166989E-2,4.625649378E-2
1.674173063E1,-8.345347643E-2,8.460018039E-2,9.009692073E-2
1.675176763E1,-6.052056551E-1,-1.133603081E-1,-5.348554626E-2
1.676180463E1,-2.669886649E-1,-2.626405060E-1,-6.228466704E-2
1.677184163E1,5.548186898E-1,-1.547316164E-1,3.160134330E-2
1.678187863E1,1.036748290E0,2.383488715E-1,4.356858507E-2
1.679191563E1,4.078843296E-1,9.158898145E-2,2.097591609E-1
1.680195263E1,-9.871810675E-1,-1.080659032E-1,4.136150330E-2
1.681198963E1,-1.337665319E0,-3.680468798E-1,3.801976889E-2
1.682202663E1,1.993415952E-1,-1.912919879E-1,8.916500211E-2
1.683206363E1,1.398406744E0,1.695873737E-1,1.425134391E-1
1.684210063E1,6.622578502E-1,2.872019112E-1,2.515192330E-1
1.685213763E1,-7.716432214E-1,3.284954652E-2,1.853423566E-1
1.686217463E1,-1.147979498E0,-3.667223752E-1,1.078520939E-1
1.687221163E1,-2.346772254E-1,-4.720849991E-1,7.477856427E-2
1.688224763E1,9.301418066E-1,-9.157995135E-2,1.285666972E-1
1.689228463E1,6.538276672E-1,1.931508482E-1,2.231621742E-1
1.690232163E1,-5.005462766E-1,1.357139200E-1,2.621273398E-1
1.691235863E1,-7.677993178E-1,-9.961365163E-2,1.142710075E-1
1.692239563E1,-8.493137360E-2,-3.523707390E-1,1.135299131E-1
1.693243263E1,5.435671806E-1,-1.263714433E-1,1.201372147E-1
1.694246963E1,2.127704918E-1,1.014644653E-1,1.985587478E-1
1.695250663E1,-3.797681928E-1,1.331078857E-1,1.852288246E-1
1.696254363E1,-3.327594697E-1,-3.999861702E-2,9.634476900E-2
1.697258063E1,1.294872761E-1,-9.740758687E-2,1.058977917E-1
1.698261763E1,3.857593238E-1,-2.210246027E-1,1.394225210E-1
1.699265463E1,1.888670176E-1,-6.474284828E-2,9.055963159E-2
1.700269163E1,-3.155648708E-1,2.383665890E-1,1.375944018E-1
1.701272863E1,-2.872179151E-1,1.745149046E-1,1.619127989E-1
1.702276463E1,-4.697522894E-2,1.245005876E-1,3.055947646E-2
1.703280163E1,1.524369419E-1,-1.034566835E-1,6.051630899E-2
1.704283863E1,1.916719526E-1,-7.106110454E-2,2.511998452E-2
1.705287563E1,2.378325164E-1,-9.862855077E-2,1.152507961E-2
1.706291263E1,2.788192332E-1,4.301150329E-3,1.074318215E-1
1.707294963E1,7.801476121E-2,1.080794781E-1,-2.088940144E-2
1.708298663E1,-4.178435802E-1,9.124755859E-2,1.081919521E-1
1.709302363E1,-3.755070567E-1,3.664529696E-2,1.131560802E-1
1.710306063E1,7.307205349E-2,7.038027048E-3,2.008166537E-2
1.711309763E1,3.722502291E-1,9.920099750E-3,1.817009300E-1
1.712313463E1,3.915227354E-1,4.612444341E-2,8.519648761E-2
1.713317163E1,-3.663729429E-1,3.283441365E-1,3.375726193E-2
1.714320863E1,-4.812145531E-1,3.337560594E-1,1.899071634E-1
1.715324563E1,-2.556660771E-2,9.493601322E-2,5.959161557E-3
1.716328263E1,5.595479608E-1,2.313834615E-2,-4.321076348E-2
1.717331863E1,3.593291342E-1,5.224296451E-2,8.614110202E-2
1.718335563E1,-3.394822180E-1,2.714574039E-1,-4.993289337E-2
1.719339263E1,-3.050068021E-1,1.464478225E-1,8.589977026E-2
1.720342963E1,-3.947416320E-2,5.201970786E-2,-6.310672313E-2
1.721346663E1,2.149298787E-1,3.379250318E-2,-8.449590206E-2
1.722350363E1,3.842504621E-1,1.070897207E-1,3.793964535E-2
1.723354063E1,2.110861242E-1,2.298958004E-1,-5.020352826E-2
1.724357763E1,-1.748993844E-1,1.194326729E-1,2.876212262E-2
1.725361463E1,-2.958966494E-1,2.541882731E-2,-1.255020201E-1
1.726365163E1,-4.770805538E-1,7.966342568E-2,-9.025295079E-2
1.727368863E1,7.226300240E-2,1.008647680E-2,-2.516209520E-2
1.728372563E1,6.391970515E-1,-3.527589887E-2,-1.377075464E-1
1.729376263E1,4.776917696E-1,-1.324858069E-1,-4.434243962E-2
1.730379963E1,-2.021725625E-1,1.639570743E-1,-4.308239371E-2
1.731383563E1,-4.469918907E-1,2.282127589E-1,-9.645603597E-3
1.732387263E1,-1.217213795E-1,1.054661814E-2,1.581094973E-2
1.733390963E1,1.944805235E-1,-1.430991441E-1,-6.629110873E-2
1.734394663E1,3.819545507E-1,-3.485570103E-2,-2.081608213E-2
1.735398329E1,-1.093848273E-1,1.797466129E-1,2.276601642E-2
1.736402029E1,-3.346815705E-1,2.312621772E-1,1.470195036E-2
1.737405729E1,-1.897917688E-1,1.227958947E-1,4.883141257E-3
1.738409429E1,1.569408625E-1,-1.243957058E-1,-5.986707285E-2
1.739413129E1,4.074608535E-2,-9.251499921E-2,-1.913456246E-2
1.740416829E1,-2.516341209E-1,2.241956145E-1,6.496557035E-3
1.741420529E1,-1.120650321E-1,2.231407315E-1,6.350710988E-2
1.742424229E1,1.187408939E-1,1.397175342E-1,-2.257683687E-2
1.743427929E1,4.313135147E-2,-9.164778888E-2,-8.928609639E-2
1.744431629E1,-1.342096180E-1,-4.344423488E-2,-7.069338113E-2
1.745435329E1,3.155298159E-2,1.556369290E-2,-1.031826138E-1
1.746439029E1,5.861218646E-2,-1.141021550E-1,-1.192421690E-1
1.747442629E1,1.391613483E-1,6.775632501E-2,-1.920495331E-1
1.748446329E1,-3.110350072E-1,1.628338695E-1,-9.352434427E-2
1.749450029E1,-4.934208095E-1,3.826105222E-2,-9.748925269E-2
1.750453729E1,-4.785183817E-2,-1.259979159E-1,-2.352285832E-1
1.751457429E1,5.567749739E-1,-2.105817795E-1,-1.296896487E-1
1.752461129E1,4.238191843E-1,1.999121904E-2,-9.590019286E-2
1.753464829E1,-3.747331202E-1,1.539106667E-1,-1.124069989E-1
1.754468529E1,-7.107717395E-1,1.519217491E-1,-7.037375867E-2
1.755472229E1,-4.388424382E-2,-2.378361374E-1,-1.143747717E-1
1.756475929E1,4.579598308E-1,-2.326885238E-2,-1.740741283E-1
1.757479629E1,1.378236413E-1,8.335532993E-2,-4.387991503E-2
1.758483329E1,-1.784602851E-1,2.467888035E-2,-8.179428428E-2
1.759487029E1,-6.036452949E-2,-5.638960376E-2,-1.744376719E-1
1.760490729E1,3.276905119E-1,-1.653019339E-1,-3.440780565E-2
1.761494429E1,7.950121909E-2,8.553268015E-2,-1.876713932E-1
1.762498029E1,-3.644092679E-1,1.577085704E-1,-8.847121149E-2
1.763501729E1,-3.805560172E-1,-5.468639079E-3,-1.303331703E-1
1.764505429E1,2.577889264E-1,-1.341620088E-1,-2.974113822E-1
1.765509129E1,6.431578994E-1,-2.357956916E-1,-1.979298294E-1
1.766512829E1,-1.671600156E-2,3.413783759E-2,-2.065421492E-1
1.767516529E1,-6.699156761E-1,1.679430455E-1,-9.669767320E-2
1.768520229E1,-1.888893843E-1,-1.855858862E-1,-1.123140082E-1
1.769523929E1,8.178608418E-1,-2.479627281E-1,-2.694887221E-1
1.770527629E1,5.320960879E-1,-2.453111708E-1,-1.478930265E-1
1.771531329E1,-6.045732498E-1,-1.471204497E-2,-3.953298554E-2
1.772535029E1,-9.658831358E-1,4.982893541E-2,-4.020706564E-2
1.773538729E1,-4.520463943E-2,-2.512358427E-1,-6.833431125E-2
1.774542429E1,1.108258128E0,-2.806439698E-1,-1.642495394E-1
1.775546129E1,8.272061944E-1,-1.508537531E-1,-2.477206849E-2
1.776549829E1,-3.361932039E-1,-1.214425787E-1,9.844403714E-3
1.777553529E1,-8.680346608E-1,-7.634992898E-2,2.703403821E-3
1.778557129E1,-4.369636476E-1,-2.318148464E-1,8.019627631E-2
1.779560829E1,5.373687744E-1,-3.752058148E-1,3.489723057E-2
1.780564529E1,5.690190792E-1,-1.779571772E-1,5.094093829E-2
1.781568229E1,-1.318913251E-1,-1.495094597E-2,1.779247075E-1
1.782571929E1,-4.973751605E-1,-1.668091565E-1,1.447403580E-1
1.783575629E1,-2.340231687E-1,-5.404824764E-2,1.100731790E-1
1.784579329E1,3.538482189E-1,-1.714315712E-1,2.100508064E-1
1.785583029E1,5.275134444E-1,-2.547610700E-1,1.950691938E-1
1.786586729E1,-1.396588702E-2,-3.044171631E-1,1.948864311E-1
1.787590429E1,-4.283135235E-1,-2.826927006E-1,2.679867446E-1
1.788594129E1,-2.052719295E-1,-2.219441831E-1,2.715755701E-1
1.789597829E1,3.877269849E-2,-9.426877648E-2,3.499731719E-1
1.790601529E1,3.706851229E-2,-1.308799535E-2,3.601152897E-1
1.791605229E1,-1.938107759E-1,-2.724521756E-1,3.424976766E-1
1.792608929E1,-1.326424535E-2,-4.053986967E-1,3.663572669E-1
1.793612529E1,1.396872252E-1,-3.056662381E-1,3.166994452E-1
1.794616229E1,-1.341610104E-1,1.230374575E-1,4.331664741E-1
1.795619929E1,-2.740414143E-1,5.400042515E-3,5.166594982E-1
1.796623629E1,-1.391713470E-1,-2.857443094E-1,3.106592894E-1
1.797627329E1,1.885985434E-1,-3.513491452E-1,3.556158245E-1
1.798631029E1,2.975481749E-1,-3.064834513E-3,4.457637370E-1
1.799634729E1,-7.746489719E-3,6.663994491E-2,4.155525565E-1
1.800638429E1,-2.940782607E-1,-4.606667906E-2,3.967886567E-1
1.801642129E1,-1.722231954E-1,-1.031094640E-1,2.986429334E-1
1.802645829E1,3.978618681E-1,-1.037161872E-1,3.222569823E-1
1.803649529E1,4.879041314E-1,-2.461763658E-2,3.210926354E-1
1.804653229E1,7.431896031E-2,1.851299107E-1,3.108349144E-1
1.805656929E1,-2.744137347E-1,7.129149139E-2,2.817103267E-1
1.806660629E1,-5.241681933E-1,-1.336918175E-1,1.959340870E-1
1.807664329E1,1.799334213E-2,-1.524947882E-1,2.091196626E-1
1.808667929E1,6.832334399E-1,-3.866998106E-2,1.723779589E-1
1.809671629E1,6.999362707E-1,1.195817068E-1,2.405402362E-1
1.810675329E1,-5.685849860E-2,9.129875898E-2,2.198195308E-1
1.811679029E1,-7.361174822E-1,2.308198959E-1,1.654252708E-1
1.812682729E1,-5.320759416E-1,1.132928133E-1,2.041400224E-1
1.813686429E1,1.810693741E-1,-4.306750372E-2,1.069492921E-1
1.814690129E1,4.157409966E-1,-3.558351658E-3,8.231239766E-2
1.815693829E1,1.461923271E-1,1.029020473E-1,1.265842468E-1
1.816697529E1,-1.520410776E-1,3.228908181E-1,1.276954859E-1
1.817701229E1,-3.302147239E-2,1.580925435E-1,1.352031976E-1
1.818704929E1,2.525037229E-1,-5.305268615E-2,4.261181131E-2
1.819708629E1,3.017933108E-2,1.415160000E-1,-2.578569576E-3
1.820712329E1,-1.009054855E-1,2.893022001E-1,1.306842268E-1
1.821716029E1,-2.416969463E-2,2.125443220E-1,1.892812550E-2
1.822719729E1,2.200621814E-1,1.308314502E-1,-5.714518949E-2
1.823723429E1,-8.514727652E-2,6.327850372E-2,2.597340010E-2
1.824727029E1,-2.915067971E-1,1.296473145E-1,-5.677795038E-2
1.825730729E1,9.051511437E-2,2.051441967E-1,-1.872084662E-2
1.826734429E1,4.416861534E-1,2.269351333E-1,-7.882615551E-3
1.827738129E1,3.326677978E-1,1.979775131E-1,-9.258845448E-2
1.828741829E1,-2.244476378E-1,1.489945501E-1,-5.069463328E-2
1.829745529E1,-4.917030632E-1,1.052691713E-1,-3.277076036E-2
1.830749229E1,-4.764859676E-1,1.056660190E-1,-5.360704288E-2
1.831752929E1,3.409103453E-1,1.656369418E-1,-3.119636094E-3
1.832756629E1,7.324001789E-1,1.311328113E-1,-6.926845759E-2
1.833760329E1,2.284488678E-1,3.208523989E-1,-4.124321043E-2
1.834764029E1,-3.543277383E-1,3.441604078E-1,-1.060742885E-3
1.835767775E1,-3.130671084E-1,1.176814660E-1,-1.209978014E-1
1.836771475E1,7.328192890E-2,3.856149316E-2,-9.450554103E-2
1.837775175E1,1.595915109E-1,-2.890343312E-3,-6.438172609E-2
1.838778875E1,2.646179497E-1,-1.567380875E-1,-9.621946514E-2
1.839782475E1,7.146684825E-2,1.894132793E-2,-6.785360724E-2
1.840786175E1,-2.798274159E-1,3.235787451E-1,1.058899984E-1
1.841789875E1,-2.877236903E-1,1.790255606E-1,5.762766302E-2
1.842793575E1,2.148703337E-1,-1.094889715E-1,-6.030497327E-2
1.843797275E1,3.256759346E-1,6.799206883E-2,1.900955662E-2
1.844800975E1,-3.322346020E-4,1.016787961E-1,5.643329397E-2
1.845804675E1,-4.339219928E-1,3.138842881E-1,5.059324577E-2
1.846808375E1,-1.638450027E-1,3.143426776E-1,8.055216074E-2
1.847812075E1,3.472097218E-1,-2.270020992E-1,1.427253359E-3
1.848815775E1,2.978473902E-1,-1.270620078E-1,-9.819880128E-2
1.849819475E1,-2.636761367E-1,3.139452338E-1,3.205534443E-2
1.850823175E1,-3.102107644E-1,2.149490565E-1,9.863413870E-2
1.851826875E1,1.341257989E-2,1.727779061E-1,-7.436933368E-2
1.852830575E1,2.658060193E-2,5.520532653E-2,-1.021969318E-1
1.853834275E1,-2.892439067E-1,-7.577212900E-2,-7.255035639E-2
1.854837975E1,3.421391919E-2,-9.694606066E-3,-1.185612157E-1
1.855841575E1,4.318635464E-1,2.007073611E-1,-1.031010300E-1
1.856845275E1,2.566084564E-1,2.679216862E-1,-8.747294545E-2
1.857848975E1,-3.827685714E-1,1.732606888E-1,-1.220751256E-1
1.858852675E1,-6.387782693E-1,-6.388546899E-3,-1.822759509E-1
1.859856375E1,-1.170065021E-3,-2.335444689E-1,-1.781634986E-1
1.860860075E1,5.853948593E-1,-6.646205485E-2,-2.023641169E-1
1.861863775E1,3.055275083E-1,2.701769769E-1,-1.341448426E-1
1.862867475E1,-3.509585857E-1,2.721394897E-1,-3.382321447E-2
1.863871175E1,-2.500801682E-1,-1.093775965E-2,-1.851096749E-1
1.864874875E1,2.038907856E-1,1.220994070E-2,-2.012459785E-1
1.865878575E1,3.628982902E-1,-7.641528267E-3,-1.109557599E-1
1.866882275E1,-5.022497475E-2,8.435262740E-2,-1.138577387E-1
1.867885975E1,-4.220387638E-1,1.626615524E-1,-1.235479116E-1
1.868889675E1,-2.768619657E-1,-2.291777730E-1,-1.613979638E-1
1.869893375E1,2.990005314E-1,-1.339026541E-1,-1.965684742E-1
1.870896975E1,2.499379218E-1,1.600286663E-1,-1.073390841E-1
1.871900675E1,9.126064181E-2,2.722782493E-1,-1.339075062E-2
1.872904375E1,-1.020958871E-1,-1.835973561E-1,-9.787137061E-2
1.873908075E1,-8.039059490E-2,-2.521961033E-1,-1.805340201E-1
1.874911775E1,3.616153263E-3,1.939892955E-2,-5.731270090E-2
1.875915475E1,1.588981599E-1,9.471445531E-2,3.186750785E-2
1.876919175E1,1.004701331E-1,-3.456434608E-2,-1.164858863E-1
1.877922875E1,-5.916772783E-2,4.993481934E-2,-5.563637987E-2
1.878926575E1,-3.106579557E-2,-1.634125561E-1,-5.668331683E-2
1.879930275E1,1.727938652E-1,-1.331635714E-1,-1.362540275E-1
1.880933975E1,8.211360872E-2,1.238465980E-1,7.500087470E-2
1.881937675E1,4.964302108E-2,7.060308754E-2,1.825316995E-2
1.882941375E1,1.302670538E-1,-1.516817231E-2,-3.102288954E-2
1.883945075E1,-2.966200709E-1,-2.317204624E-1,2.142913267E-2
1.884948775E1,-1.390874535E-1,-2.668563426E-1,-4.242787510E-2
1.885952475E1,-1.326508075E-2,-1.179294363E-1,1.603463292E-2
1.886956075E1,2.108966410E-1,1.786554307E-1,1.408698857E-1
1.887959775E1,1.040268689E-2,1.717032492E-1,1.236123443E-1
1.888963475E1,-3.470783532E-1,-1.729350090E-1,1.153396219E-1
1.889967175E1,-2.789975703E-1,-3.266497254E-1,7.800903171E-2
1.890970875E1,7.773844153E-2,-7.920418680E-2,8.365610987E-2
1.891974575E1,2.932806015E-1,3.178678453E-2,2.620322406E-1
1.892978275E1,-1.427406520E-1,1.208382696E-1,1.886562854E-1
1.893981975E1,-1.806115955E-1,-2.547073551E-2,1.847728640E-1
1.894985675E1,4.051677138E-2,-1.479584575E-1,1.625265926E-1
1.895989375E1,1.414918602E-1,-3.474961594E-2,1.709347218E-1
1.896993075E1,2.320527732E-1,1.142323464E-1,2.208088338E-1
1.897996775E1,-1.033886075E-1,8.944895864E-2,1.841850430E-1
1.899000475E1,-2.046636790E-1,-1.518314928E-1,2.001136541E-1
1.900004175E1,-4.062362015E-2,-1.830205768E-1,1.045804620E-1
1.901007875E1,-4.966104031E-2,-2.772613894E-3,1.602811068E-1
1.902011575E1,-6.966963410E-2,2.973579429E-2,1.820830703E-1
1.903015175E1,-1.072443128E-1,5.330333114E-2,1.369917393E-1
1.904018875E1,-1.520005912E-1,-9.301126748E-2,1.236666068E-1
1.905022575E1,4.648505151E-2,-1.727097631E-1,5.257071555E-2
1.906026275E1,1.863673329E-1,7.476662099E-2,6.470780075E-2
1.907029975E1,1.310249865E-1,1.393900067E-1,1.496963501E-1
1.908033675E1,5.426016450E-2,1.799673960E-2,6.070335954E-2
1.909037375E1,1.975081414E-1,-2.245866321E-2,-2.489523962E-2
1.910041075E1,1.087633744E-1,3.566456214E-2,5.899353698E-2
1.911044775E1,-1.811860800E-1,1.731547266E-1,4.725161567E-2
1.912048475E1,-3.805114329E-1,1.337804198E-1,1.924048737E-2
1.913052175E1,-1.340089589E-1,-3.144487739E-2,-4.794819653E-2
1.914055875E1,4.218393564E-1,1.012493391E-2,-4.228018969E-2
1.915059575E1,6.437252760E-1,8.591864258E-2,-1.478673983E-2
1.916063275E1,2.160954326E-1,1.237648278E-1,-1.810104400E-2
1.917066975E1,-7.069906592E-1,1.044062376E-1,-3.844222799E-2
1.918070675E1,-7.600062490E-1,-4.731431603E-2,-2.256206423E-2
1.919074275E1,2.180162072E-1,5.497966707E-2,-1.185717732E-1
1.920077975E1,7.430540919E-1,5.639593676E-2,9.729206562E-3
1.921081675E1,3.031344116E-1,2.144776732E-1,6.188634411E-2
1.922085375E1,-5.647980571E-1,2.855718136E-1,-5.952184275E-2
1.923089075E1,-5.380409956E-1,-1.027882285E-2,6.940992922E-2
1.924092775E1,2.875517309E-1,-2.510381863E-3,-8.757116646E-2
1.925096475E1,6.600260139E-1,1.146588027E-1,-5.989608169E-2
1.926100175E1,1.259343475E-1,2.651100755E-1,7.796911150E-2
1.927103875E1,-5.850844383E-1,2.933464050E-1,-2.043723315E-2
1.928107575E1,-2.634128928E-1,-1.111161113E-1,-5.875335075E-3
1.929111275E1,4.085291624E-1,-9.541724622E-2,-1.187891364E-1
1.930114975E1,3.111472130E-1,2.448090464E-1,-2.056696080E-2
1.931118675E1,-5.180171132E-2,2.288962007E-1,9.610863775E-2
1.932122375E1,-4.585135281E-1,4.001235962E-1,-1.215991899E-1
1.933126075E1,3.616117686E-2,-8.941981941E-4,-1.043230202E-2
1.934129775E1,4.281374812E-1,-1.130191386E-1,-9.471362829E-2
1.935133375E1,2.631635964E-1,1.221278980E-1,-1.582034826E-1
1.936137025E1,-2.408524305E-1,2.607110739E-1,3.676121682E-2
1.937140725E1,-4.190374911E-1,3.623633683E-1,-6.644231081E-2
1.938144425E1,1.013249978E-1,-6.106752530E-2,-8.078236878E-2
1.939148125E1,4.776732028E-1,-6.528291851E-2,-1.484722793E-1
1.940151825E1,6.881778687E-2,1.853775382E-1,-7.929453999E-2
1.941155525E1,-5.174092054E-1,2.729717493E-1,-1.776663586E-2
1.942159225E1,-3.579667807E-1,2.323129773E-1,-1.657542437E-1
1.943162925E1,7.943089306E-2,2.483721077E-2,-1.075561345E-1
1.944166625E1,3.909687996E-1,-4.175459966E-2,-2.022440434E-1
1.945170325E1,2.396869659E-1,-9.855654091E-3,-1.994664222E-1
1.946174025E1,-2.766869068E-1,1.218853295E-1,-1.500570625E-1
1.947177725E1,-1.816277206E-1,1.947901100E-1,-1.465963572E-1
1.948181425E1,1.090645567E-1,9.993018955E-2,-2.094301879E-1
1.949185125E1,7.694043964E-2,1.043855213E-3,-2.114956677E-1
1.950188825E1,-1.681348234E-1,4.973655939E-2,-2.091331780E-1
1.951192425E1,-2.547353506E-1,1.340754628E-1,-2.272583246E-1
1.952196125E1,-3.223463520E-2,5.596095696E-2,-1.477065086E-1
1.953199825E1,2.998788357E-1,-1.154180616E-1,-2.245371789E-1
1.954203525E1,2.982796133E-1,1.335512847E-1,-2.367507070E-1
1.955207225E1,3.187650582E-3,1.735695899E-1,-7.171401381E-2
1.956210925E1,-2.224941999E-1,1.139672473E-1,-1.618939638E-1
1.957214625E1,-9.924458712E-2,-5.855587870E-2,-2.021120936E-1
1.958218325E1,3.152111769E-1,-1.560342312E-1,-1.133231074E-1
1.959222025E1,7.651700824E-2,1.798363775E-2,-2.134605050E-1
1.960225725E1,-5.084494501E-2,2.930606715E-2,-1.978211664E-2
1.961229425E1,-1.512755454E-1,1.655098349E-1,-7.903513312E-2
