"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.948496717E1,-1.159339142E0,2.076377151E1,-2.607143417E1
4.949500417E1,-1.028810577E0,1.047925827E1,7.786807251E0
4.950504117E1,-1.554517365E0,-6.076463928E0,2.635329803E1
4.951507817E1,1.642085266E-1,-1.602178253E1,2.189002945E1
4.952511517E1,-1.538800049E0,1.124461670E0,8.239166565E0
4.953515217E1,-3.053350525E0,1.429182999E1,3.645968170E0
4.954518917E1,1.109193420E0,7.871830444E0,2.324366455E0
4.955522617E1,2.672692108E0,4.348457336E-1,1.301708084E1
4.956526317E1,5.102589111E0,-3.982468414E0,8.000113678E0
4.957530017E1,3.247496796E0,-8.711883545E-2,1.215217941E1
4.958533717E1,-3.121458893E0,4.906496887E0,1.406280624E1
4.959537417E1,-5.569617920E0,2.768193512E0,1.163201111E1
4.960541117E1,-2.856958923E0,-2.844085693E-1,1.023661285E1
4.961544817E1,2.402653656E0,1.639989624E0,7.878267059E0
4.962548517E1,3.343147888E0,4.230951691E0,7.230114899E0
4.963552217E1,-1.763333130E-1,-3.683090973E0,1.140523270E1
4.964556017E1,-2.571502533E0,-5.580694885E0,1.126093277E1
4.965559717E1,-3.144960022E-1,1.050769913E1,6.106102295E0
4.966563417E1,2.412383423E0,1.679312851E1,1.278491364E1
4.967567117E1,3.058140564E-1,1.268596939E1,6.647526398E0
4.968570817E1,-9.389973450E-1,-6.237828369E0,8.340206451E0
4.969574517E1,-1.276844788E0,-1.709939163E1,8.492439880E0
4.970578217E1,2.113604736E0,-3.917802887E0,7.549251251E0
4.971581917E1,1.095272369E0,1.218765564E1,1.701900879E1
4.972585617E1,-1.673370209E0,1.662622559E1,1.102876556E1
4.973589317E1,-2.486629028E0,5.901777191E0,5.552703094E0
4.974593017E1,-3.845652924E0,-3.752097473E0,5.254523163E0
4.975596717E1,1.191522217E0,-3.240012360E0,-6.343807983E-1
4.976600417E1,3.887266388E0,-3.502716064E-2,1.701496719E1
4.977604117E1,2.452649689E0,3.932771759E0,2.025482986E1
4.978607817E1,-4.487667847E-1,3.555406494E0,1.103894440E1
4.979611517E1,-2.765050049E0,4.646936646E0,5.887107697E0
4.980615317E1,-1.420396271E0,5.645809479E0,4.614304504E0
4.981619017E1,9.834548950E-2,2.232457581E0,9.438472595E0
4.982622717E1,1.462608490E0,-3.679348755E0,1.198183365E1
4.983626417E1,2.827619934E-1,-9.834548950E-1,1.043390259E1
4.984630117E1,-3.492237854E-1,8.145910492E0,7.166646881E0
4.985633817E1,-5.240602112E-1,8.769663391E0,7.689210205E0
4.986637517E1,-1.142873383E0,1.960622864E0,1.144684616E1
4.987641217E1,9.475296021E-1,-5.010081482E0,1.268327499E1
4.988644917E1,2.383792877E0,-2.862647095E0,1.201177139E1
4.989648617E1,2.095791779E0,3.426225128E0,1.091096054E1
4.990652317E1,8.607101440E-1,5.832920380E0,7.783514099E0
4.991656017E1,-1.697320404E0,4.672533417E0,5.436544647E0
4.992659717E1,-1.845362549E0,1.537602539E0,9.480086060E0
4.993663417E1,-7.815248108E-1,-3.215313721E-1,1.376058472E1
4.994667117E1,-3.365002441E-1,-1.078357544E0,1.378543304E1
4.995670817E1,-2.724334717E-1,-1.996847534E0,1.089599167E1
4.996674617E1,-9.963281250E-1,3.575315094E0,5.710025940E0
4.997678317E1,-1.863624573E-1,9.803862762E0,3.758534088E0
4.998682017E1,-9.139993286E-1,9.211694183E0,7.280110931E0
4.999685717E1,-1.868863678E0,1.156345367E0,1.195384186E1
5.000689417E1,-1.693727875E0,-6.133944397E0,1.270647675E1
5.001693117E1,-1.249002686E0,-2.006277924E0,9.059909821E0
5.002696817E1,5.013075256E-1,5.753585358E0,9.528136139E0
5.003700517E1,-4.580474854E-1,7.745044098E0,9.069938965E0
5.004704217E1,-2.970123596E0,1.453178101E0,1.088671097E1
5.005707917E1,-2.907254333E0,-3.978576508E0,1.111363907E1
5.006711617E1,-3.004252625E-1,-1.948947144E0,1.105541016E1
5.007715317E1,3.016227722E-1,6.455775146E0,8.027057648E0
5.008719017E1,-6.388714600E-1,7.920329590E0,6.858737183E0
5.009722717E1,-2.553539886E0,3.468437347E0,9.607770538E0
5.010726417E1,-3.182980957E0,2.544708252E-2,1.195863190E1
5.011730117E1,-1.010698242E0,6.706054688E-2,1.056727524E1
5.012733917E1,-1.451980591E-2,1.983225861E0,9.136251068E0
5.013737617E1,-5.941145325E-1,2.437980194E0,9.118737488E0
5.014741317E1,-1.645378418E0,2.062261505E0,9.591903534E0
5.015745017E1,-2.304158478E0,3.314856720E0,1.029484177E1
5.016748717E1,5.010081482E-1,3.481310577E0,1.026759842E1
5.017752417E1,7.217990112E-1,2.400258636E0,9.696835327E0
5.018756117E1,-3.969744873E-1,-6.286926270E-1,1.077654007E1
5.019759817E1,3.417393494E-1,-1.456920319E0,1.036669235E1
5.020763517E1,7.351213074E-1,1.909129944E0,9.179062042E0
5.021767217E1,3.442840576E-2,4.866829376E0,7.849377136E0
5.022770917E1,-8.518785095E-1,3.320095825E0,1.097502731E1
5.023774617E1,-1.678010559E0,1.371747437E0,1.092548035E1
5.024778317E1,-1.627565460E0,2.287692719E0,8.293204193E0
5.025782017E1,5.507048035E-1,4.972808990E0,4.246219940E0
5.026785717E1,-1.558259583E-1,5.524262238E0,7.791896667E0
5.027789517E1,-9.979747009E-1,2.105222168E0,1.278820679E1
5.028793217E1,1.821711731E-1,-8.262817383E-1,1.225890747E1
5.029796917E1,8.816665649E-2,1.187929688E0,1.023092468E1
5.030800617E1,9.684860229E-2,3.669918365E0,9.952503662E0
5.031804317E1,-3.338058472E-1,2.887345734E0,1.076725937E1
5.032808017E1,-2.139500885E0,1.301393738E0,9.245074768E0
5.033811717E1,-1.294208679E0,7.855664063E-1,8.308173065E0
5.034815417E1,-3.131488037E-1,3.705843658E0,7.957602081E0
5.035819117E1,3.275189209E-1,6.231092377E0,8.994495850E0
5.036822817E1,2.336640930E-1,2.787952423E0,1.014485367E1
5.037826517E1,-2.380350037E0,-1.489402771E0,1.246293320E1
5.038830238E1,-4.074526978E-1,-2.564916229E0,1.319191727E1
5.039833938E1,5.873785400E-1,2.646197205E0,9.734706573E0
5.040837638E1,1.709445190E-1,5.632337494E0,8.081544342E0
5.041841438E1,2.950364685E-1,2.493514709E0,1.007240433E1
5.042845138E1,-2.509980469E0,7.423063660E-1,1.075708054E1
5.043848838E1,-1.594933319E0,9.536668396E-1,9.468260651E0
5.044852538E1,-4.059558105E-1,3.673211517E0,7.037166138E0
5.045856238E1,-1.472188568E0,3.777394867E0,8.099656677E0
5.046859938E1,-9.226812744E-1,-2.993774414E-3,1.043989014E1
5.047863638E1,1.404080200E-1,-1.232387238E0,1.230186813E1
5.048867338E1,7.072792053E-1,2.294129333E0,1.069765411E1
5.049871038E1,4.534071350E-1,6.524781647E0,7.420668640E0
5.050874738E1,-1.028511200E0,5.611979828E0,6.045328674E0
5.051878438E1,-2.431543579E0,2.409539337E0,7.242389374E0
5.052882138E1,-6.390211487E-1,-1.527872772E0,1.236159393E1
5.053885838E1,5.149291992E-1,-1.197509766E0,1.563648376E1
5.054889538E1,4.698728943E-1,2.325713654E0,1.140253830E1
5.055893238E1,-8.737330627E-1,5.127587128E0,5.799390106E0
5.056897037E1,-1.725910950E0,5.607040100E0,4.545597382E0
5.057900737E1,4.218228149E-1,3.292403412E0,8.541986847E0
5.058904437E1,7.496411133E-1,1.927092590E0,1.119432129E1
5.059908137E1,-4.104464722E-1,1.961071930E0,1.135553604E1
5.060911837E1,-1.223106537E0,1.872905273E0,1.170221512E1
5.061915537E1,-1.276545410E0,1.448687439E0,1.204335571E1
5.062919237E1,3.354524231E-1,2.531236267E-1,1.233584747E1
5.063922937E1,1.306333466E0,1.447190552E0,1.119222565E1
5.064926637E1,1.975891113E-2,3.101250916E0,9.227112122E0
5.065930337E1,-1.574425964E0,3.231031036E0,7.246131592E0
5.066934037E1,-1.463207245E0,1.800904999E0,6.928492126E0
5.067937737E1,-1.014440460E0,1.890269165E0,1.045381119E1
5.068941437E1,4.270619202E-1,4.596042480E0,9.052874451E0
5.069945237E1,-4.415817261E-1,4.847070465E0,9.746831360E0
5.070948937E1,-1.968556366E0,7.183561707E-1,1.159578644E1
5.071952637E1,-8.446934509E-1,-3.874692535E0,1.120015915E1
5.072956338E1,2.249821472E-1,-7.699987793E-1,7.695197754E0
5.073960038E1,1.813478851E0,6.785988464E0,4.324956207E0
5.074963738E1,1.341210938E-1,9.773925018E0,4.299658813E0
5.075967438E1,-3.047213287E0,3.892505493E0,1.211341003E1
5.076971138E1,-1.562001801E0,-4.174968109E0,1.554457489E1
5.077974838E1,3.996688843E-2,-4.301604767E0,1.158006912E1
5.078978538E1,1.094823303E0,4.156257019E0,7.616611176E0
5.079982238E1,1.512903900E0,8.608149261E0,5.973178711E0
5.080985938E1,-9.529183960E-1,6.082750854E0,7.522756348E0
5.081989638E1,-8.352630615E-1,1.600172424E-1,1.070109695E1
5.082993338E1,1.512903900E0,-1.445094910E0,1.078252762E1
5.083997138E1,3.007246399E-1,3.620970154E0,1.041788589E1
5.085000838E1,-4.427792358E-1,6.144572296E0,8.343798981E0
5.086004538E1,-1.835483093E0,3.211721191E0,8.996890869E0
5.087008238E1,-2.069147186E0,-6.447093201E-1,9.524244232E0
5.088011938E1,9.026229858E-1,-1.120869141E0,7.345973969E0
5.089015638E1,1.660347290E0,2.086062012E0,9.355545044E0
5.090019338E1,-8.767268372E-1,3.073408813E0,1.171853119E1
5.091023038E1,-2.750530243E0,7.846682739E-1,1.339399704E1
5.092026738E1,-2.413131866E0,-7.409591675E-1,1.173290131E1
5.093030438E1,-3.356021118E-1,2.251917114E0,6.914421387E0
5.094034138E1,1.353335724E0,3.388204193E0,6.811435547E0
5.095037838E1,-9.015751648E-1,3.785627747E-1,1.190459427E1
5.096041538E1,-1.991159363E0,-2.404449921E0,1.278416519E1
5.097045238E1,-6.520440674E-1,5.397775269E-1,9.620344391E0
5.098049038E1,-3.382965088E-2,7.362888794E0,6.005511475E0
5.099052738E1,7.247927856E-1,7.785310364E0,7.538922729E0
5.100056438E1,-7.399113464E-1,4.603377228E0,7.959398346E0
5.101060138E1,-8.261320496E-1,-5.671705627E-1,9.677974548E0
5.102063838E1,1.411564636E-1,-1.450633392E0,1.042806473E1
5.103067538E1,1.586700439E0,1.496438141E0,1.127650040E1
5.104071238E1,7.119195557E-1,4.465813293E0,1.019320312E1
5.105074938E1,-2.339784393E0,4.717140656E0,1.144070892E1
5.106078638E1,-1.354084167E0,1.305585022E0,1.274045609E1
5.107082338E1,9.295669556E-2,5.951623535E-1,1.015682877E1
5.108086038E1,1.611548767E0,1.741328888E0,6.338568878E0
5.109089737E1,5.180726624E-1,3.702400818E0,7.698490906E0
5.110093437E1,-2.084565125E0,4.985831909E0,1.085856949E1
5.111097137E1,-2.395618286E0,3.811673584E0,1.108834167E1
5.112100937E1,-1.148561554E0,3.775598602E0,6.717730408E0
5.113104637E1,1.042282562E0,2.469265137E0,7.256011047E0
5.114108337E1,9.363029480E-1,9.601034546E-1,1.119716537E1
5.115112037E1,2.984793091E-1,-4.429289246E-1,1.090527237E1
5.116115737E1,-1.053509216E0,9.804611206E-1,9.563911743E0
5.117119437E1,-2.544708252E-2,3.908971252E0,8.952882385E0
5.118123137E1,7.412585449E-1,4.127367096E0,1.063762894E1
5.119126837E1,-5.995033264E-1,2.697390747E-1,1.356988129E1
5.120130537E1,2.860551453E-1,-2.723586273E0,1.118593872E1
5.121134237E1,8.117619324E-1,1.388961639E0,7.423213348E0
5.122137937E1,1.064735870E0,5.520969086E0,8.024213562E0
5.123141637E1,2.694396973E-3,3.727997589E0,1.113773895E1
5.124145337E1,-2.926414490E-1,6.262976074E-1,1.136002670E1
5.125149138E1,-6.271957397E-2,1.104702759E-1,9.740544434E0
5.126152838E1,-8.086184692E-1,4.638554077E0,7.697592773E0
5.127156538E1,-8.771759033E-2,5.502707062E0,8.353229370E0
5.128160238E1,-8.595126343E-1,2.414778442E0,1.070319260E1
5.129163938E1,-1.002914429E-2,-4.131408691E-1,1.114911530E1
5.130167638E1,1.963916016E0,5.439688110E-1,9.467661896E0
5.131171338E1,4.475692749E-1,4.732558594E0,8.545130310E0
5.132175038E1,-7.743397522E-1,5.530848541E0,5.867648163E0
5.133178738E1,-2.121687927E0,2.883004761E-1,1.254616013E1
5.134182438E1,-1.506317596E0,-3.708388367E0,1.711211517E1
5.135186138E1,7.493417358E-1,-1.535506897E0,1.422791290E1
5.136189838E1,8.927435303E-1,6.692732391E0,4.292773132E0
5.137193538E1,2.607577515E-1,8.588839417E0,1.557511139E0
5.138197238E1,-7.352709961E-1,4.097429352E0,5.699398041E0
5.139200929E1,-9.156459045E-1,-1.779499512E0,1.209754303E1
5.140204629E1,8.845106506E-1,-1.192120972E0,1.330732727E1
5.141208329E1,7.348219299E-1,5.013973389E0,1.009276199E1
5.142212029E1,-1.559457092E0,6.196663971E0,8.805139618E0
5.143215729E1,-2.511926422E0,1.452279968E0,9.595945129E0
5.144219429E1,1.691482544E-2,-3.415148163E0,1.158351196E1
5.145223129E1,2.526895294E0,-9.505233765E-2,9.958191833E0
5.146226829E1,1.291813660E0,6.717880096E0,8.091723175E0
5.147230529E1,-8.443940735E-1,5.828429718E0,9.917177124E0
5.148234229E1,-2.437381439E0,3.041674805E-1,1.140238861E1
5.149237929E1,-1.297801208E0,-2.261497192E0,9.320218506E0
5.150241629E1,1.643582153E0,1.661844177E0,7.213200073E0
5.151245329E1,-1.047821045E-1,6.737040253E0,8.959917755E0
5.152249029E1,-1.656305695E0,4.696184235E0,1.036938675E1
5.153252829E1,-1.157393188E0,-1.190025330E0,1.084015778E1
5.154256529E1,1.010398865E-1,-1.701062622E0,9.722432098E0
5.155260229E1,2.108515320E0,3.314257965E0,8.554560699E0
5.156263929E1,8.966354370E-2,7.067103882E0,8.982969818E0
5.157267629E1,-1.672921143E0,3.367846527E0,1.019110748E1
5.158271329E1,-1.933828583E0,-2.569855957E0,1.125823837E1
5.159275029E1,-5.315446472E-1,-3.109932861E0,1.038854691E1
5.160278729E1,2.268831940E0,2.547552338E0,8.882828064E0
5.161282429E1,1.417552185E0,7.401209106E0,7.926317139E0
5.162286129E1,-5.388793945E-1,5.722001038E0,8.706644440E0
5.163289829E1,-1.342109070E0,1.390907593E0,8.818611603E0
5.164293529E1,-1.832189941E-1,-3.694317627E-1,8.034841461E0
5.165297229E1,2.215542755E0,2.007026367E0,8.620124359E0
5.166301029E1,1.966610413E0,2.801723785E0,1.265124161E1
5.167304729E1,-8.918453979E-1,1.894161072E0,1.382075958E1
5.168308429E1,-2.334844666E0,-1.691482544E-2,1.155686737E1
5.169312129E1,-1.460961914E0,2.533631287E0,7.432643738E0
5.170315829E1,6.668632507E-1,4.840783539E0,5.669160919E0
5.171319529E1,-2.993774414E-4,5.150938568E0,6.092330933E0
5.172323229E1,-1.558858337E0,1.397793274E0,1.042986099E1
5.173326929E1,-1.063837738E0,-1.088087311E0,1.360056747E1
5.174330629E1,-2.894979858E-1,6.589297485E-1,1.239662109E1
5.175334329E1,-2.630030823E-1,2.977907410E0,9.878108368E0
5.176338029E1,-1.508862305E-1,4.124223633E0,6.922354889E0
5.177341729E1,-4.668791199E-1,3.956123199E0,7.282356262E0
5.178345429E1,-4.534071350E-1,1.348096619E0,1.024754013E1
5.179349229E1,-6.849755859E-1,-9.148974609E-1,1.360760284E1
5.180352929E1,-1.127006378E0,7.816744995E-1,1.109881989E1
5.181356629E1,-1.563049622E0,4.377197571E0,7.458689575E0
5.182360329E1,-9.521699524E-1,5.505251770E0,6.111640778E0
5.183364029E1,2.439926147E-2,2.531236267E0,9.432485046E0
5.184367729E1,-5.240602112E-1,-7.334747314E-3,1.062505508E1
5.185371429E1,-1.638492737E0,6.776408386E-1,8.683891754E0
5.186375129E1,-1.902843018E0,2.890788574E0,8.510402527E0
5.187378829E1,7.589218140E-2,3.628753967E0,9.261241150E0
5.188382529E1,1.187330933E0,2.017354889E0,1.007285339E1
5.189386229E1,1.634600830E-1,1.812730408E0,8.995543671E0
5.190389929E1,-8.655001831E-1,3.057242432E0,8.250393219E0
5.191393629E1,-2.291434937E0,3.600612488E0,9.440119171E0
5.192397429E1,-8.933422852E-1,1.272653503E0,9.646240540E0
5.193401129E1,1.659149780E0,-5.908213806E-1,9.405541077E0
5.194404829E1,1.498683472E0,1.811383209E0,1.112546448E1
5.195408529E1,4.346960449E-1,4.703818359E0,1.186328018E1
5.196412229E1,-1.648821259E0,4.826862488E0,1.036519547E1
5.197415929E1,-2.007625122E0,8.767268372E-1,9.826615448E0
5.198419629E1,-9.845027161E-1,-1.675465851E0,1.152378616E1
5.199423329E1,1.034648438E0,2.056723022E-1,1.123862915E1
5.200427029E1,9.294172668E-1,5.268743591E0,7.778274994E0
5.201430729E1,-1.984573059E0,5.824238434E0,8.656049652E0
5.202434429E1,-3.921994171E0,2.446063385E0,1.030157776E1
5.203438129E1,-1.577120361E0,-3.787124634E-2,8.178692322E0
5.204441829E1,2.088157654E0,1.531764679E0,5.359305267E0
5.205445629E1,2.337688751E0,4.489763489E0,6.648125153E0
5.206449329E1,8.640032959E-1,1.808988190E0,1.335043762E1
5.207453029E1,-2.703977051E0,-2.395767975E0,1.557750641E1
5.208456729E1,-2.757565613E0,-2.835703125E0,1.392404480E1
5.209460429E1,1.551822968E0,2.542013855E0,7.743247833E0
5.210464129E1,1.542691956E0,7.789651337E0,4.992268524E0
5.211467829E1,-1.766326904E-1,5.101391602E0,8.878487091E0
5.212471529E1,-2.846331024E0,7.978408813E-2,1.227148132E1
5.213475229E1,-3.378923492E0,-1.744472351E0,1.251577332E1
5.214478929E1,-8.408015442E-1,2.889141998E0,7.624245300E0
5.215482629E1,1.255738678E0,7.097790070E0,6.385720825E0
5.216486329E1,2.177671509E0,6.781647491E0,6.822063446E0
5.217490029E1,-5.387297058E-1,3.029849396E0,9.479337616E0
5.218493829E1,-2.039059753E0,-3.694317627E-1,1.221849152E1
5.219497529E1,-6.387217712E-1,-1.140628052E-1,1.348216370E1
5.220501229E1,9.238787842E-1,2.860102386E0,1.201281921E1
5.221504929E1,1.991907806E0,3.014730835E0,1.027822632E1
5.222508629E1,-3.975732422E-1,2.793790283E0,8.589587860E0
5.223512329E1,-1.700463867E0,2.943329315E0,7.573201447E0
5.224516029E1,-1.459914093E0,2.511028290E0,9.084309082E0
5.225519729E1,-4.778063965E-1,1.815275116E0,9.169931030E0
5.226523429E1,1.438358917E0,5.284011841E-2,1.003303619E1
5.227527129E1,1.384321289E0,7.848179626E-1,1.056847275E1
5.228530829E1,-9.909393311E-2,4.117637329E0,6.976242828E0
5.229534529E1,-1.658551025E0,4.800816650E0,7.585775299E0
5.230538329E1,-2.256407776E0,2.498454437E0,1.023152344E1
5.231542029E1,-9.595046997E-1,-1.251846771E0,1.210323120E1
5.232545729E1,3.730242920E-1,-8.152047729E-1,1.136676270E1
5.233549429E1,3.700305176E-1,3.377875671E0,8.487500153E0
5.234553129E1,-1.365610199E0,6.084846497E0,8.066874847E0
5.235556829E1,-2.327659607E0,3.326233063E0,9.126371613E0
5.236560529E1,-2.163301392E0,-5.593867493E-1,1.140807678E1
5.237564229E1,3.483256531E-1,-5.478607178E-2,1.063762894E1
5.238567988E1,1.738035736E0,3.999832306E0,8.759035492E0
5.239571688E1,4.323010254E-1,5.801785126E0,7.971373444E0
5.240575388E1,-1.399290161E0,2.501597900E0,9.415869598E0
5.241579088E1,-2.218386841E0,-7.923023987E-1,1.250783981E1
5.242582788E1,6.960525513E-2,4.813989258E-1,1.040785675E1
5.243586588E1,1.348695374E0,3.437900848E0,9.544152832E0
5.244590288E1,8.222401428E-1,3.899690552E0,8.690927124E0
5.245593988E1,-3.513194275E-1,1.042731628E0,9.219627686E0
5.246597688E1,-6.116281128E-1,-6.393205261E-1,1.067594925E1
5.247601388E1,1.598226471E0,1.004111938E0,1.058404037E1
5.248605088E1,1.982926483E0,3.121758270E0,9.926158447E0
5.249608788E1,8.231382751E-1,2.869832153E0,9.466165009E0
5.250612488E1,-9.184899902E-1,8.274792480E-1,9.880503387E0
5.251616188E1,-1.767075348E0,2.174977112E-1,1.111693222E1
5.252619888E1,-1.148411865E0,2.038760376E0,9.717492371E0
5.253623588E1,-1.357527008E0,4.636608124E0,7.819289703E0
5.254627288E1,-1.812131653E0,5.653742981E0,5.705086212E0
5.255630988E1,-2.269730072E0,3.379971313E0,7.649243317E0
5.256634787E1,-5.102888489E-1,8.240364075E-1,1.124581421E1
5.257638487E1,9.213340759E-1,1.063987427E0,9.858050079E0
5.258642187E1,-1.260079651E0,3.485352173E0,9.288933563E0
5.259645887E1,-3.111729126E0,4.168531494E0,1.075214081E1
5.260649587E1,-1.338516541E0,3.153791656E0,9.926457825E0
5.261653287E1,2.692600708E0,2.280507660E0,7.300618286E0
5.262656987E1,2.392175446E0,1.634900208E0,9.520202637E0
5.263660687E1,-2.064207458E0,3.069367218E0,1.097397949E1
5.264664387E1,-4.436324615E0,5.501509552E0,9.891580353E0
5.265668087E1,-3.724554749E0,3.564986572E0,1.119716537E1
5.266671787E1,-1.740879822E-1,1.753303986E0,8.805738373E0
5.267675487E1,2.036515045E0,4.685256958E-1,7.053631897E0
5.268679187E1,8.161029053E-1,3.014880524E0,7.459288330E0
5.269682987E1,-1.149759064E0,4.445156250E0,9.291029205E0
5.270686687E1,-3.340303802E0,2.039658508E0,1.204155945E1
5.271690387E1,-2.167492676E0,-8.068222046E-1,1.220472015E1
5.272694087E1,6.252497864E-1,1.272354126E-2,9.611213379E0
5.273697787E1,8.149053955E-1,4.403991852E0,8.360863495E0
5.274701487E1,4.176315308E-2,4.736600189E0,9.278904419E0
5.275705187E1,-7.285350037E-1,1.706002350E0,9.831255798E0
5.276708887E1,2.469863892E-2,-4.722679138E-1,1.077055252E1
5.277712587E1,7.664062500E-1,1.253493347E0,1.061293030E1
5.278716287E1,5.201683044E-1,4.827161865E0,9.413324890E0
5.279719987E1,-3.838018799E-1,5.330415344E0,1.000190094E1
5.280723687E1,-1.181044006E0,4.374952240E0,9.513167267E0
5.281727387E1,-2.411485291E-1,2.713706818E0,8.266559601E0
5.282731188E1,6.568341064E-1,2.096540222E0,8.863518219E0
5.283734888E1,5.987548828E-1,1.944306793E0,9.041947174E0
5.284738588E1,-6.489006042E-1,1.501228180E0,1.108340195E1
5.285742288E1,-9.116043091E-1,1.934726715E0,1.188782913E1
5.286745988E1,-2.200424194E-1,3.276536407E0,9.624685364E0
5.287749688E1,5.399272156E-1,3.671115875E0,8.464298401E0
5.288753388E1,1.146166534E0,1.577270050E0,9.978998566E0
5.289757088E1,9.225315857E-1,4.620890808E-1,1.145582748E1
5.290760788E1,4.333488464E-1,1.536854095E0,9.969568176E0
5.291764488E1,4.126918030E-1,3.879632263E0,9.317075043E0
5.292768188E1,6.846762085E-1,4.188290405E0,9.811945953E0
5.293771888E1,6.408174133E-1,2.901566162E0,1.007464966E1
5.294775588E1,9.119036865E-1,1.466949463E-1,1.112381790E1
5.295779388E1,1.685494995E-1,2.739303589E-2,1.172017776E1
5.296783088E1,-4.376898193E-1,2.419718170E0,1.083985840E1
5.297786788E1,-3.094065857E-1,4.831951904E0,8.958869934E0
5.298790488E1,-4.037104797E-1,5.090314636E0,7.027286682E0
5.299794188E1,-1.743873596E-1,2.796484680E0,4.891078949E0
5.300797888E1,6.337820435E-1,9.490264893E-1,6.564299469E0
5.301801588E1,1.426084442E0,4.236190796E-2,1.090527237E1
5.302805288E1,-4.249662781E-1,5.755531311E-1,1.282113831E1
5.303808988E1,-1.224004669E0,1.696272583E0,1.010398865E1
5.304812688E1,-1.498384094E-1,2.260599060E0,9.155261536E0
5.305816388E1,5.448669434E-2,2.188149719E0,9.329050140E0
5.306820088E1,3.116519165E-1,9.927355957E-1,1.026699966E1
5.307823788E1,-6.794371033E-1,1.588347015E0,9.758357391E0
5.308827587E1,-7.593708801E-1,4.199217682E0,8.824299774E0
5.309831287E1,5.334906006E-1,4.445006561E0,8.577163696E0
5.310834987E1,3.330574036E-1,4.523593140E0,6.549480286E0
5.311838687E1,6.307882690E-1,2.667602692E0,8.655600586E0
5.312842387E1,2.853067017E-1,2.809806976E0,8.965456238E0
5.313846087E1,-4.254153442E-1,3.139571228E0,8.545579376E0
5.314849787E1,-1.164727936E0,1.810036011E0,1.053164932E1
5.315853487E1,-1.138083344E0,3.442840576E-2,1.419632858E1
5.316857187E1,-7.744894409E-1,1.097517700E0,1.340866653E1
5.317860887E1,-3.435356140E-1,4.928351440E0,7.736362152E0
5.318864587E1,1.020877075E-1,6.595434723E0,3.915557556E0
5.319868287E1,-8.487350464E-1,2.942281494E0,7.304061127E0
5.320871987E1,-1.333576813E0,-2.797233124E0,1.224124420E1
5.321875787E1,-2.004331970E-1,-3.071462860E0,1.331690735E1
5.322879487E1,1.021625519E0,1.830243988E0,1.398601593E1
5.323883187E1,6.303392029E-1,6.953939209E0,8.533005524E0
5.324886887E1,-8.888516235E-1,7.118147736E0,2.800376587E0
5.325890587E1,-1.964814148E0,2.435884552E0,5.592220917E0
5.326894287E1,-1.782642975E0,-1.891915741E0,1.167781586E1
5.327897988E1,-8.428971863E-1,-9.497749329E-1,1.358410172E1
5.328901688E1,2.315684509E-1,4.378245392E0,1.106753494E1
5.329905388E1,6.960525513E-2,7.269333344E0,7.848179626E0
5.330909088E1,-1.713337097E0,4.512516174E0,7.456593933E0
5.331912788E1,-2.028880920E0,-1.387165375E0,1.090826614E1
5.332916488E1,-4.520599365E-2,-1.315763855E-1,1.130000153E1
5.333920188E1,1.796414337E0,6.636748810E0,6.704707489E0
5.334923988E1,-4.558021545E-1,9.555978241E0,3.225642242E0
5.335927688E1,-2.238145752E0,3.608096924E0,1.216804642E1
5.336931388E1,-2.314936066E0,-3.889511719E0,1.947150879E1
5.337935088E1,-1.390159149E0,2.195933533E-1,1.127051285E1
5.338938804E1,1.026265869E0,8.876990204E0,2.165846100E0
5.339942504E1,2.002835083E-1,9.802365875E0,2.652633820E0
5.340946204E1,-2.235002289E0,2.168091431E0,9.251511383E0
5.341949904E1,-4.065246277E0,-7.540569305E0,1.457309509E1
5.342953604E1,-3.094514923E0,-3.698359222E0,1.206071960E1
5.343957304E1,2.670446777E-1,7.332801361E0,7.897127838E0
5.344961004E1,5.926176453E-1,1.101259918E1,6.413413239E0
5.345964704E1,-1.080453186E0,3.049757996E0,8.767867126E0
5.346968404E1,-2.494712219E0,-5.278623047E0,1.028002258E1
5.347972204E1,-2.604284363E0,-5.302722931E0,1.227043350E1
5.348975904E1,-1.081501007E0,2.620450745E0,1.301797897E1
5.349979604E1,-6.426136780E-1,9.429790649E0,7.968679047E0
5.350983304E1,-9.511221313E-1,6.779102783E0,6.711443481E0
5.351987004E1,-2.236349487E0,1.704655151E0,9.568252716E0
5.352990704E1,-9.139993286E-1,-1.657503204E0,1.134401001E1
5.353994404E1,-1.297801208E-1,1.719923401E-1,1.073627380E1
5.354998104E1,5.011578369E-1,2.683918762E0,1.049258057E1
5.356001804E1,8.828640747E-1,3.373534698E0,9.517657928E0
5.357005504E1,-1.282383270E0,3.711531830E0,9.832453308E0
5.358009204E1,-5.863307190E-1,3.192411346E0,9.823022919E0
5.359012904E1,3.549119568E-1,2.173929291E0,9.679920502E0
5.360016604E1,-2.637515259E-1,8.155041504E-1,8.963360596E0
5.361020404E1,3.210823059E-1,-1.206191711E0,9.874066772E0
5.362024104E1,4.257147217E-1,4.403842163E-1,9.789492645E0
5.363027804E1,-6.050418091E-1,4.302652588E0,9.235195312E0
5.364031504E1,-5.763015747E-1,5.502856750E0,1.008872040E1
5.365035204E1,-2.324067078E0,4.133953400E0,1.088641159E1
